mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__estimator__C,param_clf__estimator__class_weight,param_clf__threshold,param_feature_selector__feature_set,param_pca__n_components,params,split0_test_weighted_f1,split1_test_weighted_f1,split2_test_weighted_f1,split3_test_weighted_f1,split4_test_weighted_f1,split5_test_weighted_f1,mean_test_weighted_f1,std_test_weighted_f1,rank_test_weighted_f1,split0_test_acc,split1_test_acc,split2_test_acc,split3_test_acc,split4_test_acc,split5_test_acc,mean_test_acc,std_test_acc,rank_test_acc
0.032244324684143066,0.003950883354628742,0.005967775980631511,0.0014986942427687071,0.1,balanced,0.3,invariant,0.999,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.3, 'feature_selector__feature_set': 'invariant', 'pca__n_components': 0.999}",0.6884697910784868,0.9780585897527427,0.8554347826086957,1.0,1.0,1.0,0.9203271939066542,0.11571881325652274,622,0.74,0.9782608695652174,0.8695652173913043,1.0,1.0,1.0,0.931304347826087,0.09727218387994478,394
0.047407944997151695,0.012079588232597032,0.006609718004862468,0.0018032540763212503,0.1,balanced,0.3,cleaned_invariant,0.8,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.3, 'feature_selector__feature_set': 'cleaned_invariant', 'pca__n_components': 0.8}",0.6213381555153706,0.8902929487637133,0.7138481505515898,0.95,0.9473684210526315,1.0,0.853807945980551,0.1380463048244733,1136,0.7,0.8913043478260869,0.717391304347826,0.9047619047619048,0.9,1.0,0.8522429261559696,0.10782686525059082,1180
0.0379414955774943,0.009916866514112542,0.009534835815429688,0.004077847053332318,0.1,balanced,0.3,cleaned_invariant,0.9,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.3, 'feature_selector__feature_set': 'cleaned_invariant', 'pca__n_components': 0.9}",0.7477333333333334,0.8590153452685422,0.8412098298676748,1.0,0.9743589743589742,1.0,0.9037195804714208,0.09466379913483354,860,0.78,0.8695652173913043,0.8478260869565217,1.0,0.95,1.0,0.9078985507246378,0.08182712526357926,835
0.039632042249043785,0.009885632881340057,0.008412003517150879,0.0023457471645166005,0.1,balanced,0.3,cleaned_invariant,0.95,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.3, 'feature_selector__feature_set': 'cleaned_invariant', 'pca__n_components': 0.95}",0.7189473684210526,0.932664437012263,0.8554347826086957,1.0,0.9743589743589742,1.0,0.9135675937334976,0.10021465205376201,736,0.76,0.9347826086956522,0.8695652173913043,1.0,0.95,1.0,0.9190579710144927,0.08372262568045544,663
0.03180686632792155,0.005111349810345184,0.006800174713134766,0.0019963738043242826,0.1,balanced,0.3,cleaned_invariant,0.99,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.3, 'feature_selector__feature_set': 'cleaned_invariant', 'pca__n_components': 0.99}",0.7189473684210526,0.9089895611634743,0.8554347826086957,1.0,1.0,1.0,0.9138952853655371,0.10302787040437965,730,0.76,0.9130434782608695,0.8695652173913043,1.0,1.0,1.0,0.9237681159420289,0.08879458345433948,576
0.03037881851196289,0.004921929538896369,0.006607969601949056,0.0020565471537351346,0.1,balanced,0.3,cleaned_invariant,0.999,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.3, 'feature_selector__feature_set': 'cleaned_invariant', 'pca__n_components': 0.999}",0.7189473684210526,0.8844905905256328,0.8554347826086957,1.0,1.0,1.0,0.9098121235925635,0.10362511694297014,795,0.76,0.8913043478260869,0.8695652173913043,1.0,1.0,1.0,0.9201449275362319,0.08959816006902525,645
0.031426469484965004,0.005131396364261843,0.005877097447713216,0.001438582768021435,0.1,balanced,0.3,cleaned_invariant+speed,0.8,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.3, 'feature_selector__feature_set': 'cleaned_invariant+speed', 'pca__n_components': 0.8}",0.656037296037296,0.8902929487637133,0.7228684359119143,0.975609756097561,0.9473684210526315,1.0,0.8653628096438527,0.13022404511733718,1067,0.72,0.8913043478260869,0.7391304347826086,0.9523809523809523,0.9,1.0,0.867135955831608,0.10377710341374737,1089
0.02935504913330078,0.0018889941436513542,0.005799134572347005,0.001075498032807171,0.1,balanced,0.3,cleaned_invariant+speed,0.9,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.3, 'feature_selector__feature_set': 'cleaned_invariant+speed', 'pca__n_components': 0.9}",0.7750519750519751,0.8428836863619472,0.8412098298676748,1.0,0.9743589743589742,1.0,0.905584077606762,0.08913728349911441,842,0.8,0.8478260869565217,0.8478260869565217,1.0,0.95,1.0,0.907608695652174,0.0791589970748455,838
0.029369195302327473,0.0037131574570951173,0.006961305936177571,0.0024128421151768838,0.1,balanced,0.3,cleaned_invariant+speed,0.95,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.3, 'feature_selector__feature_set': 'cleaned_invariant+speed', 'pca__n_components': 0.95}",0.7189473684210526,0.8902929487637133,0.8554347826086957,1.0,0.9743589743589742,1.0,0.9065056790254059,0.100112981806165,835,0.76,0.8913043478260869,0.8695652173913043,1.0,0.95,1.0,0.9118115942028986,0.0839293431141979,790
0.03212515513102213,0.0033649298704209155,0.006530880928039551,0.0030520990385517165,0.1,balanced,0.3,cleaned_invariant+speed,0.99,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.3, 'feature_selector__feature_set': 'cleaned_invariant+speed', 'pca__n_components': 0.99}",0.7189473684210526,0.8877740616871053,0.8554347826086957,1.0,1.0,1.0,0.9103593687861422,0.10349854140722886,784,0.76,0.8913043478260869,0.8695652173913043,1.0,1.0,1.0,0.9201449275362319,0.08959816006902525,645
0.0392379363377889,0.009251195762950517,0.006821831067403157,0.0021252983115856066,0.1,balanced,0.3,cleaned_invariant+speed,0.999,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.3, 'feature_selector__feature_set': 'cleaned_invariant+speed', 'pca__n_components': 0.999}",0.7189473684210526,0.8844905905256328,0.8554347826086957,1.0,1.0,1.0,0.9098121235925635,0.10362511694297014,795,0.76,0.8913043478260869,0.8695652173913043,1.0,1.0,1.0,0.9201449275362319,0.08959816006902525,645
0.04943549633026123,0.012423577694568717,0.010915120442708334,0.005409210572883011,0.1,balanced,0.4,basic,0.8,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.4, 'feature_selector__feature_set': 'basic', 'pca__n_components': 0.8}",0.656037296037296,0.8508742547062369,0.8152456239412761,0.975609756097561,0.9473684210526315,1.0,0.8741892253058335,0.11767035170681918,1009,0.72,0.8478260869565217,0.8260869565217391,0.9523809523809523,0.9,1.0,0.8743823326432022,0.09072984632596749,1045
0.047837018966674805,0.016416166123713112,0.010158658027648926,0.0030929299164014603,0.1,balanced,0.4,basic,0.9,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.4, 'feature_selector__feature_set': 'basic', 'pca__n_components': 0.9}",0.7477333333333334,0.9130434782608695,0.8121076954912284,1.0,0.9743589743589742,1.0,0.9078739135740675,0.0968139050555837,813,0.78,0.9130434782608695,0.8043478260869565,1.0,0.95,1.0,0.9078985507246377,0.08741200153881887,837
0.057552059491475425,0.021781139970517612,0.0079194704691569,0.0024423029476729878,0.1,balanced,0.4,basic,0.95,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.4, 'feature_selector__feature_set': 'basic', 'pca__n_components': 0.95}",0.6884697910784868,0.9571557971014493,0.8538615409376221,1.0,0.9743589743589742,1.0,0.9123076839127554,0.11162508260636925,744,0.74,0.9565217391304348,0.8478260869565217,1.0,0.95,1.0,0.9157246376811594,0.09357104147417879,721
0.05447208881378174,0.028131452363132123,0.006604433059692383,0.0010454888216148758,0.1,balanced,0.4,basic,0.99,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.4, 'feature_selector__feature_set': 'basic', 'pca__n_components': 0.99}",0.7189473684210526,0.9571557971014493,0.8943385450132076,1.0,1.0,1.0,0.9284069517559516,0.1010257089129147,466,0.76,0.9565217391304348,0.8913043478260869,1.0,1.0,1.0,0.9346376811594203,0.08724649718321899,332
0.04719813664754232,0.010206553318879479,0.008176287015279135,0.0021917898533883183,0.1,balanced,0.4,basic,0.999,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.4, 'feature_selector__feature_set': 'basic', 'pca__n_components': 0.999}",0.7189473684210526,0.9784333111075345,0.9147903726708073,1.0,1.0,1.0,0.9353618420332324,0.10136389526913667,322,0.76,0.9782608695652174,0.9130434782608695,1.0,1.0,1.0,0.9418840579710146,0.08695712560176799,207
0.04757678508758545,0.007762840611713563,0.012580116589864096,0.0061494507223499376,0.1,balanced,0.4,cleaned,0.8,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.4, 'feature_selector__feature_set': 'cleaned', 'pca__n_components': 0.8}",0.5840000000000001,0.8260869565217391,0.7958412098298677,1.0,0.9473684210526315,1.0,0.8588827645673732,0.14621228663670952,1102,0.68,0.8260869565217391,0.8043478260869565,1.0,0.9,1.0,0.8684057971014494,0.11330145220438971,1083
0.04819269975026449,0.004471900717914619,0.010083317756652832,0.006182232589415207,0.1,balanced,0.4,cleaned,0.9,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.4, 'feature_selector__feature_set': 'cleaned', 'pca__n_components': 0.9}",0.8500048567265662,0.8669448757763975,0.8943385450132076,1.0,0.9743589743589742,1.0,0.9309412086458576,0.06246240785978939,410,0.86,0.8695652173913043,0.8913043478260869,1.0,0.95,1.0,0.9284782608695652,0.05807440960560597,452
0.0574562152226766,0.030649650003732452,0.010159492492675781,0.004399389988083237,0.1,balanced,0.4,cleaned,0.95,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.4, 'feature_selector__feature_set': 'cleaned', 'pca__n_components': 0.95}",0.8260317460317461,0.9352999333226036,0.7921195652173914,1.0,0.9743589743589742,1.0,0.9213017031551193,0.08282738860671102,607,0.84,0.9347826086956522,0.782608695652174,1.0,0.95,1.0,0.9178985507246377,0.08079645154739597,674
0.05010457833607992,0.010231909600202625,0.007554014523824056,0.0013409309092357385,0.1,balanced,0.4,cleaned,0.99,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.4, 'feature_selector__feature_set': 'cleaned', 'pca__n_components': 0.99}",0.7189473684210526,0.934175769258228,0.9366031270079245,1.0,0.9743589743589742,1.0,0.9273475398410299,0.09689320320881668,495,0.76,0.9347826086956522,0.9347826086956522,1.0,0.95,1.0,0.9299275362318841,0.08077305159713986,429
0.04527453581492106,0.009737435305390172,0.008917530377705893,0.0028145150089526963,0.1,balanced,0.4,cleaned,0.999,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.4, 'feature_selector__feature_set': 'cleaned', 'pca__n_components': 0.999}",0.7189473684210526,0.934175769258228,0.9366031270079245,1.0,1.0,1.0,0.9316210441145342,0.09940530244697889,397,0.76,0.9347826086956522,0.9347826086956522,1.0,1.0,1.0,0.9382608695652174,0.08488845121297933,263
0.05330526828765869,0.019691227833966877,0.008544842402140299,0.0015110079094339769,0.1,balanced,0.4,cleaned+speed,0.8,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.4, 'feature_selector__feature_set': 'cleaned+speed', 'pca__n_components': 0.8}",0.5840000000000001,0.8286231884057971,0.769057029926595,1.0,0.9743589743589742,1.0,0.8593398654485611,0.15149614321948418,1099,0.68,0.8260869565217391,0.782608695652174,1.0,0.95,1.0,0.8731159420289855,0.1195877229587622,1054
0.04514439900716146,0.00953603516540108,0.007367849349975586,0.00297780962706208,0.1,balanced,0.4,cleaned+speed,0.9,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.4, 'feature_selector__feature_set': 'cleaned+speed', 'pca__n_components': 0.9}",0.8731428571428572,0.8695652173913043,0.8721855590062112,1.0,0.9743589743589742,1.0,0.9315421013165578,0.06052693254193967,399,0.88,0.8695652173913043,0.8695652173913043,1.0,0.95,1.0,0.9281884057971014,0.057713422264069496,456
0.04667496681213379,0.012592924506140994,0.010689655939737955,0.002808599755471909,0.1,balanced,0.4,cleaned+speed,0.95,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.4, 'feature_selector__feature_set': 'cleaned+speed', 'pca__n_components': 0.95}",0.8500048567265662,0.9565217391304348,0.8538615409376221,1.0,0.9743589743589742,1.0,0.9391245185255995,0.06346635344609707,257,0.86,0.9565217391304348,0.8478260869565217,1.0,0.95,1.0,0.9357246376811594,0.06104551003404026,296
0.048960208892822266,0.01856830319499187,0.008504589398701986,0.0026592287398571586,0.1,balanced,0.4,cleaned+speed,0.99,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.4, 'feature_selector__feature_set': 'cleaned+speed', 'pca__n_components': 0.99}",0.7189473684210526,0.934175769258228,0.9147903726708073,1.0,1.0,1.0,0.927985585058348,0.09955537479500785,474,0.76,0.9347826086956522,0.9130434782608695,1.0,1.0,1.0,0.9346376811594203,0.08542184386541758,332
0.05082499980926514,0.00949624970352034,0.008141875267028809,0.0023778545985800722,0.1,balanced,0.4,cleaned+speed,0.999,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.4, 'feature_selector__feature_set': 'cleaned+speed', 'pca__n_components': 0.999}",0.7189473684210526,0.934175769258228,0.9366031270079245,1.0,1.0,1.0,0.9316210441145342,0.09940530244697889,397,0.76,0.9347826086956522,0.9347826086956522,1.0,1.0,1.0,0.9382608695652174,0.08488845121297933,263
0.03840907414754232,0.010120636160450646,0.005416393280029297,0.0008198181422568567,0.1,balanced,0.4,invariant,0.8,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.4, 'feature_selector__feature_set': 'invariant', 'pca__n_components': 0.8}",0.6884697910784868,0.8490331777527418,0.769057029926595,0.95,0.9473684210526315,1.0,0.8673214033017426,0.11017042168690475,1048,0.74,0.8478260869565217,0.782608695652174,0.9047619047619048,0.9,1.0,0.8625327812284334,0.08534513887821929,1114
0.03833496570587158,0.0072345698295035125,0.007180333137512207,0.0032251979201125608,0.1,balanced,0.4,invariant,0.9,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.4, 'feature_selector__feature_set': 'invariant', 'pca__n_components': 0.9}",0.7477333333333334,0.8921665555376727,0.8350683813023067,1.0,0.9743589743589742,1.0,0.9082212074220478,0.09361832378999081,805,0.78,0.8913043478260869,0.8478260869565217,1.0,0.95,1.0,0.9115217391304348,0.0805204205294733,794
0.03155811627705892,0.005961594084617515,0.007314801216125488,0.0030672947555418907,0.1,balanced,0.4,invariant,0.95,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.4, 'feature_selector__feature_set': 'invariant', 'pca__n_components': 0.95}",0.7189473684210526,0.9571557971014493,0.8554347826086957,1.0,0.9743589743589742,1.0,0.9176494870816954,0.10140112577229714,668,0.76,0.9565217391304348,0.8695652173913043,1.0,0.95,1.0,0.9226811594202898,0.084788337475225,587
0.028663436571757,0.002627318326806691,0.006403684616088867,0.0011187686163468202,0.1,balanced,0.4,invariant,0.99,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.4, 'feature_selector__feature_set': 'invariant', 'pca__n_components': 0.99}",0.7189473684210526,0.9352999333226036,0.9319470699432892,1.0,0.9743589743589742,1.0,0.9267588910076533,0.0968502138632689,505,0.76,0.9347826086956522,0.9347826086956522,1.0,0.95,1.0,0.9299275362318841,0.08077305159713986,429
0.03473965326944987,0.009577964393575373,0.006201624870300293,0.0011155905840626932,0.1,balanced,0.4,invariant,0.999,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.4, 'feature_selector__feature_set': 'invariant', 'pca__n_components': 0.999}",0.7189473684210526,0.9565217391304348,0.9553495311167945,1.0,0.9743589743589742,1.0,0.934196268837876,0.09793814480235714,337,0.76,0.9565217391304348,0.9565217391304348,1.0,0.95,1.0,0.9371739130434783,0.08185150693264942,282
0.030759890874226887,0.006078910062336463,0.006336649258931478,0.0018353261957310466,0.1,balanced,0.4,cleaned_invariant,0.8,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.4, 'feature_selector__feature_set': 'cleaned_invariant', 'pca__n_components': 0.8}",0.656037296037296,0.8902929487637133,0.720450885668277,0.95,0.9473684210526315,1.0,0.8606915919203196,0.12735957879449775,1092,0.72,0.8913043478260869,0.717391304347826,0.9047619047619048,0.9,1.0,0.8555762594893029,0.10328231012271571,1158
0.04258739948272705,0.011040478175446008,0.006345589955647786,0.0029563960774770153,0.1,balanced,0.4,cleaned_invariant,0.9,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.4, 'feature_selector__feature_set': 'cleaned_invariant', 'pca__n_components': 0.9}",0.8260317460317461,0.782608695652174,0.8412098298676748,1.0,0.9743589743589742,1.0,0.9040348743184281,0.08957295056629289,858,0.84,0.782608695652174,0.8478260869565217,1.0,0.95,1.0,0.9034057971014492,0.08419544605200344,883
0.03627467155456543,0.007035956727386613,0.007623195648193359,0.005012794793804141,0.1,balanced,0.4,cleaned_invariant,0.95,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.4, 'feature_selector__feature_set': 'cleaned_invariant', 'pca__n_components': 0.95}",0.7750519750519751,0.9130434782608695,0.9076228119706381,1.0,0.9743589743589742,1.0,0.9283462066070762,0.0780474866342558,467,0.8,0.9130434782608695,0.9130434782608695,1.0,0.95,1.0,0.9293478260869565,0.06791231512534143,438
0.041208465894063316,0.01323342790247654,0.00789332389831543,0.004918010613844529,0.1,balanced,0.4,cleaned_invariant,0.99,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.4, 'feature_selector__feature_set': 'cleaned_invariant', 'pca__n_components': 0.99}",0.7477333333333334,0.9112965838509316,0.9319470699432892,1.0,0.9743589743589742,1.0,0.9275559935810881,0.08689709070380616,488,0.78,0.9130434782608695,0.9347826086956522,1.0,0.95,1.0,0.9296376811594204,0.0741727817618789,433
0.04350292682647705,0.010811772746080084,0.006756186485290527,0.0021735782077685665,0.1,balanced,0.4,cleaned_invariant,0.999,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.4, 'feature_selector__feature_set': 'cleaned_invariant', 'pca__n_components': 0.999}",0.7477333333333334,0.9112965838509316,0.9106990622335891,1.0,0.9743589743589742,1.0,0.9240146589628048,0.08707875220576371,557,0.78,0.9130434782608695,0.9130434782608695,1.0,0.95,1.0,0.9260144927536231,0.07436368026004997,513
0.039595444997151695,0.010044061346984016,0.009046514828999838,0.0052183727846022545,0.1,balanced,0.4,cleaned_invariant+speed,0.8,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.4, 'feature_selector__feature_set': 'cleaned_invariant+speed', 'pca__n_components': 0.8}",0.6884697910784868,0.8695652173913043,0.6956521739130435,0.95,0.9473684210526315,1.0,0.8585092672392444,0.1237229574413168,1105,0.74,0.8695652173913043,0.6956521739130435,0.9047619047619048,0.9,1.0,0.8516632160110421,0.10351192977743676,1186
0.04264358679453532,0.015300846060558598,0.009354869524637857,0.005694201431330514,0.1,balanced,0.4,cleaned_invariant+speed,0.9,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.4, 'feature_selector__feature_set': 'cleaned_invariant+speed', 'pca__n_components': 0.9}",0.8500048567265662,0.8260869565217391,0.8412098298676748,1.0,0.9743589743589742,1.0,0.915276769579159,0.07697176472188623,699,0.86,0.8260869565217391,0.8478260869565217,1.0,0.95,1.0,0.9139855072463768,0.07200889843259763,740
0.0328061580657959,0.0019282746525349146,0.005557735761006673,0.00045312186231309204,0.1,balanced,0.4,cleaned_invariant+speed,0.95,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.4, 'feature_selector__feature_set': 'cleaned_invariant+speed', 'pca__n_components': 0.95}",0.8010958904109589,0.9352999333226036,0.9076228119706381,1.0,0.9743589743589742,1.0,0.9363962683438625,0.0691222858660516,300,0.82,0.9347826086956522,0.9130434782608695,1.0,0.95,1.0,0.936304347826087,0.061062711161493116,287
0.04763869444529215,0.03230309568549554,0.006589055061340332,0.0019572047764405214,0.1,balanced,0.4,cleaned_invariant+speed,0.99,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.4, 'feature_selector__feature_set': 'cleaned_invariant+speed', 'pca__n_components': 0.99}",0.7750519750519751,0.9130434782608695,0.9106990622335891,1.0,0.9743589743589742,1.0,0.9288589149842347,0.07791966634462608,453,0.8,0.9130434782608695,0.9130434782608695,1.0,0.95,1.0,0.9293478260869565,0.06791231512534143,438
0.03290855884552002,0.006584091260142012,0.007018327713012695,0.0014344477538564178,0.1,balanced,0.4,cleaned_invariant+speed,0.999,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.4, 'feature_selector__feature_set': 'cleaned_invariant+speed', 'pca__n_components': 0.999}",0.7750519750519751,0.9130434782608695,0.9106990622335891,1.0,1.0,1.0,0.9331324192577389,0.08094243629581117,367,0.8,0.9130434782608695,0.9130434782608695,1.0,1.0,1.0,0.9376811594202898,0.07282518566029629,275
0.041538357734680176,0.005977966756374644,0.0076563358306884766,0.0022399441621093474,0.1,balanced,0.5,basic,0.8,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.5, 'feature_selector__feature_set': 'basic', 'pca__n_components': 0.8}",0.656037296037296,0.8315111450122892,0.8152456239412761,0.95,0.9473684210526315,1.0,0.8666937476739155,0.1150939884705769,1056,0.72,0.8260869565217391,0.8260869565217391,0.9047619047619048,0.9,1.0,0.8628226363008972,0.08665642263147398,1110
0.04938217004140218,0.013560475198635843,0.013344446818033854,0.006917574049209215,0.1,balanced,0.5,basic,0.9,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.5, 'feature_selector__feature_set': 'basic', 'pca__n_components': 0.9}",0.8260317460317461,0.9130434782608695,0.7931916394743805,1.0,0.9473684210526315,1.0,0.913272547469938,0.07982926052247742,737,0.84,0.9130434782608695,0.782608695652174,1.0,0.9,1.0,0.9059420289855072,0.07888705471626091,857
0.04964848359425863,0.018302094129011896,0.00915225346883138,0.002223898031650516,0.1,balanced,0.5,basic,0.95,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.5, 'feature_selector__feature_set': 'basic', 'pca__n_components': 0.95}",0.7477333333333334,0.9571557971014493,0.8345533115795043,1.0,0.9743589743589742,1.0,0.9189669027288768,0.0949613856770633,648,0.78,0.9565217391304348,0.8260869565217391,1.0,0.95,1.0,0.918768115942029,0.08509249079136139,666
0.047526001930236816,0.020182209233380058,0.008693297704060873,0.002433827248224412,0.1,balanced,0.5,basic,0.99,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.5, 'feature_selector__feature_set': 'basic', 'pca__n_components': 0.99}",0.7477333333333334,0.9571557971014493,0.8549384783725241,1.0,0.9743589743589742,1.0,0.9223644305277134,0.09220512838431523,592,0.78,0.9565217391304348,0.8478260869565217,1.0,0.95,1.0,0.9223913043478261,0.08145407820178548,591
0.05713367462158203,0.014947959851140365,0.013891220092773438,0.00543419640818787,0.1,balanced,0.5,basic,0.999,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.5, 'feature_selector__feature_set': 'basic', 'pca__n_components': 0.999}",0.7477333333333334,0.9571557971014493,0.8956153863840158,1.0,0.9743589743589742,1.0,0.9291439151962955,0.08841587156401531,445,0.78,0.9565217391304348,0.8913043478260869,1.0,0.95,1.0,0.9296376811594204,0.07626704016591293,433
0.04635500907897949,0.004895968104566561,0.007931152979532877,0.0018868723944056632,0.1,balanced,0.5,cleaned,0.8,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.5, 'feature_selector__feature_set': 'cleaned', 'pca__n_components': 0.8}",0.6213381555153706,0.8286231884057971,0.8064659977703457,0.975609756097561,0.9473684210526315,1.0,0.8632342531402842,0.12996535695796205,1079,0.7,0.8260869565217391,0.8043478260869565,0.9523809523809523,0.9,1.0,0.8638026224982748,0.09957805959382782,1106
0.047530730565389,0.00867455054420771,0.01009213924407959,0.003357575373815271,0.1,balanced,0.5,cleaned,0.9,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.5, 'feature_selector__feature_set': 'cleaned', 'pca__n_components': 0.9}",0.8731428571428572,0.8695652173913043,0.8538615409376221,1.0,0.9743589743589742,1.0,0.9284880983051264,0.06381766489643444,465,0.88,0.8695652173913043,0.8478260869565217,1.0,0.95,1.0,0.9245652173913044,0.06181652120295829,533
0.049094716707865395,0.010419354423438764,0.008629838625590006,0.003633226855803777,0.1,balanced,0.5,cleaned,0.95,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.5, 'feature_selector__feature_set': 'cleaned', 'pca__n_components': 0.95}",0.8500048567265662,0.9352999333226036,0.6856091323061568,1.0,0.9743589743589742,1.0,0.9075454827857169,0.11172637334050518,820,0.86,0.9347826086956522,0.6739130434782609,1.0,0.95,1.0,0.9031159420289855,0.11281761624303895,889
0.055292487144470215,0.00712316583934568,0.009021480878194174,0.0025976443415746866,0.1,balanced,0.5,cleaned,0.99,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.5, 'feature_selector__feature_set': 'cleaned', 'pca__n_components': 0.99}",0.8260317460317461,0.9784333111075345,0.793391994478951,1.0,0.9743589743589742,1.0,0.9287026709962011,0.08521986355050588,460,0.84,0.9782608695652174,0.782608695652174,1.0,0.95,1.0,0.9251449275362319,0.08387677246688917,522
0.0530548890431722,0.010280956394543963,0.011744459470113119,0.0023495035679562248,0.1,balanced,0.5,cleaned,0.999,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.5, 'feature_selector__feature_set': 'cleaned', 'pca__n_components': 0.999}",0.8010958904109589,0.9784333111075345,0.8345533115795043,1.0,0.9743589743589742,1.0,0.931406914576162,0.08147388904699711,404,0.82,0.9782608695652174,0.8260869565217391,1.0,0.95,1.0,0.9290579710144927,0.07683500463596074,442
