mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__estimator__class_weight,param_clf__estimator__max_depth,param_clf__estimator__min_samples_leaf,param_clf__threshold,param_feature_selector__feature_set,params,split0_test_weighted_f1,split1_test_weighted_f1,split2_test_weighted_f1,split3_test_weighted_f1,mean_test_weighted_f1,std_test_weighted_f1,rank_test_weighted_f1,split0_test_acc,split1_test_acc,split2_test_acc,split3_test_acc,mean_test_acc,std_test_acc,rank_test_acc
0.5198022127151489,0.08566564719355428,0.07322877645492554,0.02214942015246911,,,1,0.8,cleaned+speed,"{'clf__estimator__class_weight': None, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 1, 'clf__threshold': 0.8, 'feature_selector__feature_set': 'cleaned+speed'}",0.3836007130124777,0.2727131882111308,0.42755102040816323,0.7457471264367816,0.45740301201713834,0.17577725967779373,1034,0.48,0.24719101123595505,0.4603174603174603,0.7407407407407407,0.482062303073539,0.1750401019222835,1031
0.6514849066734314,0.060490973427967165,0.07156366109848022,0.02329721106206412,,,1,0.8,invariant,"{'clf__estimator__class_weight': None, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 1, 'clf__threshold': 0.8, 'feature_selector__feature_set': 'invariant'}",0.22857142857142854,0.2556549005350996,0.38095238095238093,0.6372549019607844,0.3756084030049234,0.16162933143577043,1084,0.4,0.23595505617977527,0.42857142857142855,0.6296296296296297,0.4235390285952084,0.1398575109339946,1084
0.7176846861839294,0.07255243564239361,0.06742340326309204,0.021871351110892185,,,1,0.8,cleaned_invariant,"{'clf__estimator__class_weight': None, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 1, 'clf__threshold': 0.8, 'feature_selector__feature_set': 'cleaned_invariant'}",0.22857142857142854,0.2556549005350996,0.44982020268061457,0.6753246753246752,0.40234280177795445,0.1792254428078398,1066,0.4,0.23595505617977527,0.47619047619047616,0.6666666666666666,0.4447030497592295,0.15478484481298443,1056
0.6165220141410828,0.03971549389998694,0.0649489164352417,0.0161318143606626,,,1,0.8,cleaned_invariant+speed,"{'clf__estimator__class_weight': None, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 1, 'clf__threshold': 0.8, 'feature_selector__feature_set': 'cleaned_invariant+speed'}",0.22857142857142854,0.20224719101123595,0.471457548536656,0.6753246753246752,0.39440021086099897,0.19318278656293933,1079,0.4,0.20224719101123595,0.49206349206349204,0.6666666666666666,0.44024433743534863,0.16749219710373192,1064
0.6605066657066345,0.06546173667844314,0.057608842849731445,0.020372171498204278,,,5,0.2,basic,"{'clf__estimator__class_weight': None, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 5, 'clf__threshold': 0.2, 'feature_selector__feature_set': 'basic'}",0.45,0.8510072468585864,0.5952380952380952,0.5333333333333333,0.6073946688575037,0.14979405332562828,503,0.6,0.898876404494382,0.7142857142857143,0.6666666666666666,0.7199571963616908,0.1109885785361504,239
0.5712013244628906,0.042867183729393424,0.04911088943481445,0.0037624137256553193,,,5,0.2,cleaned,"{'clf__estimator__class_weight': None, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 5, 'clf__threshold': 0.2, 'feature_selector__feature_set': 'cleaned'}",0.45,0.8510072468585864,0.5952380952380952,0.5333333333333333,0.6073946688575037,0.14979405332562828,503,0.6,0.898876404494382,0.7142857142857143,0.6666666666666666,0.7199571963616908,0.1109885785361504,239
0.5147631764411926,0.04361810439066148,0.05253899097442627,0.008269772139751316,,,5,0.2,cleaned+speed,"{'clf__estimator__class_weight': None, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 5, 'clf__threshold': 0.2, 'feature_selector__feature_set': 'cleaned+speed'}",0.45,0.8510072468585864,0.5952380952380952,0.5333333333333333,0.6073946688575037,0.14979405332562828,503,0.6,0.898876404494382,0.7142857142857143,0.6666666666666666,0.7199571963616908,0.1109885785361504,239
0.5360533595085144,0.062356664815143265,0.0648050308227539,0.003774679312330807,,,5,0.2,invariant,"{'clf__estimator__class_weight': None, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 5, 'clf__threshold': 0.2, 'feature_selector__feature_set': 'invariant'}",0.45,0.8510072468585864,0.5952380952380952,0.5333333333333333,0.6073946688575037,0.14979405332562828,503,0.6,0.898876404494382,0.7142857142857143,0.6666666666666666,0.7199571963616908,0.1109885785361504,239
0.47861242294311523,0.043261580357885084,0.06205230951309204,0.00414216401369623,,,5,0.2,cleaned_invariant,"{'clf__estimator__class_weight': None, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 5, 'clf__threshold': 0.2, 'feature_selector__feature_set': 'cleaned_invariant'}",0.45,0.8510072468585864,0.5952380952380952,0.5333333333333333,0.6073946688575037,0.14979405332562828,503,0.6,0.898876404494382,0.7142857142857143,0.6666666666666666,0.7199571963616908,0.1109885785361504,239
0.5085206031799316,0.06198673195129209,0.06737077236175537,0.012540437578506649,,,5,0.2,cleaned_invariant+speed,"{'clf__estimator__class_weight': None, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 5, 'clf__threshold': 0.2, 'feature_selector__feature_set': 'cleaned_invariant+speed'}",0.45,0.8510072468585864,0.5952380952380952,0.5333333333333333,0.6073946688575037,0.14979405332562828,503,0.6,0.898876404494382,0.7142857142857143,0.6666666666666666,0.7199571963616908,0.1109885785361504,239
