param_feature_selector__feature_set,split0_test_weighted_f1,split1_test_weighted_f1,split2_test_weighted_f1,split3_test_weighted_f1,mean_test_weighted_f1,std_test_weighted_f1,rank_test_weighted_f1,split0_test_acc,split1_test_acc,split2_test_acc,split3_test_acc,mean_test_acc,std_test_acc,rank_test_acc,model
cleaned+speed,0.72,0.6092744239192535,0.7918367346938776,0.4761904761904762,0.6493254087009018,0.11925200431118572,780,0.72,0.5280898876404494,0.7936507936507936,0.5555555555555556,0.6493240592116996,0.11103552530006301,1045,XGBoost
basic,0.45,0.9169486936510084,0.7098901098901098,0.5333333333333333,0.6525430342186129,0.17918822040217397,692,0.6,0.9325842696629213,0.746031746031746,0.6666666666666666,0.7363206705903335,0.124547893197708,97,XGBoost
cleaned,0.5342657342657343,0.8495662067984638,0.653061224489796,0.5333333333333333,0.6425566247218318,0.12905421150173513,879,0.64,0.8426966292134831,0.7301587301587301,0.6666666666666666,0.7198805065097199,0.07810577755271439,401,XGBoost
cleaned+speed,0.5342657342657343,0.8495662067984638,0.653061224489796,0.5333333333333333,0.6425566247218318,0.12905421150173513,879,0.64,0.8426966292134831,0.7301587301587301,0.6666666666666666,0.7198805065097199,0.07810577755271439,401,XGBoost
basic,0.5342657342657343,0.9050492440005549,0.7551020408163265,0.4961240310077519,0.672635262522592,0.16667286035037143,418,0.64,0.9101123595505618,0.7777777777777778,0.5925925925925926,0.730120682480233,0.12420136418900023,184,XGBoost
cleaned,0.6070175438596492,0.7887105403959337,0.6974789915966386,0.5333333333333333,0.6566351022963888,0.09588713805432895,639,0.68,0.7528089887640449,0.746031746031746,0.6666666666666666,0.7113768503656144,0.03840927996967978,577,XGBoost
cleaned+speed,0.6070175438596492,0.7887105403959337,0.6974789915966386,0.5333333333333333,0.6566351022963888,0.09588713805432895,639,0.68,0.7528089887640449,0.746031746031746,0.6666666666666666,0.7113768503656144,0.03840927996967978,577,XGBoost
basic,0.6070175438596492,0.8549802257667425,0.7489691971865146,0.5634920634920635,0.6936147575762424,0.11568699283855195,135,0.68,0.8426966292134831,0.7619047619047619,0.6296296296296297,0.7285577551869686,0.08106222152791534,211,XGBoost
cleaned,0.6711018711018711,0.7028132128072991,0.7224893917963225,0.4961240310077519,0.6481321266783112,0.08965641968697724,800,0.72,0.6292134831460674,0.7619047619047619,0.5925925925925926,0.6759277094108554,0.06793633229713184,933,XGBoost
cleaned+speed,0.6711018711018711,0.7028132128072991,0.7224893917963225,0.4961240310077519,0.6481321266783112,0.08965641968697724,800,0.72,0.6292134831460674,0.7619047619047619,0.5925925925925926,0.6759277094108554,0.06793633229713184,933,XGBoost
basic,0.5771309771309772,0.8136639987686625,0.7277864992150707,0.5634920634920635,0.6705183846516933,0.1048166793632732,454,0.64,0.7752808988764045,0.7301587301587301,0.6296296296296297,0.6937673146661911,0.061182853604193156,781,XGBoost
cleaned,0.638095238095238,0.6351335024767427,0.7551020408163265,0.5634920634920635,0.6479557112200927,0.06869512664806253,812,0.68,0.550561797752809,0.7777777777777778,0.6296296296296297,0.6594923012900541,0.08241609887315984,1003,XGBoost
cleaned+speed,0.638095238095238,0.6351335024767427,0.7551020408163265,0.5634920634920635,0.6479557112200927,0.06869512664806253,812,0.68,0.550561797752809,0.7777777777777778,0.6296296296296297,0.6594923012900541,0.08241609887315984,1003,XGBoost
basic,0.6933333333333332,0.7722979972561613,0.7048124289503601,0.5634920634920635,0.6834839557579795,0.0755610716310587,244,0.72,0.7191011235955056,0.6984126984126984,0.6296296296296297,0.6917858629094584,0.03691027391673652,801,XGBoost
cleaned,0.6722222222222223,0.5906684441058846,0.7824399708949794,0.5634920634920635,0.6522056751787875,0.08517418864136198,720,0.68,0.5056179775280899,0.7936507936507936,0.6296296296296297,0.6522246002021284,0.10341285647148867,1033,XGBoost
cleaned+speed,0.6722222222222223,0.5906684441058846,0.7824399708949794,0.5634920634920635,0.6522056751787875,0.08517418864136198,720,0.68,0.5056179775280899,0.7936507936507936,0.6296296296296297,0.6522246002021284,0.10341285647148867,1033,XGBoost
basic,0.45,0.8453718566078117,0.7637846514251009,0.5634920634920635,0.6556621428812439,0.15690163549589414,769,0.6,0.8876404494382022,0.7619047619047619,0.6296296296296297,0.7197937102431484,0.11448358285924667,649,LightGBM
cleaned,0.5342657342657343,0.8545087870930569,0.6308762560607124,0.6121212121212122,0.6579429973851789,0.11912852259943953,754,0.64,0.8764044943820225,0.7301587301587301,0.7037037037037037,0.7375667320611141,0.08659788483716387,538,LightGBM
cleaned+speed,0.5342657342657343,0.8545087870930569,0.6308762560607124,0.6121212121212122,0.6579429973851789,0.11912852259943953,754,0.64,0.8764044943820225,0.7301587301587301,0.7037037037037037,0.7375667320611141,0.08659788483716387,538,LightGBM
basic,0.45,0.8983674587949732,0.735884804850322,0.5390869293308318,0.6558347982440318,0.17408914674350054,760,0.6,0.9101123595505618,0.7301587301587301,0.5925925925925926,0.7082159205754711,0.12876635663388813,694,LightGBM
cleaned,0.5342657342657343,0.9050492440005549,0.7220279720279721,0.6121212121212122,0.6933660406038684,0.13923443768093735,532,0.64,0.9101123595505618,0.7777777777777778,0.7037037037037037,0.7578984602580108,0.10050046886965867,385,LightGBM
cleaned+speed,0.5342657342657343,0.9050492440005549,0.7220279720279721,0.6121212121212122,0.6933660406038684,0.13923443768093735,532,0.64,0.9101123595505618,0.7777777777777778,0.7037037037037037,0.7578984602580108,0.10050046886965867,385,LightGBM
basic,0.5342657342657343,0.8813115550006935,0.7567310738042445,0.5390869293308318,0.6778488231003761,0.14789393100314777,640,0.64,0.8876404494382022,0.746031746031746,0.5925925925925926,0.7165661970156352,0.11332084488283602,655,LightGBM
cleaned,0.5342657342657343,0.9231707634572971,0.7352941176470589,0.6121212121212122,0.7012129568728256,0.14682941423861323,478,0.64,0.9213483146067416,0.7777777777777778,0.7037037037037037,0.7607074490220558,0.10478143806199319,379,LightGBM
cleaned+speed,0.5342657342657343,0.9231707634572971,0.7352941176470589,0.6121212121212122,0.7012129568728256,0.14682941423861323,478,0.64,0.9213483146067416,0.7777777777777778,0.7037037037037037,0.7607074490220558,0.10478143806199319,379,LightGBM
basic,0.5342657342657343,0.8674535512236634,0.6653439153439153,0.5142857142857143,0.6453372287797569,0.1407544888698427,793,0.64,0.8539325842696629,0.6507936507936508,0.5555555555555556,0.6750704476547174,0.10965260201253034,799,LightGBM
cleaned,0.5342657342657343,0.905133369457423,0.7824399708949794,0.5634920634920635,0.69633278452755,0.1540491137242975,487,0.64,0.898876404494382,0.7936507936507936,0.6296296296296297,0.7405392069437013,0.1121389486793089,526,LightGBM
cleaned+speed,0.5342657342657343,0.905133369457423,0.7824399708949794,0.5634920634920635,0.69633278452755,0.1540491137242975,487,0.64,0.898876404494382,0.7936507936507936,0.6296296296296297,0.7405392069437013,0.1121389486793089,526,LightGBM
basic,0.5342657342657343,0.8218397181271928,0.6158875449493297,0.5142857142857143,0.6215696779069928,0.12172941619669927,802,0.64,0.7865168539325843,0.6031746031746031,0.5555555555555556,0.6463117531656857,0.08630586541927912,802,LightGBM
cleaned,0.5342657342657343,0.84633493846977,0.7549224968579807,0.5390869293308318,0.6686525247310793,0.1358865346583141,724,0.64,0.8202247191011236,0.7619047619047619,0.5925925925925926,0.7036805183996195,0.0913350274164441,712,LightGBM
cleaned+speed,0.5342657342657343,0.84633493846977,0.7549224968579807,0.5390869293308318,0.6686525247310793,0.1358865346583141,724,0.64,0.8202247191011236,0.7619047619047619,0.5925925925925926,0.7036805183996195,0.0913350274164441,712,LightGBM
basic,0.45,0.8453718566078117,0.7637846514251009,0.5634920634920635,0.6556621428812439,0.15690163549589414,769,0.6,0.8876404494382022,0.7619047619047619,0.6296296296296297,0.7197937102431484,0.11448358285924667,649,LightGBM
cleaned,0.5342657342657343,0.8545087870930569,0.6308762560607124,0.6121212121212122,0.6579429973851789,0.11912852259943953,754,0.64,0.8764044943820225,0.7301587301587301,0.7037037037037037,0.7375667320611141,0.08659788483716387,538,LightGBM
cleaned+speed,0.5342657342657343,0.8545087870930569,0.6308762560607124,0.6121212121212122,0.6579429973851789,0.11912852259943953,754,0.64,0.8764044943820225,0.7301587301587301,0.7037037037037037,0.7375667320611141,0.08659788483716387,538,LightGBM
basic,0.45,0.8983674587949732,0.735884804850322,0.5390869293308318,0.6558347982440318,0.17408914674350054,760,0.6,0.9101123595505618,0.7301587301587301,0.5925925925925926,0.7082159205754711,0.12876635663388813,694,LightGBM
cleaned,0.5342657342657343,0.9050492440005549,0.7220279720279721,0.6121212121212122,0.6933660406038684,0.13923443768093735,532,0.64,0.9101123595505618,0.7777777777777778,0.7037037037037037,0.7578984602580108,0.10050046886965867,385,LightGBM
cleaned+speed,0.5342657342657343,0.9050492440005549,0.7220279720279721,0.6121212121212122,0.6933660406038684,0.13923443768093735,532,0.64,0.9101123595505618,0.7777777777777778,0.7037037037037037,0.7578984602580108,0.10050046886965867,385,LightGBM
basic,0.5342657342657343,0.8813115550006935,0.7567310738042445,0.5390869293308318,0.6778488231003761,0.14789393100314777,640,0.64,0.8876404494382022,0.746031746031746,0.5925925925925926,0.7165661970156352,0.11332084488283602,655,LightGBM
cleaned,0.5342657342657343,0.9231707634572971,0.7352941176470589,0.6121212121212122,0.7012129568728256,0.14682941423861323,478,0.64,0.9213483146067416,0.7777777777777778,0.7037037037037037,0.7607074490220558,0.10478143806199319,379,LightGBM
cleaned+speed,0.5342657342657343,0.9231707634572971,0.7352941176470589,0.6121212121212122,0.7012129568728256,0.14682941423861323,478,0.64,0.9213483146067416,0.7777777777777778,0.7037037037037037,0.7607074490220558,0.10478143806199319,379,LightGBM
basic,0.5342657342657343,0.8674535512236634,0.6653439153439153,0.5142857142857143,0.6453372287797569,0.1407544888698427,793,0.64,0.8539325842696629,0.6507936507936508,0.5555555555555556,0.6750704476547174,0.10965260201253034,799,LightGBM
cleaned,0.5342657342657343,0.905133369457423,0.7824399708949794,0.5634920634920635,0.69633278452755,0.1540491137242975,487,0.64,0.898876404494382,0.7936507936507936,0.6296296296296297,0.7405392069437013,0.1121389486793089,526,LightGBM
cleaned+speed,0.5342657342657343,0.905133369457423,0.7824399708949794,0.5634920634920635,0.69633278452755,0.1540491137242975,487,0.64,0.898876404494382,0.7936507936507936,0.6296296296296297,0.7405392069437013,0.1121389486793089,526,LightGBM
basic,0.5342657342657343,0.8218397181271928,0.6158875449493297,0.5142857142857143,0.6215696779069928,0.12172941619669927,802,0.64,0.7865168539325843,0.6031746031746031,0.5555555555555556,0.6463117531656857,0.08630586541927912,802,LightGBM
cleaned,0.5342657342657343,0.84633493846977,0.7549224968579807,0.5390869293308318,0.6686525247310793,0.1358865346583141,724,0.64,0.8202247191011236,0.7619047619047619,0.5925925925925926,0.7036805183996195,0.0913350274164441,712,LightGBM
cleaned+speed,0.5342657342657343,0.84633493846977,0.7549224968579807,0.5390869293308318,0.6686525247310793,0.1358865346583141,724,0.64,0.8202247191011236,0.7619047619047619,0.5925925925925926,0.7036805183996195,0.0913350274164441,712,LightGBM
basic,0.45,0.8453718566078117,0.7637846514251009,0.5634920634920635,0.6556621428812439,0.15690163549589414,769,0.6,0.8876404494382022,0.7619047619047619,0.6296296296296297,0.7197937102431484,0.11448358285924667,649,LightGBM
cleaned,0.5342657342657343,0.8545087870930569,0.6308762560607124,0.6121212121212122,0.6579429973851789,0.11912852259943953,754,0.64,0.8764044943820225,0.7301587301587301,0.7037037037037037,0.7375667320611141,0.08659788483716387,538,LightGBM
cleaned+speed,0.5342657342657343,0.8545087870930569,0.6308762560607124,0.6121212121212122,0.6579429973851789,0.11912852259943953,754,0.64,0.8764044943820225,0.7301587301587301,0.7037037037037037,0.7375667320611141,0.08659788483716387,538,LightGBM
basic,0.45,0.8983674587949732,0.735884804850322,0.5390869293308318,0.6558347982440318,0.17408914674350054,760,0.6,0.9101123595505618,0.7301587301587301,0.5925925925925926,0.7082159205754711,0.12876635663388813,694,LightGBM
cleaned,0.5342657342657343,0.9050492440005549,0.7220279720279721,0.6121212121212122,0.6933660406038684,0.13923443768093735,532,0.64,0.9101123595505618,0.7777777777777778,0.7037037037037037,0.7578984602580108,0.10050046886965867,385,LightGBM
cleaned+speed,0.5342657342657343,0.9050492440005549,0.7220279720279721,0.6121212121212122,0.6933660406038684,0.13923443768093735,532,0.64,0.9101123595505618,0.7777777777777778,0.7037037037037037,0.7578984602580108,0.10050046886965867,385,LightGBM
basic,0.5342657342657343,0.8813115550006935,0.7567310738042445,0.5390869293308318,0.6778488231003761,0.14789393100314777,640,0.64,0.8876404494382022,0.746031746031746,0.5925925925925926,0.7165661970156352,0.11332084488283602,655,LightGBM
cleaned,0.5342657342657343,0.9231707634572971,0.7352941176470589,0.6121212121212122,0.7012129568728256,0.14682941423861323,478,0.64,0.9213483146067416,0.7777777777777778,0.7037037037037037,0.7607074490220558,0.10478143806199319,379,LightGBM
cleaned+speed,0.5342657342657343,0.9231707634572971,0.7352941176470589,0.6121212121212122,0.7012129568728256,0.14682941423861323,478,0.64,0.9213483146067416,0.7777777777777778,0.7037037037037037,0.7607074490220558,0.10478143806199319,379,LightGBM
basic,0.5342657342657343,0.8674535512236634,0.6653439153439153,0.5142857142857143,0.6453372287797569,0.1407544888698427,793,0.64,0.8539325842696629,0.6507936507936508,0.5555555555555556,0.6750704476547174,0.10965260201253034,799,LightGBM
cleaned,0.5342657342657343,0.905133369457423,0.7824399708949794,0.5634920634920635,0.69633278452755,0.1540491137242975,487,0.64,0.898876404494382,0.7936507936507936,0.6296296296296297,0.7405392069437013,0.1121389486793089,526,LightGBM
cleaned+speed,0.5342657342657343,0.905133369457423,0.7824399708949794,0.5634920634920635,0.69633278452755,0.1540491137242975,487,0.64,0.898876404494382,0.7936507936507936,0.6296296296296297,0.7405392069437013,0.1121389486793089,526,LightGBM
basic,0.5342657342657343,0.8218397181271928,0.6158875449493297,0.5142857142857143,0.6215696779069928,0.12172941619669927,802,0.64,0.7865168539325843,0.6031746031746031,0.5555555555555556,0.6463117531656857,0.08630586541927912,802,LightGBM
cleaned,0.5342657342657343,0.84633493846977,0.7549224968579807,0.5390869293308318,0.6686525247310793,0.1358865346583141,724,0.64,0.8202247191011236,0.7619047619047619,0.5925925925925926,0.7036805183996195,0.0913350274164441,712,LightGBM
cleaned+speed,0.5342657342657343,0.84633493846977,0.7549224968579807,0.5390869293308318,0.6686525247310793,0.1358865346583141,724,0.64,0.8202247191011236,0.7619047619047619,0.5925925925925926,0.7036805183996195,0.0913350274164441,712,LightGBM
basic,0.45,0.8453718566078117,0.7736572890025575,0.4961240310077519,0.6412882941545303,0.17090606048074822,796,0.6,0.8876404494382022,0.7777777777777778,0.5925925925925926,0.7145027049521431,0.12445215781946595,658,LightGBM
cleaned,0.5342657342657343,0.8545087870930569,0.693877551020408,0.6121212121212122,0.6736933211251028,0.11867267214305136,658,0.64,0.8764044943820225,0.7619047619047619,0.7037037037037037,0.745503239997622,0.08700902712457818,481,LightGBM
cleaned+speed,0.5342657342657343,0.8545087870930569,0.693877551020408,0.6121212121212122,0.6736933211251028,0.11867267214305136,658,0.64,0.8764044943820225,0.7619047619047619,0.7037037037037037,0.745503239997622,0.08700902712457818,481,LightGBM
basic,0.45,0.8983674587949732,0.735884804850322,0.5390869293308318,0.6558347982440318,0.17408914674350054,760,0.6,0.9101123595505618,0.7301587301587301,0.5925925925925926,0.7082159205754711,0.12876635663388813,694,LightGBM
cleaned,0.5342657342657343,0.9050492440005549,0.7220279720279721,0.6121212121212122,0.6933660406038684,0.13923443768093735,532,0.64,0.9101123595505618,0.7777777777777778,0.7037037037037037,0.7578984602580108,0.10050046886965867,385,LightGBM
cleaned+speed,0.5342657342657343,0.9050492440005549,0.7220279720279721,0.6121212121212122,0.6933660406038684,0.13923443768093735,532,0.64,0.9101123595505618,0.7777777777777778,0.7037037037037037,0.7578984602580108,0.10050046886965867,385,LightGBM
basic,0.5342657342657343,0.8813115550006935,0.7386759581881532,0.5390869293308318,0.6733350441963533,0.14567643374715455,670,0.64,0.8876404494382022,0.7301587301587301,0.5925925925925926,0.7125979430473812,0.11249445070762176,682,LightGBM
cleaned,0.5342657342657343,0.9231707634572971,0.7761921690112235,0.6121212121212122,0.7114374697138668,0.15023123978091774,406,0.64,0.9213483146067416,0.7936507936507936,0.7037037037037037,0.7646757029903097,0.10564975002647944,325,LightGBM
cleaned+speed,0.5342657342657343,0.9231707634572971,0.7761921690112235,0.6121212121212122,0.7114374697138668,0.15023123978091774,406,0.64,0.9213483146067416,0.7936507936507936,0.7037037037037037,0.7646757029903097,0.10564975002647944,325,LightGBM
basic,0.5342657342657343,0.8674535512236634,0.6970596970596972,0.5142857142857143,0.6532661742087023,0.14254015053948385,772,0.64,0.8539325842696629,0.6825396825396826,0.5555555555555556,0.6830069555912253,0.10875344417937044,772,LightGBM
cleaned,0.5342657342657343,0.905133369457423,0.7686170212765958,0.5634920634920635,0.6928770471229542,0.1522229554068677,550,0.64,0.898876404494382,0.7777777777777778,0.6296296296296297,0.7365709529754474,0.11045752305818286,559,LightGBM
cleaned+speed,0.5342657342657343,0.905133369457423,0.7686170212765958,0.5634920634920635,0.6928770471229542,0.1522229554068677,550,0.64,0.898876404494382,0.7777777777777778,0.6296296296296297,0.7365709529754474,0.11045752305818286,559,LightGBM
basic,0.5342657342657343,0.8218397181271928,0.6158875449493297,0.5142857142857143,0.6215696779069928,0.12172941619669927,802,0.64,0.7865168539325843,0.6031746031746031,0.5555555555555556,0.6463117531656857,0.08630586541927912,802,LightGBM
cleaned,0.5342657342657343,0.84633493846977,0.7528239202657807,0.5390869293308318,0.6681278805830293,0.13555609165151455,730,0.64,0.8202247191011236,0.746031746031746,0.5925925925925926,0.6997122644313656,0.08903499975378533,739,LightGBM
cleaned+speed,0.5342657342657343,0.84633493846977,0.7528239202657807,0.5390869293308318,0.6681278805830293,0.13555609165151455,730,0.64,0.8202247191011236,0.746031746031746,0.5925925925925926,0.6997122644313656,0.08903499975378533,739,LightGBM
basic,0.45,0.8453718566078117,0.7736572890025575,0.4961240310077519,0.6412882941545303,0.17090606048074822,796,0.6,0.8876404494382022,0.7777777777777778,0.5925925925925926,0.7145027049521431,0.12445215781946595,658,LightGBM
cleaned,0.5342657342657343,0.8545087870930569,0.693877551020408,0.6121212121212122,0.6736933211251028,0.11867267214305136,658,0.64,0.8764044943820225,0.7619047619047619,0.7037037037037037,0.745503239997622,0.08700902712457818,481,LightGBM
cleaned+speed,0.5342657342657343,0.8545087870930569,0.693877551020408,0.6121212121212122,0.6736933211251028,0.11867267214305136,658,0.64,0.8764044943820225,0.7619047619047619,0.7037037037037037,0.745503239997622,0.08700902712457818,481,LightGBM
basic,0.45,0.8983674587949732,0.735884804850322,0.5390869293308318,0.6558347982440318,0.17408914674350054,760,0.6,0.9101123595505618,0.7301587301587301,0.5925925925925926,0.7082159205754711,0.12876635663388813,694,LightGBM
cleaned,0.5342657342657343,0.9050492440005549,0.7220279720279721,0.6121212121212122,0.6933660406038684,0.13923443768093735,532,0.64,0.9101123595505618,0.7777777777777778,0.7037037037037037,0.7578984602580108,0.10050046886965867,385,LightGBM
cleaned+speed,0.5342657342657343,0.9050492440005549,0.7220279720279721,0.6121212121212122,0.6933660406038684,0.13923443768093735,532,0.64,0.9101123595505618,0.7777777777777778,0.7037037037037037,0.7578984602580108,0.10050046886965867,385,LightGBM
basic,0.5342657342657343,0.8813115550006935,0.7386759581881532,0.5390869293308318,0.6733350441963533,0.14567643374715455,670,0.64,0.8876404494382022,0.7301587301587301,0.5925925925925926,0.7125979430473812,0.11249445070762176,682,LightGBM
cleaned,0.5342657342657343,0.9231707634572971,0.7761921690112235,0.6121212121212122,0.7114374697138668,0.15023123978091774,406,0.64,0.9213483146067416,0.7936507936507936,0.7037037037037037,0.7646757029903097,0.10564975002647944,325,LightGBM
cleaned+speed,0.5342657342657343,0.9231707634572971,0.7761921690112235,0.6121212121212122,0.7114374697138668,0.15023123978091774,406,0.64,0.9213483146067416,0.7936507936507936,0.7037037037037037,0.7646757029903097,0.10564975002647944,325,LightGBM
basic,0.5342657342657343,0.8674535512236634,0.6970596970596972,0.5142857142857143,0.6532661742087023,0.14254015053948385,772,0.64,0.8539325842696629,0.6825396825396826,0.5555555555555556,0.6830069555912253,0.10875344417937044,772,LightGBM
cleaned,0.5342657342657343,0.905133369457423,0.7686170212765958,0.5634920634920635,0.6928770471229542,0.1522229554068677,550,0.64,0.898876404494382,0.7777777777777778,0.6296296296296297,0.7365709529754474,0.11045752305818286,559,LightGBM
cleaned+speed,0.5342657342657343,0.905133369457423,0.7686170212765958,0.5634920634920635,0.6928770471229542,0.1522229554068677,550,0.64,0.898876404494382,0.7777777777777778,0.6296296296296297,0.7365709529754474,0.11045752305818286,559,LightGBM
basic,0.5342657342657343,0.8218397181271928,0.6158875449493297,0.5142857142857143,0.6215696779069928,0.12172941619669927,802,0.64,0.7865168539325843,0.6031746031746031,0.5555555555555556,0.6463117531656857,0.08630586541927912,802,LightGBM
cleaned,0.5342657342657343,0.84633493846977,0.7528239202657807,0.5390869293308318,0.6681278805830293,0.13555609165151455,730,0.64,0.8202247191011236,0.746031746031746,0.5925925925925926,0.6997122644313656,0.08903499975378533,739,LightGBM
cleaned+speed,0.5342657342657343,0.84633493846977,0.7528239202657807,0.5390869293308318,0.6681278805830293,0.13555609165151455,730,0.64,0.8202247191011236,0.746031746031746,0.5925925925925926,0.6997122644313656,0.08903499975378533,739,LightGBM
basic,0.45,0.8453718566078117,0.7736572890025575,0.4961240310077519,0.6412882941545303,0.17090606048074822,796,0.6,0.8876404494382022,0.7777777777777778,0.5925925925925926,0.7145027049521431,0.12445215781946595,658,LightGBM
cleaned,0.5342657342657343,0.8545087870930569,0.693877551020408,0.6121212121212122,0.6736933211251028,0.11867267214305136,658,0.64,0.8764044943820225,0.7619047619047619,0.7037037037037037,0.745503239997622,0.08700902712457818,481,LightGBM
cleaned+speed,0.5342657342657343,0.8545087870930569,0.693877551020408,0.6121212121212122,0.6736933211251028,0.11867267214305136,658,0.64,0.8764044943820225,0.7619047619047619,0.7037037037037037,0.745503239997622,0.08700902712457818,481,LightGBM
basic,0.45,0.8983674587949732,0.735884804850322,0.5390869293308318,0.6558347982440318,0.17408914674350054,760,0.6,0.9101123595505618,0.7301587301587301,0.5925925925925926,0.7082159205754711,0.12876635663388813,694,LightGBM
cleaned,0.5342657342657343,0.9050492440005549,0.7220279720279721,0.6121212121212122,0.6933660406038684,0.13923443768093735,532,0.64,0.9101123595505618,0.7777777777777778,0.7037037037037037,0.7578984602580108,0.10050046886965867,385,LightGBM
cleaned+speed,0.5342657342657343,0.9050492440005549,0.7220279720279721,0.6121212121212122,0.6933660406038684,0.13923443768093735,532,0.64,0.9101123595505618,0.7777777777777778,0.7037037037037037,0.7578984602580108,0.10050046886965867,385,LightGBM
basic,0.5342657342657343,0.8813115550006935,0.7386759581881532,0.5390869293308318,0.6733350441963533,0.14567643374715455,670,0.64,0.8876404494382022,0.7301587301587301,0.5925925925925926,0.7125979430473812,0.11249445070762176,682,LightGBM
cleaned,0.5342657342657343,0.9231707634572971,0.7761921690112235,0.6121212121212122,0.7114374697138668,0.15023123978091774,406,0.64,0.9213483146067416,0.7936507936507936,0.7037037037037037,0.7646757029903097,0.10564975002647944,325,LightGBM
cleaned+speed,0.5342657342657343,0.9231707634572971,0.7761921690112235,0.6121212121212122,0.7114374697138668,0.15023123978091774,406,0.64,0.9213483146067416,0.7936507936507936,0.7037037037037037,0.7646757029903097,0.10564975002647944,325,LightGBM
basic,0.5342657342657343,0.8674535512236634,0.6970596970596972,0.5142857142857143,0.6532661742087023,0.14254015053948385,772,0.64,0.8539325842696629,0.6825396825396826,0.5555555555555556,0.6830069555912253,0.10875344417937044,772,LightGBM
cleaned,0.5342657342657343,0.905133369457423,0.7686170212765958,0.5634920634920635,0.6928770471229542,0.1522229554068677,550,0.64,0.898876404494382,0.7777777777777778,0.6296296296296297,0.7365709529754474,0.11045752305818286,559,LightGBM
cleaned+speed,0.5342657342657343,0.905133369457423,0.7686170212765958,0.5634920634920635,0.6928770471229542,0.1522229554068677,550,0.64,0.898876404494382,0.7777777777777778,0.6296296296296297,0.7365709529754474,0.11045752305818286,559,LightGBM
basic,0.5342657342657343,0.8218397181271928,0.6158875449493297,0.5142857142857143,0.6215696779069928,0.12172941619669927,802,0.64,0.7865168539325843,0.6031746031746031,0.5555555555555556,0.6463117531656857,0.08630586541927912,802,LightGBM
cleaned,0.5342657342657343,0.84633493846977,0.7528239202657807,0.5390869293308318,0.6681278805830293,0.13555609165151455,730,0.64,0.8202247191011236,0.746031746031746,0.5925925925925926,0.6997122644313656,0.08903499975378533,739,LightGBM
cleaned+speed,0.5342657342657343,0.84633493846977,0.7528239202657807,0.5390869293308318,0.6681278805830293,0.13555609165151455,730,0.64,0.8202247191011236,0.746031746031746,0.5925925925925926,0.6997122644313656,0.08903499975378533,739,LightGBM
basic,0.45,0.8453718566078117,0.7736572890025575,0.4961240310077519,0.6412882941545303,0.17090606048074822,796,0.6,0.8876404494382022,0.7777777777777778,0.5925925925925926,0.7145027049521431,0.12445215781946595,658,LightGBM
cleaned,0.5342657342657343,0.8545087870930569,0.693877551020408,0.6121212121212122,0.6736933211251028,0.11867267214305136,658,0.64,0.8764044943820225,0.7619047619047619,0.7037037037037037,0.745503239997622,0.08700902712457818,481,LightGBM
cleaned+speed,0.5342657342657343,0.8545087870930569,0.693877551020408,0.6121212121212122,0.6736933211251028,0.11867267214305136,658,0.64,0.8764044943820225,0.7619047619047619,0.7037037037037037,0.745503239997622,0.08700902712457818,481,LightGBM
basic,0.45,0.8983674587949732,0.735884804850322,0.5390869293308318,0.6558347982440318,0.17408914674350054,760,0.6,0.9101123595505618,0.7301587301587301,0.5925925925925926,0.7082159205754711,0.12876635663388813,694,LightGBM
cleaned,0.5342657342657343,0.9050492440005549,0.7220279720279721,0.6121212121212122,0.6933660406038684,0.13923443768093735,532,0.64,0.9101123595505618,0.7777777777777778,0.7037037037037037,0.7578984602580108,0.10050046886965867,385,LightGBM
cleaned+speed,0.5342657342657343,0.9050492440005549,0.7220279720279721,0.6121212121212122,0.6933660406038684,0.13923443768093735,532,0.64,0.9101123595505618,0.7777777777777778,0.7037037037037037,0.7578984602580108,0.10050046886965867,385,LightGBM
basic,0.5342657342657343,0.8813115550006935,0.7386759581881532,0.5390869293308318,0.6733350441963533,0.14567643374715455,670,0.64,0.8876404494382022,0.7301587301587301,0.5925925925925926,0.7125979430473812,0.11249445070762176,682,LightGBM
cleaned,0.5342657342657343,0.9231707634572971,0.7761921690112235,0.6121212121212122,0.7114374697138668,0.15023123978091774,406,0.64,0.9213483146067416,0.7936507936507936,0.7037037037037037,0.7646757029903097,0.10564975002647944,325,LightGBM
cleaned+speed,0.5342657342657343,0.9231707634572971,0.7761921690112235,0.6121212121212122,0.7114374697138668,0.15023123978091774,406,0.64,0.9213483146067416,0.7936507936507936,0.7037037037037037,0.7646757029903097,0.10564975002647944,325,LightGBM
basic,0.5342657342657343,0.8674535512236634,0.6970596970596972,0.5142857142857143,0.6532661742087023,0.14254015053948385,772,0.64,0.8539325842696629,0.6825396825396826,0.5555555555555556,0.6830069555912253,0.10875344417937044,772,LightGBM
cleaned,0.5342657342657343,0.905133369457423,0.7686170212765958,0.5634920634920635,0.6928770471229542,0.1522229554068677,550,0.64,0.898876404494382,0.7777777777777778,0.6296296296296297,0.7365709529754474,0.11045752305818286,559,LightGBM
cleaned+speed,0.5342657342657343,0.905133369457423,0.7686170212765958,0.5634920634920635,0.6928770471229542,0.1522229554068677,550,0.64,0.898876404494382,0.7777777777777778,0.6296296296296297,0.7365709529754474,0.11045752305818286,559,LightGBM
