param_feature_selector__feature_set,split0_test_weighted_f1,split1_test_weighted_f1,split2_test_weighted_f1,split3_test_weighted_f1,split4_test_weighted_f1,split5_test_weighted_f1,mean_test_weighted_f1,std_test_weighted_f1,rank_test_weighted_f1,split0_test_acc,split1_test_acc,split2_test_acc,split3_test_acc,split4_test_acc,split5_test_acc,mean_test_acc,std_test_acc,rank_test_acc,model
basic,0.8020373514431239,0.8934816105044551,0.796840318579449,0.95,1.0,0.95,0.8987265467545047,0.07667176760458878,1711,0.8,0.8913043478260869,0.8260869565217391,0.9047619047619048,1.0,0.9047619047619048,0.8878191856452725,0.06415329350704432,2236,LightGBM
cleaned,0.7812269412269413,0.8727401005379664,0.8270900598727312,0.95,1.0,0.8947368421052632,0.8876323239571503,0.07277355900917382,2002,0.78,0.8695652173913043,0.8478260869565217,0.9047619047619048,1.0,0.8095238095238095,0.8686128364389233,0.07111737452537377,2248,LightGBM
cleaned+speed,0.7830517023959647,0.9360889663026731,0.796840318579449,0.95,1.0,0.975609756097561,0.906931790562608,0.08519563228904065,1327,0.78,0.9347826086956522,0.8260869565217391,0.9047619047619048,1.0,0.9523809523809523,0.8996687370600415,0.07509854566099448,2113,LightGBM
invariant,0.764,0.831262939958592,0.796840318579449,0.9230769230769231,1.0,0.95,0.8775300302691608,0.08550424008433237,2155,0.76,0.8260869565217391,0.8260869565217391,0.8571428571428571,1.0,0.9047619047619048,0.8623464458247069,0.0751431362701512,2266,LightGBM
cleaned_invariant,0.8120056100981767,0.8727401005379664,0.8270900598727312,0.9230769230769231,1.0,0.8947368421052632,0.8882749226151767,0.06263299811052583,1975,0.82,0.8695652173913043,0.8478260869565217,0.8571428571428571,1.0,0.8095238095238095,0.8673429951690821,0.06281213941124875,2257,LightGBM
cleaned_invariant+speed,0.821003861003861,0.9151600670253108,0.796840318579449,0.95,1.0,0.975609756097561,0.9097690004510303,0.07610997796780444,1285,0.82,0.9130434782608695,0.8260869565217391,0.9047619047619048,1.0,0.9523809523809523,0.902712215320911,0.0642333941692017,2080,LightGBM
basic,0.5840000000000001,0.932664437012263,0.7642966751918159,1.0,1.0,1.0,0.8801601853673464,0.15651232557500344,2122,0.68,0.9347826086956522,0.8043478260869565,1.0,1.0,1.0,0.9031884057971015,0.12158547929529798,2020,LightGBM
cleaned,0.6213381555153706,0.9089895611634743,0.7642966751918159,1.0,1.0,1.0,0.8824373986451102,0.14393167264792603,2089,0.7,0.9130434782608695,0.8043478260869565,1.0,1.0,1.0,0.9028985507246375,0.11494133367477305,2047,LightGBM
cleaned+speed,0.6213381555153706,0.8323881537492123,0.7642966751918159,1.0,1.0,1.0,0.8696704974093997,0.14440677807536834,2209,0.7,0.8478260869565217,0.8043478260869565,1.0,1.0,1.0,0.8920289855072463,0.11654057458263012,2200,LightGBM
invariant,0.7189473684210526,0.932664437012263,0.7642966751918159,1.0,1.0,1.0,0.902651413437522,0.11706140358211274,1501,0.76,0.9347826086956522,0.8043478260869565,1.0,1.0,1.0,0.9165217391304349,0.09859121078017143,1621,LightGBM
cleaned_invariant,0.5840000000000001,0.9089895611634743,0.7642966751918159,1.0,1.0,1.0,0.8762143727258818,0.15543362366026622,2158,0.68,0.9130434782608695,0.8043478260869565,1.0,1.0,1.0,0.8995652173913044,0.12091204550135601,2122,LightGBM
cleaned_invariant+speed,0.6213381555153706,0.8844905905256328,0.7642966751918159,1.0,1.0,1.0,0.8783542368721365,0.14346725721077117,2149,0.7,0.8913043478260869,0.8043478260869565,1.0,1.0,1.0,0.8992753623188405,0.11490706545030718,2140,LightGBM
basic,0.6213381555153706,0.9556482919254659,0.7642966751918159,1.0,1.0,1.0,0.8902138537721087,0.14639554659769716,1873,0.7,0.9565217391304348,0.8043478260869565,1.0,1.0,1.0,0.910144927536232,0.1167094169581927,1792,LightGBM
cleaned,0.6213381555153706,0.932664437012263,0.7642966751918159,1.0,1.0,1.0,0.8863832112865749,0.14492657898150993,2011,0.7,0.9347826086956522,0.8043478260869565,1.0,1.0,1.0,0.9065217391304348,0.11554506318189837,1936,LightGBM
cleaned+speed,0.6884697910784868,0.8844905905256328,0.7642966751918159,1.0,1.0,1.0,0.8895428427993225,0.12432809458062971,1966,0.74,0.8913043478260869,0.8043478260869565,1.0,1.0,1.0,0.9059420289855072,0.10377307493615828,2008,LightGBM
invariant,0.8010958904109589,0.9556482919254659,0.7642966751918159,1.0,1.0,1.0,0.9201734762547068,0.09903899298308651,730,0.82,0.9565217391304348,0.8043478260869565,1.0,1.0,1.0,0.9301449275362318,0.08494286847800704,889,LightGBM
cleaned_invariant,0.6884697910784868,0.9556482919254659,0.7642966751918159,1.0,1.0,1.0,0.9014024596992948,0.1266526435342926,1534,0.74,0.9565217391304348,0.8043478260869565,1.0,1.0,1.0,0.9168115942028985,0.10507796087569336,1543,LightGBM
cleaned_invariant+speed,0.6884697910784868,0.9089895611634743,0.7642966751918159,1.0,1.0,1.0,0.8936260045722961,0.12449730047542669,1837,0.74,0.9130434782608695,0.8043478260869565,1.0,1.0,1.0,0.9095652173913044,0.1035780787594359,1915,LightGBM
basic,0.6213381555153706,0.9780585897527427,0.7642966751918159,1.0,1.0,1.0,0.8939489034099882,0.14829096665570943,1783,0.7,0.9782608695652174,0.8043478260869565,1.0,1.0,1.0,0.913768115942029,0.1184178589992772,1669,LightGBM
cleaned,0.6884697910784868,0.9556482919254659,0.7642966751918159,1.0,1.0,1.0,0.9014024596992948,0.1266526435342926,1534,0.74,0.9565217391304348,0.8043478260869565,1.0,1.0,1.0,0.9168115942028985,0.10507796087569336,1543,LightGBM
cleaned+speed,0.7189473684210526,0.9089895611634743,0.7642966751918159,1.0,1.0,1.0,0.8987056007960571,0.11638027264086645,1714,0.76,0.9130434782608695,0.8043478260869565,1.0,1.0,1.0,0.9128985507246377,0.09825242578401187,1756,LightGBM
invariant,0.7825396825396825,0.9780585897527427,0.7642966751918159,1.0,1.0,1.0,0.9208158245807069,0.10464676349367948,679,0.8,0.9782608695652174,0.8043478260869565,1.0,1.0,1.0,0.9304347826086957,0.0910278767967664,661,LightGBM
cleaned_invariant,0.6884697910784868,0.9780585897527427,0.7642966751918159,1.0,1.0,1.0,0.9051375093371742,0.1285140725572004,1351,0.74,0.9782608695652174,0.8043478260869565,1.0,1.0,1.0,0.9204347826086957,0.10674628802118226,1267,LightGBM
cleaned_invariant+speed,0.7189473684210526,0.932664437012263,0.7642966751918159,1.0,1.0,1.0,0.902651413437522,0.11706140358211274,1501,0.76,0.9347826086956522,0.8043478260869565,1.0,1.0,1.0,0.9165217391304349,0.09859121078017143,1621,LightGBM
basic,0.656037296037296,0.9780585897527427,0.7642966751918159,1.0,1.0,1.0,0.8997320934969757,0.13785614850246997,1624,0.72,0.9782608695652174,0.8043478260869565,1.0,1.0,1.0,0.9171014492753624,0.11248655080755829,1456,LightGBM
cleaned,0.6884697910784868,0.9780585897527427,0.7642966751918159,1.0,1.0,1.0,0.9051375093371742,0.1285140725572004,1351,0.74,0.9782608695652174,0.8043478260869565,1.0,1.0,1.0,0.9204347826086957,0.10674628802118226,1267,LightGBM
cleaned+speed,0.8010958904109589,0.932664437012263,0.7642966751918159,1.0,1.0,1.0,0.916342833769173,0.09803218128866643,1048,0.82,0.9347826086956522,0.8043478260869565,1.0,1.0,1.0,0.9265217391304348,0.08420090296719801,1123,LightGBM
invariant,0.8071491015055853,0.9565217391304348,0.7642966751918159,1.0,1.0,1.0,0.9213279193046393,0.09789629534900127,673,0.82,0.9565217391304348,0.8043478260869565,1.0,1.0,1.0,0.9301449275362318,0.08494286847800704,889,LightGBM
cleaned_invariant,0.6884697910784868,0.9565217391304348,0.7642966751918159,1.0,1.0,1.0,0.9015480342334562,0.12671539644992877,1528,0.74,0.9565217391304348,0.8043478260869565,1.0,1.0,1.0,0.9168115942028985,0.10507796087569336,1543,LightGBM
cleaned_invariant+speed,0.7750519750519751,0.9556482919254659,0.7642966751918159,1.0,1.0,1.0,0.9158328236948762,0.10457857003206684,1066,0.8,0.9565217391304348,0.8043478260869565,1.0,1.0,1.0,0.9268115942028986,0.08947148136549303,1102,LightGBM
basic,0.6884697910784868,0.9780585897527427,0.7642966751918159,1.0,1.0,1.0,0.9051375093371742,0.1285140725572004,1351,0.74,0.9782608695652174,0.8043478260869565,1.0,1.0,1.0,0.9204347826086957,0.10674628802118226,1267,LightGBM
cleaned,0.7750519750519751,0.9565217391304348,0.7642966751918159,1.0,1.0,1.0,0.9159783982290376,0.10463448526254177,1057,0.8,0.9565217391304348,0.8043478260869565,1.0,1.0,1.0,0.9268115942028986,0.08947148136549303,1102,LightGBM
cleaned+speed,0.8731428571428572,0.9556482919254659,0.7642966751918159,1.0,1.0,1.0,0.9321813040433565,0.08757816784743468,241,0.88,0.9565217391304348,0.8043478260869565,1.0,1.0,1.0,0.9401449275362319,0.07424548709886254,325,LightGBM
invariant,0.8377183600713012,0.9352999333226036,0.7642966751918159,1.0,1.0,1.0,0.9228858280976201,0.09164961680452803,655,0.84,0.9347826086956522,0.8043478260869565,1.0,1.0,1.0,0.9298550724637682,0.08021971508619821,913,LightGBM
cleaned_invariant,0.7477333333333334,0.9565217391304348,0.7642966751918159,0.975609756097561,1.0,1.0,0.9073602506255242,0.10815654751147499,1321,0.78,0.9565217391304348,0.8043478260869565,0.9523809523809523,1.0,1.0,0.9155417529330573,0.08947861293400643,1636,LightGBM
cleaned_invariant+speed,0.8010958904109589,0.934175769258228,0.7642966751918159,1.0,1.0,1.0,0.9165947224768338,0.09807572718524651,979,0.82,0.9347826086956522,0.8043478260869565,1.0,1.0,1.0,0.9265217391304348,0.08420090296719801,1123,LightGBM
basic,0.8071491015055853,0.9352999333226036,0.7642966751918159,1.0,1.0,0.975609756097561,0.9137259110195943,0.09386976654299796,1186,0.82,0.9347826086956522,0.8043478260869565,1.0,1.0,0.9523809523809523,0.9185852311939269,0.07898361381019833,1411,LightGBM
cleaned,0.8308571428571428,0.9352999333226036,0.7642966751918159,1.0,1.0,0.975609756097561,0.9176772512448538,0.08970705685558213,970,0.84,0.9347826086956522,0.8043478260869565,1.0,1.0,0.9523809523809523,0.9219185645272603,0.07507817213709939,1234,LightGBM
cleaned+speed,0.8976933514246948,0.9130434782608695,0.7642966751918159,1.0,1.0,0.975609756097561,0.9251072101624902,0.08218419203336208,514,0.9,0.9130434782608695,0.8043478260869565,1.0,1.0,0.9523809523809523,0.9282953761214632,0.06740359166077886,943,LightGBM
invariant,0.7812269412269413,0.9352999333226036,0.7642966751918159,0.975609756097561,1.0,1.0,0.9094055509731537,0.09912497669555452,1288,0.78,0.9347826086956522,0.8043478260869565,0.9523809523809523,1.0,1.0,0.9119185645272602,0.08817654575902328,1786,LightGBM
cleaned_invariant,0.8260317460317461,0.8934816105044551,0.7642966751918159,0.975609756097561,1.0,1.0,0.9099032979709296,0.09042268125646519,1279,0.84,0.8913043478260869,0.8043478260869565,0.9523809523809523,1.0,1.0,0.9146721877156659,0.07558337378812657,1651,LightGBM
cleaned_invariant+speed,0.8120056100981767,0.9143115942028986,0.7642966751918159,0.975609756097561,1.0,1.0,0.9110372725984087,0.09251048016799791,1222,0.82,0.9130434782608695,0.8043478260869565,0.9523809523809523,1.0,1.0,0.9149620427881296,0.07865542842614821,1645,LightGBM
basic,0.8224968474148802,0.8934816105044551,0.796840318579449,0.95,1.0,0.95,0.9021364627497973,0.07264498272942407,1516,0.82,0.8913043478260869,0.8260869565217391,0.9047619047619048,1.0,0.9047619047619048,0.8911525189786059,0.05988104362585362,2215,LightGBM
cleaned,0.7812269412269413,0.8727401005379664,0.8270900598727312,0.95,1.0,0.8947368421052632,0.8876323239571503,0.07277355900917382,2002,0.78,0.8695652173913043,0.8478260869565217,0.9047619047619048,1.0,0.8095238095238095,0.8686128364389233,0.07111737452537377,2248,LightGBM
cleaned+speed,0.7830517023959647,0.9360889663026731,0.796840318579449,0.95,1.0,0.975609756097561,0.906931790562608,0.08519563228904065,1327,0.78,0.9347826086956522,0.8260869565217391,0.9047619047619048,1.0,0.9523809523809523,0.8996687370600415,0.07509854566099448,2113,LightGBM
invariant,0.7812269412269413,0.831262939958592,0.796840318579449,0.9230769230769231,1.0,0.975609756097561,0.8846694798232444,0.08593890590290057,2065,0.78,0.8260869565217391,0.8260869565217391,0.8571428571428571,1.0,0.9523809523809523,0.873616287094548,0.07716883332298928,2242,LightGBM
cleaned_invariant,0.8120056100981767,0.8520213577421815,0.8270900598727312,0.9230769230769231,1.0,0.8947368421052632,0.8848217988158793,0.06395154493712282,2059,0.82,0.8478260869565217,0.8478260869565217,0.8571428571428571,1.0,0.8095238095238095,0.8637198067632851,0.06320521552021115,2260,LightGBM
cleaned_invariant+speed,0.8,0.9151600670253108,0.796840318579449,0.9230769230769231,1.0,0.975609756097561,0.9017811774632074,0.07863639057914994,1522,0.8,0.9130434782608695,0.8260869565217391,0.8571428571428571,1.0,0.9523809523809523,0.8914423740510697,0.07044427042738982,2209,LightGBM
basic,0.5840000000000001,0.932664437012263,0.7642966751918159,1.0,1.0,1.0,0.8801601853673464,0.15651232557500344,2122,0.68,0.9347826086956522,0.8043478260869565,1.0,1.0,1.0,0.9031884057971015,0.12158547929529798,2020,LightGBM
cleaned,0.6213381555153706,0.9089895611634743,0.7642966751918159,1.0,1.0,1.0,0.8824373986451102,0.14393167264792603,2089,0.7,0.9130434782608695,0.8043478260869565,1.0,1.0,1.0,0.9028985507246375,0.11494133367477305,2047,LightGBM
cleaned+speed,0.6213381555153706,0.8323881537492123,0.7642966751918159,1.0,1.0,1.0,0.8696704974093997,0.14440677807536834,2209,0.7,0.8478260869565217,0.8043478260869565,1.0,1.0,1.0,0.8920289855072463,0.11654057458263012,2200,LightGBM
invariant,0.7189473684210526,0.932664437012263,0.7642966751918159,1.0,1.0,1.0,0.902651413437522,0.11706140358211274,1501,0.76,0.9347826086956522,0.8043478260869565,1.0,1.0,1.0,0.9165217391304349,0.09859121078017143,1621,LightGBM
cleaned_invariant,0.5840000000000001,0.9089895611634743,0.7642966751918159,1.0,1.0,1.0,0.8762143727258818,0.15543362366026622,2158,0.68,0.9130434782608695,0.8043478260869565,1.0,1.0,1.0,0.8995652173913044,0.12091204550135601,2122,LightGBM
cleaned_invariant+speed,0.6213381555153706,0.8844905905256328,0.7642966751918159,1.0,1.0,1.0,0.8783542368721365,0.14346725721077117,2149,0.7,0.8913043478260869,0.8043478260869565,1.0,1.0,1.0,0.8992753623188405,0.11490706545030718,2140,LightGBM
basic,0.6213381555153706,0.9556482919254659,0.7642966751918159,1.0,1.0,1.0,0.8902138537721087,0.14639554659769716,1873,0.7,0.9565217391304348,0.8043478260869565,1.0,1.0,1.0,0.910144927536232,0.1167094169581927,1792,LightGBM
cleaned,0.6213381555153706,0.932664437012263,0.7642966751918159,1.0,1.0,1.0,0.8863832112865749,0.14492657898150993,2011,0.7,0.9347826086956522,0.8043478260869565,1.0,1.0,1.0,0.9065217391304348,0.11554506318189837,1936,LightGBM
cleaned+speed,0.6884697910784868,0.8844905905256328,0.7642966751918159,1.0,1.0,1.0,0.8895428427993225,0.12432809458062971,1966,0.74,0.8913043478260869,0.8043478260869565,1.0,1.0,1.0,0.9059420289855072,0.10377307493615828,2008,LightGBM
invariant,0.8010958904109589,0.9556482919254659,0.7642966751918159,1.0,1.0,1.0,0.9201734762547068,0.09903899298308651,730,0.82,0.9565217391304348,0.8043478260869565,1.0,1.0,1.0,0.9301449275362318,0.08494286847800704,889,LightGBM
cleaned_invariant,0.6884697910784868,0.9556482919254659,0.7642966751918159,1.0,1.0,1.0,0.9014024596992948,0.1266526435342926,1534,0.74,0.9565217391304348,0.8043478260869565,1.0,1.0,1.0,0.9168115942028985,0.10507796087569336,1543,LightGBM
cleaned_invariant+speed,0.6884697910784868,0.9089895611634743,0.7642966751918159,1.0,1.0,1.0,0.8936260045722961,0.12449730047542669,1837,0.74,0.9130434782608695,0.8043478260869565,1.0,1.0,1.0,0.9095652173913044,0.1035780787594359,1915,LightGBM
basic,0.6213381555153706,0.9780585897527427,0.7642966751918159,1.0,1.0,1.0,0.8939489034099882,0.14829096665570943,1783,0.7,0.9782608695652174,0.8043478260869565,1.0,1.0,1.0,0.913768115942029,0.1184178589992772,1669,LightGBM
cleaned,0.6884697910784868,0.9556482919254659,0.7642966751918159,1.0,1.0,1.0,0.9014024596992948,0.1266526435342926,1534,0.74,0.9565217391304348,0.8043478260869565,1.0,1.0,1.0,0.9168115942028985,0.10507796087569336,1543,LightGBM
cleaned+speed,0.7189473684210526,0.9089895611634743,0.7642966751918159,1.0,1.0,1.0,0.8987056007960571,0.11638027264086645,1714,0.76,0.9130434782608695,0.8043478260869565,1.0,1.0,1.0,0.9128985507246377,0.09825242578401187,1756,LightGBM
invariant,0.7825396825396825,0.9780585897527427,0.7642966751918159,1.0,1.0,1.0,0.9208158245807069,0.10464676349367948,679,0.8,0.9782608695652174,0.8043478260869565,1.0,1.0,1.0,0.9304347826086957,0.0910278767967664,661,LightGBM
cleaned_invariant,0.6884697910784868,0.9780585897527427,0.7642966751918159,1.0,1.0,1.0,0.9051375093371742,0.1285140725572004,1351,0.74,0.9782608695652174,0.8043478260869565,1.0,1.0,1.0,0.9204347826086957,0.10674628802118226,1267,LightGBM
cleaned_invariant+speed,0.7189473684210526,0.932664437012263,0.7642966751918159,1.0,1.0,1.0,0.902651413437522,0.11706140358211274,1501,0.76,0.9347826086956522,0.8043478260869565,1.0,1.0,1.0,0.9165217391304349,0.09859121078017143,1621,LightGBM
basic,0.656037296037296,0.9780585897527427,0.7642966751918159,1.0,1.0,1.0,0.8997320934969757,0.13785614850246997,1624,0.72,0.9782608695652174,0.8043478260869565,1.0,1.0,1.0,0.9171014492753624,0.11248655080755829,1456,LightGBM
cleaned,0.6884697910784868,0.9780585897527427,0.7642966751918159,1.0,1.0,1.0,0.9051375093371742,0.1285140725572004,1351,0.74,0.9782608695652174,0.8043478260869565,1.0,1.0,1.0,0.9204347826086957,0.10674628802118226,1267,LightGBM
cleaned+speed,0.8010958904109589,0.932664437012263,0.7642966751918159,1.0,1.0,1.0,0.916342833769173,0.09803218128866643,1048,0.82,0.9347826086956522,0.8043478260869565,1.0,1.0,1.0,0.9265217391304348,0.08420090296719801,1123,LightGBM
invariant,0.8071491015055853,0.9565217391304348,0.7642966751918159,1.0,1.0,1.0,0.9213279193046393,0.09789629534900127,673,0.82,0.9565217391304348,0.8043478260869565,1.0,1.0,1.0,0.9301449275362318,0.08494286847800704,889,LightGBM
cleaned_invariant,0.6884697910784868,0.9565217391304348,0.7642966751918159,1.0,1.0,1.0,0.9015480342334562,0.12671539644992877,1528,0.74,0.9565217391304348,0.8043478260869565,1.0,1.0,1.0,0.9168115942028985,0.10507796087569336,1543,LightGBM
cleaned_invariant+speed,0.7750519750519751,0.9556482919254659,0.7642966751918159,1.0,1.0,1.0,0.9158328236948762,0.10457857003206684,1066,0.8,0.9565217391304348,0.8043478260869565,1.0,1.0,1.0,0.9268115942028986,0.08947148136549303,1102,LightGBM
basic,0.6884697910784868,0.9780585897527427,0.7642966751918159,1.0,1.0,1.0,0.9051375093371742,0.1285140725572004,1351,0.74,0.9782608695652174,0.8043478260869565,1.0,1.0,1.0,0.9204347826086957,0.10674628802118226,1267,LightGBM
cleaned,0.7750519750519751,0.9565217391304348,0.7642966751918159,1.0,1.0,1.0,0.9159783982290376,0.10463448526254177,1057,0.8,0.9565217391304348,0.8043478260869565,1.0,1.0,1.0,0.9268115942028986,0.08947148136549303,1102,LightGBM
cleaned+speed,0.8731428571428572,0.9556482919254659,0.7642966751918159,1.0,1.0,1.0,0.9321813040433565,0.08757816784743468,241,0.88,0.9565217391304348,0.8043478260869565,1.0,1.0,1.0,0.9401449275362319,0.07424548709886254,325,LightGBM
invariant,0.8377183600713012,0.9352999333226036,0.7642966751918159,1.0,1.0,1.0,0.9228858280976201,0.09164961680452803,655,0.84,0.9347826086956522,0.8043478260869565,1.0,1.0,1.0,0.9298550724637682,0.08021971508619821,913,LightGBM
cleaned_invariant,0.7477333333333334,0.9565217391304348,0.7642966751918159,0.975609756097561,1.0,1.0,0.9073602506255242,0.10815654751147499,1321,0.78,0.9565217391304348,0.8043478260869565,0.9523809523809523,1.0,1.0,0.9155417529330573,0.08947861293400643,1636,LightGBM
cleaned_invariant+speed,0.8010958904109589,0.934175769258228,0.7642966751918159,1.0,1.0,1.0,0.9165947224768338,0.09807572718524651,979,0.82,0.9347826086956522,0.8043478260869565,1.0,1.0,1.0,0.9265217391304348,0.08420090296719801,1123,LightGBM
basic,0.8071491015055853,0.9352999333226036,0.7642966751918159,1.0,1.0,0.975609756097561,0.9137259110195943,0.09386976654299796,1186,0.82,0.9347826086956522,0.8043478260869565,1.0,1.0,0.9523809523809523,0.9185852311939269,0.07898361381019833,1411,LightGBM
cleaned,0.8308571428571428,0.9352999333226036,0.7642966751918159,1.0,1.0,0.975609756097561,0.9176772512448538,0.08970705685558213,970,0.84,0.9347826086956522,0.8043478260869565,1.0,1.0,0.9523809523809523,0.9219185645272603,0.07507817213709939,1234,LightGBM
cleaned+speed,0.8976933514246948,0.9130434782608695,0.7642966751918159,1.0,1.0,0.975609756097561,0.9251072101624902,0.08218419203336208,514,0.9,0.9130434782608695,0.8043478260869565,1.0,1.0,0.9523809523809523,0.9282953761214632,0.06740359166077886,943,LightGBM
invariant,0.7812269412269413,0.9352999333226036,0.7642966751918159,0.975609756097561,1.0,1.0,0.9094055509731537,0.09912497669555452,1288,0.78,0.9347826086956522,0.8043478260869565,0.9523809523809523,1.0,1.0,0.9119185645272602,0.08817654575902328,1786,LightGBM
cleaned_invariant,0.8260317460317461,0.8934816105044551,0.7642966751918159,0.975609756097561,1.0,1.0,0.9099032979709296,0.09042268125646519,1279,0.84,0.8913043478260869,0.8043478260869565,0.9523809523809523,1.0,1.0,0.9146721877156659,0.07558337378812657,1651,LightGBM
cleaned_invariant+speed,0.8120056100981767,0.9143115942028986,0.7642966751918159,0.975609756097561,1.0,1.0,0.9110372725984087,0.09251048016799791,1222,0.82,0.9130434782608695,0.8043478260869565,0.9523809523809523,1.0,1.0,0.9149620427881296,0.07865542842614821,1645,LightGBM
basic,0.8224968474148802,0.8934816105044551,0.796840318579449,0.95,1.0,0.95,0.9021364627497973,0.07264498272942407,1516,0.82,0.8913043478260869,0.8260869565217391,0.9047619047619048,1.0,0.9047619047619048,0.8911525189786059,0.05988104362585362,2215,LightGBM
cleaned,0.7812269412269413,0.8727401005379664,0.8270900598727312,0.95,1.0,0.8947368421052632,0.8876323239571503,0.07277355900917382,2002,0.78,0.8695652173913043,0.8478260869565217,0.9047619047619048,1.0,0.8095238095238095,0.8686128364389233,0.07111737452537377,2248,LightGBM
cleaned+speed,0.7830517023959647,0.9360889663026731,0.796840318579449,0.95,1.0,0.975609756097561,0.906931790562608,0.08519563228904065,1327,0.78,0.9347826086956522,0.8260869565217391,0.9047619047619048,1.0,0.9523809523809523,0.8996687370600415,0.07509854566099448,2113,LightGBM
invariant,0.7812269412269413,0.831262939958592,0.796840318579449,0.9230769230769231,1.0,0.975609756097561,0.8846694798232444,0.08593890590290057,2065,0.78,0.8260869565217391,0.8260869565217391,0.8571428571428571,1.0,0.9523809523809523,0.873616287094548,0.07716883332298928,2242,LightGBM
cleaned_invariant,0.8120056100981767,0.8520213577421815,0.8270900598727312,0.9230769230769231,1.0,0.8947368421052632,0.8848217988158793,0.06395154493712282,2059,0.82,0.8478260869565217,0.8478260869565217,0.8571428571428571,1.0,0.8095238095238095,0.8637198067632851,0.06320521552021115,2260,LightGBM
cleaned_invariant+speed,0.8,0.9151600670253108,0.796840318579449,0.9230769230769231,1.0,0.975609756097561,0.9017811774632074,0.07863639057914994,1522,0.8,0.9130434782608695,0.8260869565217391,0.8571428571428571,1.0,0.9523809523809523,0.8914423740510697,0.07044427042738982,2209,LightGBM
basic,0.5840000000000001,0.932664437012263,0.7642966751918159,1.0,1.0,1.0,0.8801601853673464,0.15651232557500344,2122,0.68,0.9347826086956522,0.8043478260869565,1.0,1.0,1.0,0.9031884057971015,0.12158547929529798,2020,LightGBM
cleaned,0.6213381555153706,0.9089895611634743,0.7642966751918159,1.0,1.0,1.0,0.8824373986451102,0.14393167264792603,2089,0.7,0.9130434782608695,0.8043478260869565,1.0,1.0,1.0,0.9028985507246375,0.11494133367477305,2047,LightGBM
cleaned+speed,0.6213381555153706,0.8323881537492123,0.7642966751918159,1.0,1.0,1.0,0.8696704974093997,0.14440677807536834,2209,0.7,0.8478260869565217,0.8043478260869565,1.0,1.0,1.0,0.8920289855072463,0.11654057458263012,2200,LightGBM
invariant,0.7189473684210526,0.932664437012263,0.7642966751918159,1.0,1.0,1.0,0.902651413437522,0.11706140358211274,1501,0.76,0.9347826086956522,0.8043478260869565,1.0,1.0,1.0,0.9165217391304349,0.09859121078017143,1621,LightGBM
cleaned_invariant,0.5840000000000001,0.9089895611634743,0.7642966751918159,1.0,1.0,1.0,0.8762143727258818,0.15543362366026622,2158,0.68,0.9130434782608695,0.8043478260869565,1.0,1.0,1.0,0.8995652173913044,0.12091204550135601,2122,LightGBM
cleaned_invariant+speed,0.6213381555153706,0.8844905905256328,0.7642966751918159,1.0,1.0,1.0,0.8783542368721365,0.14346725721077117,2149,0.7,0.8913043478260869,0.8043478260869565,1.0,1.0,1.0,0.8992753623188405,0.11490706545030718,2140,LightGBM
basic,0.6213381555153706,0.9556482919254659,0.7642966751918159,1.0,1.0,1.0,0.8902138537721087,0.14639554659769716,1873,0.7,0.9565217391304348,0.8043478260869565,1.0,1.0,1.0,0.910144927536232,0.1167094169581927,1792,LightGBM
cleaned,0.6213381555153706,0.932664437012263,0.7642966751918159,1.0,1.0,1.0,0.8863832112865749,0.14492657898150993,2011,0.7,0.9347826086956522,0.8043478260869565,1.0,1.0,1.0,0.9065217391304348,0.11554506318189837,1936,LightGBM
cleaned+speed,0.6884697910784868,0.8844905905256328,0.7642966751918159,1.0,1.0,1.0,0.8895428427993225,0.12432809458062971,1966,0.74,0.8913043478260869,0.8043478260869565,1.0,1.0,1.0,0.9059420289855072,0.10377307493615828,2008,LightGBM
invariant,0.8010958904109589,0.9556482919254659,0.7642966751918159,1.0,1.0,1.0,0.9201734762547068,0.09903899298308651,730,0.82,0.9565217391304348,0.8043478260869565,1.0,1.0,1.0,0.9301449275362318,0.08494286847800704,889,LightGBM
cleaned_invariant,0.6884697910784868,0.9556482919254659,0.7642966751918159,1.0,1.0,1.0,0.9014024596992948,0.1266526435342926,1534,0.74,0.9565217391304348,0.8043478260869565,1.0,1.0,1.0,0.9168115942028985,0.10507796087569336,1543,LightGBM
cleaned_invariant+speed,0.6884697910784868,0.9089895611634743,0.7642966751918159,1.0,1.0,1.0,0.8936260045722961,0.12449730047542669,1837,0.74,0.9130434782608695,0.8043478260869565,1.0,1.0,1.0,0.9095652173913044,0.1035780787594359,1915,LightGBM
basic,0.6213381555153706,0.9780585897527427,0.7642966751918159,1.0,1.0,1.0,0.8939489034099882,0.14829096665570943,1783,0.7,0.9782608695652174,0.8043478260869565,1.0,1.0,1.0,0.913768115942029,0.1184178589992772,1669,LightGBM
cleaned,0.6884697910784868,0.9556482919254659,0.7642966751918159,1.0,1.0,1.0,0.9014024596992948,0.1266526435342926,1534,0.74,0.9565217391304348,0.8043478260869565,1.0,1.0,1.0,0.9168115942028985,0.10507796087569336,1543,LightGBM
cleaned+speed,0.7189473684210526,0.9089895611634743,0.7642966751918159,1.0,1.0,1.0,0.8987056007960571,0.11638027264086645,1714,0.76,0.9130434782608695,0.8043478260869565,1.0,1.0,1.0,0.9128985507246377,0.09825242578401187,1756,LightGBM
