mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__estimator__C,param_clf__estimator__class_weight,param_clf__threshold,param_feature_selector__feature_set,param_pca__n_components,params,split0_test_weighted_f1,split1_test_weighted_f1,split2_test_weighted_f1,split3_test_weighted_f1,mean_test_weighted_f1,std_test_weighted_f1,rank_test_weighted_f1,split0_test_acc,split1_test_acc,split2_test_acc,split3_test_acc,mean_test_acc,std_test_acc,rank_test_acc
0.03672546148300171,0.008064848011574187,0.007685184478759766,0.0024242816089283235,0.1,,0.2,cleaned_invariant+speed,0.9,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': None, 'clf__threshold': 0.2, 'feature_selector__feature_set': 'cleaned_invariant+speed', 'pca__n_components': 0.9}",0.7285714285714286,0.9423423497391142,0.8042328042328042,0.6121212121212122,0.7718169486661398,0.11989850226556902,379,0.76,0.9438202247191011,0.8253968253968254,0.7037037037037037,0.8082301884549076,0.08934664018705527,22
0.041703224182128906,0.004404952955138482,0.010804712772369385,0.0022151632450977976,0.1,,0.2,cleaned_invariant+speed,0.95,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': None, 'clf__threshold': 0.2, 'feature_selector__feature_set': 'cleaned_invariant+speed', 'pca__n_components': 0.95}",0.6070175438596492,0.9491837293974866,0.7964922206506364,0.6121212121212122,0.7412036765072461,0.1422855634987375,828,0.68,0.9550561797752809,0.8253968253968254,0.7037037037037037,0.7910391772189526,0.10958924323065629,255
0.037397682666778564,0.005680002382560044,0.008612513542175293,0.0032978708649548014,0.1,,0.2,cleaned_invariant+speed,0.99,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': None, 'clf__threshold': 0.2, 'feature_selector__feature_set': 'cleaned_invariant+speed', 'pca__n_components': 0.99}",0.6070175438596492,0.9762623110001387,0.8186813186813188,0.6121212121212122,0.7535205964155798,0.1543670313160277,714,0.68,0.9775280898876404,0.8412698412698413,0.7037037037037037,0.8006254087152964,0.1192589982283637,82
0.03716921806335449,0.0017093841400356046,0.008683502674102783,0.0022530630680179043,0.1,,0.2,cleaned_invariant+speed,0.999,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': None, 'clf__threshold': 0.2, 'feature_selector__feature_set': 'cleaned_invariant+speed', 'pca__n_components': 0.999}",0.5342657342657343,0.9762623110001387,0.8186813186813188,0.6121212121212122,0.7353326440171011,0.1736397600980537,854,0.64,0.9775280898876404,0.8412698412698413,0.7037037037037037,0.7906254087152964,0.13013537886654336,266
0.04474610090255737,0.010257321031669079,0.01297295093536377,0.0016824562907166746,0.1,,0.3,basic,0.8,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': None, 'clf__threshold': 0.3, 'feature_selector__feature_set': 'basic', 'pca__n_components': 0.8}",0.45,0.9231707634572971,0.7142857142857143,0.5151515151515151,0.6506519982236316,0.18502522296180635,1213,0.6,0.9213483146067416,0.7142857142857143,0.6296296296296297,0.7163159146305215,0.12558494212786755,1091
0.057584166526794434,0.011733224991961997,0.012996554374694824,0.0044174945483832885,0.1,,0.3,basic,0.9,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': None, 'clf__threshold': 0.3, 'feature_selector__feature_set': 'basic', 'pca__n_components': 0.9}",0.45,0.926214842911329,0.7185577580314423,0.587737843551797,0.6706276111236421,0.1754774831664562,1131,0.6,0.9213483146067416,0.7142857142857143,0.6666666666666666,0.7255751738897807,0.1200977841646539,1049
0.03845643997192383,0.0052020704146665386,0.010590553283691406,0.0032845874842742026,0.1,,0.3,basic,0.95,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': None, 'clf__threshold': 0.3, 'feature_selector__feature_set': 'basic', 'pca__n_components': 0.95}",0.45,0.926214842911329,0.7598116169544741,0.587737843551797,0.6809410758544,0.1791650119918478,1091,0.6,0.9213483146067416,0.7619047619047619,0.6666666666666666,0.7374799357945425,0.12074705450671384,978
0.043516576290130615,0.007057087292550926,0.009585022926330566,0.003246442016954564,0.1,,0.3,basic,0.99,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': None, 'clf__threshold': 0.3, 'feature_selector__feature_set': 'basic', 'pca__n_components': 0.99}",0.45,0.947296316365235,0.8159107446034441,0.587737843551797,0.700236226130119,0.1934511161518601,1020,0.6,0.9438202247191011,0.8253968253968254,0.6666666666666666,0.7589709291956482,0.1345116119076652,825
0.04733151197433472,0.009027904183416126,0.009067296981811523,0.002664979032595354,0.1,,0.3,basic,0.999,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': None, 'clf__threshold': 0.3, 'feature_selector__feature_set': 'basic', 'pca__n_components': 0.999}",0.45,0.9585657787904978,0.8159107446034441,0.587737843551797,0.7030535917364347,0.19707679769349498,1014,0.6,0.9550561797752809,0.8253968253968254,0.6666666666666666,0.7617799179596932,0.13840348326527746,788
0.04773801565170288,0.013118705181545514,0.007661581039428711,0.00089511347874729,0.1,,0.3,cleaned,0.8,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': None, 'clf__threshold': 0.3, 'feature_selector__feature_set': 'cleaned', 'pca__n_components': 0.8}",0.5771309771309772,0.9012195530165249,0.7185577580314423,0.587737843551797,0.6961615329326853,0.13083802212354542,1037,0.64,0.898876404494382,0.7142857142857143,0.6666666666666666,0.7299571963616908,0.10109065554363275,1033
