mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__estimator__gamma,param_clf__estimator__learning_rate,param_clf__estimator__max_depth,param_clf__estimator__min_child_weight,param_clf__estimator__subsample,param_clf__threshold,param_feature_selector__feature_set,params,split0_test_weighted_f1,split1_test_weighted_f1,split2_test_weighted_f1,split3_test_weighted_f1,mean_test_weighted_f1,std_test_weighted_f1,rank_test_weighted_f1,split0_test_acc,split1_test_acc,split2_test_acc,split3_test_acc,mean_test_acc,std_test_acc,rank_test_acc
2.294956147670746,0.2798541132876295,0.019942045211791992,0.001850403901574233,0.0,0.01,3,1,0.8,0.5,cleaned+speed,"{'clf__estimator__gamma': 0, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 3, 'clf__estimator__min_child_weight': 1, 'clf__estimator__subsample': 0.8, 'clf__threshold': 0.5, 'feature_selector__feature_set': 'cleaned+speed'}",0.45,0.8695647991380636,0.845514950166113,0.6121212121212122,0.6943002403563472,0.17321919217254877,452,0.6,0.8426966292134831,0.8412698412698413,0.7037037037037037,0.746917543546757,0.10189233274954242,598
1.9040696024894714,0.41184655929404407,0.02858048677444458,0.00941373778046926,0.0,0.01,3,1,0.8,0.5,invariant,"{'clf__estimator__gamma': 0, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 3, 'clf__estimator__min_child_weight': 1, 'clf__estimator__subsample': 0.8, 'clf__threshold': 0.5, 'feature_selector__feature_set': 'invariant'}",0.45,0.8781008597712373,0.7731907198645686,0.587737843551797,0.6722573557969007,0.16515218153753636,1110,0.6,0.8539325842696629,0.7619047619047619,0.6666666666666666,0.7206260032102728,0.0960947749929887,1555
1.8645347356796265,0.6530048489257035,0.028982222080230713,0.022323151349512863,0.0,0.01,3,1,0.8,0.5,cleaned_invariant,"{'clf__estimator__gamma': 0, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 3, 'clf__estimator__min_child_weight': 1, 'clf__estimator__subsample': 0.8, 'clf__threshold': 0.5, 'feature_selector__feature_set': 'cleaned_invariant'}",0.45,0.8952827711021949,0.8582707908550604,0.6121212121212122,0.7039186935196169,0.18258303634968442,248,0.6,0.8764044943820225,0.8571428571428571,0.7037037037037037,0.7593127638071459,0.11374766460080968,304
1.7502687573432922,0.23289431328471052,0.026144742965698242,0.017187347717402005,0.0,0.01,3,1,0.8,0.5,cleaned_invariant+speed,"{'clf__estimator__gamma': 0, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 3, 'clf__estimator__min_child_weight': 1, 'clf__estimator__subsample': 0.8, 'clf__threshold': 0.5, 'feature_selector__feature_set': 'cleaned_invariant+speed'}",0.45,0.8695647991380636,0.8601743084501705,0.6121212121212122,0.6979650799273616,0.17650364582244407,359,0.6,0.8426966292134831,0.8571428571428571,0.7037037037037037,0.7508857975150109,0.10572661136875701,502
2.2571882605552673,0.2293663767629692,0.02570110559463501,0.004491389330106745,0.0,0.01,3,1,0.8,0.6,basic,"{'clf__estimator__gamma': 0, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 3, 'clf__estimator__min_child_weight': 1, 'clf__estimator__subsample': 0.8, 'clf__threshold': 0.6, 'feature_selector__feature_set': 'basic'}",0.45,0.8269464779146825,0.7420152863419858,0.5634920634920635,0.645613456937183,0.14763428210082355,1747,0.6,0.7865168539325843,0.7301587301587301,0.6296296296296297,0.686576303430236,0.0752095763963173,2190
2.28608101606369,0.23148227101859375,0.028221070766448975,0.006241508624908312,0.0,0.01,3,1,0.8,0.6,cleaned,"{'clf__estimator__gamma': 0, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 3, 'clf__estimator__min_child_weight': 1, 'clf__estimator__subsample': 0.8, 'clf__threshold': 0.6, 'feature_selector__feature_set': 'cleaned'}",0.45,0.8610475150575886,0.7884615384615384,0.5634920634920635,0.6657502792527976,0.16598493089571106,1265,0.6,0.8314606741573034,0.7777777777777778,0.6296296296296297,0.7097170203911777,0.09734680098862382,1850
2.311055541038513,0.20666671437502537,0.030322670936584473,0.014020309765813112,0.0,0.01,3,1,0.8,0.6,cleaned+speed,"{'clf__estimator__gamma': 0, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 3, 'clf__estimator__min_child_weight': 1, 'clf__estimator__subsample': 0.8, 'clf__threshold': 0.6, 'feature_selector__feature_set': 'cleaned+speed'}",0.45,0.8440233923379992,0.8034319572159593,0.5634920634920635,0.6652368532615054,0.1641199397994312,1295,0.6,0.8089887640449438,0.7936507936507936,0.6296296296296297,0.7080672968313417,0.09399559265315469,1899
1.6311390399932861,0.24806472883071043,0.01429969072341919,0.0003916734138814748,0.0,0.01,3,1,0.8,0.6,invariant,"{'clf__estimator__gamma': 0, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 3, 'clf__estimator__min_child_weight': 1, 'clf__estimator__subsample': 0.8, 'clf__threshold': 0.6, 'feature_selector__feature_set': 'invariant'}",0.45,0.8440233923379992,0.7420152863419858,0.5634920634920635,0.649882685543012,0.15296687363860573,1630,0.6,0.8089887640449438,0.7301587301587301,0.6296296296296297,0.6921942809583259,0.08291014974034304,2123
1.585432767868042,0.1910216459518627,0.02862679958343506,0.023685605047083315,0.0,0.01,3,1,0.8,0.6,cleaned_invariant,"{'clf__estimator__gamma': 0, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 3, 'clf__estimator__min_child_weight': 1, 'clf__estimator__subsample': 0.8, 'clf__threshold': 0.6, 'feature_selector__feature_set': 'cleaned_invariant'}",0.45,0.8610475150575886,0.8486024844720498,0.587737843551797,0.6868469607703589,0.1749498374563298,632,0.6,0.8314606741573034,0.8412698412698413,0.6666666666666666,0.7348492955234528,0.10427403130632068,916
1.581551969051361,0.2574286945052924,0.016324520111083984,0.002798981677243207,0.0,0.01,3,1,0.8,0.6,cleaned_invariant+speed,"{'clf__estimator__gamma': 0, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 3, 'clf__estimator__min_child_weight': 1, 'clf__estimator__subsample': 0.8, 'clf__threshold': 0.6, 'feature_selector__feature_set': 'cleaned_invariant+speed'}",0.45,0.8354961228042411,0.8034319572159593,0.5634920634920635,0.6631050358780659,0.16182307645073804,1330,0.6,0.797752808988764,0.7936507936507936,0.6296296296296297,0.7052583080672968,0.09105969556801463,1967
