mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__estimator__class_weight,param_clf__estimator__learning_rate,param_clf__estimator__max_depth,param_clf__estimator__num_leaves,param_clf__threshold,param_feature_selector__feature_set,params,split0_test_weighted_f1,split1_test_weighted_f1,split2_test_weighted_f1,split3_test_weighted_f1,mean_test_weighted_f1,std_test_weighted_f1,rank_test_weighted_f1,split0_test_acc,split1_test_acc,split2_test_acc,split3_test_acc,mean_test_acc,std_test_acc,rank_test_acc
2.5330033898353577,0.3686198952123061,0.0052152276039123535,0.0003964206433080029,,0.01,5,31,0.5,cleaned+speed,"{'clf__estimator__class_weight': None, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 5, 'clf__estimator__num_leaves': 31, 'clf__threshold': 0.5, 'feature_selector__feature_set': 'cleaned+speed'}",0.45,0.8695647991380636,0.5714285714285714,0.6121212121212122,0.6257786456719618,0.1528645453968333,1951,0.6,0.8426966292134831,0.5714285714285714,0.7037037037037037,0.6794572260864395,0.10632336927347914,1915
2.267417848110199,0.37290414670962313,0.005680680274963379,0.0014004766240789974,,0.01,5,31,0.5,invariant,"{'clf__estimator__class_weight': None, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 5, 'clf__estimator__num_leaves': 31, 'clf__threshold': 0.5, 'feature_selector__feature_set': 'invariant'}",0.45,0.9082370739240745,0.710151820010975,0.6121212121212122,0.6701275265140655,0.16592088557228804,1645,0.6,0.898876404494382,0.6984126984126984,0.7037037037037037,0.7252482016526961,0.10841837305697559,1507
2.4213224053382874,0.4638189805260743,0.004793941974639893,0.00026810242764951757,,0.01,5,31,0.5,cleaned_invariant,"{'clf__estimator__class_weight': None, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 5, 'clf__estimator__num_leaves': 31, 'clf__threshold': 0.5, 'feature_selector__feature_set': 'cleaned_invariant'}",0.45,0.9396979425069313,0.6434172960861552,0.6121212121212122,0.6613091126785747,0.17669992100764081,1741,0.6,0.9325842696629213,0.6349206349206349,0.7037037037037037,0.717802152071815,0.12949596248661627,1636
2.248474895954132,0.37847455084051423,0.005897223949432373,0.0014810015911722102,,0.01,5,31,0.5,cleaned_invariant+speed,"{'clf__estimator__class_weight': None, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 5, 'clf__estimator__num_leaves': 31, 'clf__threshold': 0.5, 'feature_selector__feature_set': 'cleaned_invariant+speed'}",0.45,0.8781008597712373,0.5714285714285714,0.6121212121212122,0.6279126608302552,0.15627449566460103,1921,0.6,0.8539325842696629,0.5714285714285714,0.7037037037037037,0.6822662148504844,0.11065895989824204,1897
2.3058552742004395,0.3853922489941679,0.006995022296905518,0.0034915708698092154,,0.01,5,31,0.6,basic,"{'clf__estimator__class_weight': None, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 5, 'clf__estimator__num_leaves': 31, 'clf__threshold': 0.6, 'feature_selector__feature_set': 'basic'}",0.45,0.8847512038523275,0.5900057603686636,0.6793516560958421,0.6510271550792083,0.1577694013619251,1810,0.6,0.8651685393258427,0.5873015873015873,0.7407407407407407,0.6983027168420426,0.11361102882577609,1804
2.3660770058631897,0.3640867574094447,0.007150530815124512,0.0032350752051067857,,0.01,5,31,0.6,cleaned,"{'clf__estimator__class_weight': None, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 5, 'clf__estimator__num_leaves': 31, 'clf__threshold': 0.6, 'feature_selector__feature_set': 'cleaned'}",0.45,0.8781008597712373,0.5329490181949198,0.6793516560958421,0.6351003835154998,0.1625611115857193,1879,0.6,0.8539325842696629,0.5396825396825397,0.7407407407407407,0.6835889661732357,0.1224535099676902,1879
2.4867950081825256,0.24945308436706273,0.005366981029510498,0.0004520498427605487,,0.01,5,31,0.6,cleaned+speed,"{'clf__estimator__class_weight': None, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 5, 'clf__estimator__num_leaves': 31, 'clf__threshold': 0.6, 'feature_selector__feature_set': 'cleaned+speed'}",0.45,0.8354961228042411,0.5329490181949198,0.6793516560958421,0.6244491992737508,0.1469352663262788,1954,0.6,0.797752808988764,0.5396825396825397,0.7407407407407407,0.6695440223530111,0.1039312770610981,1963
2.256509304046631,0.3179055939368936,0.004669547080993652,0.0004028908759555602,,0.01,5,31,0.6,invariant,"{'clf__estimator__class_weight': None, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 5, 'clf__estimator__num_leaves': 31, 'clf__threshold': 0.6, 'feature_selector__feature_set': 'invariant'}",0.45,0.8762432749389576,0.5900057603686636,0.6121212121212122,0.6320925618572084,0.1540595870530795,1897,0.6,0.8539325842696629,0.5873015873015873,0.7037037037037037,0.6862344688187385,0.1068315622264721,1876
2.4317646622657776,0.5578377456413227,0.008463144302368164,0.006162961424232293,,0.01,5,31,0.6,cleaned_invariant,"{'clf__estimator__class_weight': None, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 5, 'clf__estimator__num_leaves': 31, 'clf__threshold': 0.6, 'feature_selector__feature_set': 'cleaned_invariant'}",0.45,0.8525372695894837,0.5329490181949198,0.6793516560958421,0.6287094859700614,0.15310997165373402,1912,0.6,0.8202247191011236,0.5396825396825397,0.7407407407407407,0.6751619998811009,0.11107179448679026,1942
2.3962352871894836,0.355775440077193,0.004509031772613525,0.00022042222345148424,,0.01,5,31,0.6,cleaned_invariant+speed,"{'clf__estimator__class_weight': None, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 5, 'clf__estimator__num_leaves': 31, 'clf__threshold': 0.6, 'feature_selector__feature_set': 'cleaned_invariant+speed'}",0.45,0.8354961228042411,0.5329490181949198,0.6793516560958421,0.6244491992737508,0.1469352663262788,1954,0.6,0.797752808988764,0.5396825396825397,0.7407407407407407,0.6695440223530111,0.1039312770610981,1963
