mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__estimator__C,param_clf__estimator__class_weight,param_clf__threshold,param_embedding__n_estimators_tabpfn,param_feature_selector__feature_set,param_pca__n_components,params,split0_test_weighted_f1,split1_test_weighted_f1,split2_test_weighted_f1,split3_test_weighted_f1,mean_test_weighted_f1,std_test_weighted_f1,rank_test_weighted_f1,split0_test_acc,split1_test_acc,split2_test_acc,split3_test_acc,mean_test_acc,std_test_acc,rank_test_acc
0.014321506023406982,0.0011601015332437527,0.003905177116394043,0.00013758265289760008,1.0,balanced,0.6,1,cleaned_invariant+speed,0.99,"{'clf__estimator__C': 1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.6, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned_invariant+speed', 'pca__n_components': 0.99}",0.8294117647058823,1.0,0.5900057603686636,0.8518518518518519,0.8178173442315995,0.14695357778908827,461,0.84,1.0,0.5873015873015873,0.8518518518518519,0.8197883597883597,0.14829271102488178,502
0.014314711093902588,0.0009647794705880376,0.003968238830566406,0.00011862743954071237,1.0,balanced,0.6,1,cleaned_invariant+speed,0.999,"{'clf__estimator__C': 1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.6, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned_invariant+speed', 'pca__n_components': 0.999}",0.8294117647058823,1.0,0.5900057603686636,0.8518518518518519,0.8178173442315995,0.14695357778908827,461,0.84,1.0,0.5873015873015873,0.8518518518518519,0.8197883597883597,0.14829271102488178,502
0.014978289604187012,0.0011857866557199942,0.0043828487396240234,8.782626593135811e-05,1.0,balanced,0.7,1,basic,0.8,"{'clf__estimator__C': 1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.7, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'basic', 'pca__n_components': 0.8}",0.6070175438596492,0.968377789819141,0.8486024844720498,0.7833333333333333,0.8018327878710433,0.13059465083939492,584,0.68,0.9662921348314607,0.8412698412698413,0.7777777777777778,0.8163349384697699,0.10390233419718217,527
0.015215575695037842,0.0013960947402108488,0.00450664758682251,0.00018101838375103976,1.0,balanced,0.7,1,basic,0.9,"{'clf__estimator__C': 1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.7, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'basic', 'pca__n_components': 0.9}",0.6070175438596492,0.968377789819141,0.8186813186813187,0.7833333333333333,0.7943524964233606,0.12854230893095023,659,0.68,0.9662921348314607,0.8095238095238095,0.7777777777777778,0.808398430533262,0.10290222261138995,634
0.015222251415252686,0.0008694006041172134,0.004404246807098389,0.00019402214621125233,1.0,balanced,0.7,1,basic,0.95,"{'clf__estimator__C': 1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.7, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'basic', 'pca__n_components': 0.95}",0.5342657342657343,0.968377789819141,0.8486024844720498,0.7833333333333333,0.7836448354725646,0.1585368992833087,745,0.64,0.9662921348314607,0.8412698412698413,0.7777777777777778,0.8063349384697699,0.1175686770403509,638
0.01513063907623291,0.0013528307646551293,0.004519283771514893,0.00019306461536941117,1.0,balanced,0.7,1,basic,0.99,"{'clf__estimator__C': 1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.7, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'basic', 'pca__n_components': 0.99}",0.6070175438596492,0.968377789819141,0.8186813186813187,0.7457471264367816,0.7849559446992227,0.13036523696935984,722,0.68,0.9662921348314607,0.8095238095238095,0.7407407407407407,0.7991391712740028,0.10683219640892978,736
0.05317974090576172,0.06499017121705952,0.004594743251800537,0.00025885820988282503,1.0,balanced,0.7,1,basic,0.999,"{'clf__estimator__C': 1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.7, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'basic', 'pca__n_components': 0.999}",0.6070175438596492,0.968377789819141,0.8186813186813187,0.7833333333333333,0.7943524964233606,0.12854230893095023,659,0.68,0.9662921348314607,0.8095238095238095,0.7777777777777778,0.808398430533262,0.10290222261138995,634
0.015088379383087158,0.0009195159596828253,0.0046122074127197266,0.00021463452990976833,1.0,balanced,0.7,1,cleaned,0.8,"{'clf__estimator__C': 1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.7, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned', 'pca__n_components': 0.8}",0.8294117647058823,0.9585657787904978,0.8486024844720498,0.7833333333333333,0.8549783403254407,0.06433829684065494,52,0.84,0.9550561797752809,0.8412698412698413,0.7777777777777778,0.8535259497057249,0.06399089130070924,202
0.015330791473388672,0.0012767483093942015,0.0045359134674072266,0.000169636285055746,1.0,balanced,0.7,1,cleaned,0.9,"{'clf__estimator__C': 1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.7, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned', 'pca__n_components': 0.9}",0.7809523809523808,0.9585657787904978,0.8186813186813187,0.7833333333333333,0.8353832029393826,0.0726718708292158,233,0.8,0.9550561797752809,0.8095238095238095,0.7777777777777778,0.8355894417692171,0.06992945647769953,363
0.015156745910644531,0.0010968688036707608,0.004662692546844482,0.00011739608029866709,1.0,balanced,0.7,1,cleaned,0.95,"{'clf__estimator__C': 1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.7, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned', 'pca__n_components': 0.95}",0.7809523809523808,0.9585657787904978,0.8336731945673503,0.7833333333333333,0.8391311719108905,0.07209817151719249,165,0.8,0.9550561797752809,0.8253968253968254,0.7777777777777778,0.8395576957374711,0.06877862970974624,337
