mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__estimator__gamma,param_clf__estimator__learning_rate,param_clf__estimator__max_depth,param_clf__estimator__min_child_weight,param_clf__estimator__subsample,param_clf__threshold,param_feature_selector__feature_set,params,split0_test_weighted_f1,split1_test_weighted_f1,split2_test_weighted_f1,split3_test_weighted_f1,split4_test_weighted_f1,split5_test_weighted_f1,mean_test_weighted_f1,std_test_weighted_f1,rank_test_weighted_f1,split0_test_acc,split1_test_acc,split2_test_acc,split3_test_acc,split4_test_acc,split5_test_acc,mean_test_acc,std_test_acc,rank_test_acc
2.494155764579773,0.3063348736156048,0.036519368489583336,0.023257522220200735,0.0,0.01,3,1,0.8,0.7,basic,"{'clf__estimator__gamma': 0, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 3, 'clf__estimator__min_child_weight': 1, 'clf__estimator__subsample': 0.8, 'clf__threshold': 0.7, 'feature_selector__feature_set': 'basic'}",0.7750519750519751,0.9780585897527427,0.7642966751918159,1.0,1.0,1.0,0.9195678733327556,0.10631959268795362,253,0.8,0.9782608695652174,0.8043478260869565,1.0,1.0,1.0,0.9304347826086957,0.0910278767967664,155
2.5417912006378174,0.320995442405728,0.024846990903218586,0.0056724986611609175,0.0,0.01,3,1,0.8,0.7,cleaned,"{'clf__estimator__gamma': 0, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 3, 'clf__estimator__min_child_weight': 1, 'clf__estimator__subsample': 0.8, 'clf__threshold': 0.7, 'feature_selector__feature_set': 'cleaned'}",0.656037296037296,0.9780585897527427,0.7642966751918159,1.0,1.0,1.0,0.8997320934969757,0.13785614850246997,969,0.72,0.9782608695652174,0.8043478260869565,1.0,1.0,1.0,0.9171014492753624,0.11248655080755829,547
2.526402751604716,0.2288981141576196,0.025597135225931805,0.007012367696288274,0.0,0.01,3,1,0.8,0.7,cleaned+speed,"{'clf__estimator__gamma': 0, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 3, 'clf__estimator__min_child_weight': 1, 'clf__estimator__subsample': 0.8, 'clf__threshold': 0.7, 'feature_selector__feature_set': 'cleaned+speed'}",0.6884697910784868,0.9780585897527427,0.7642966751918159,1.0,1.0,1.0,0.9051375093371742,0.1285140725572004,754,0.74,0.9782608695652174,0.8043478260869565,1.0,1.0,1.0,0.9204347826086957,0.10674628802118226,393
1.9561007817586262,0.33822400610755976,0.016608516375223797,0.005433164381434614,0.0,0.01,3,1,0.8,0.7,invariant,"{'clf__estimator__gamma': 0, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 3, 'clf__estimator__min_child_weight': 1, 'clf__estimator__subsample': 0.8, 'clf__threshold': 0.7, 'feature_selector__feature_set': 'invariant'}",0.8308571428571428,0.9780585897527427,0.7642966751918159,1.0,1.0,1.0,0.928868734633617,0.09512171803885704,74,0.84,0.9782608695652174,0.8043478260869565,1.0,1.0,1.0,0.9371014492753623,0.08227494236744805,48
1.8917777140935261,0.43086535438124995,0.016196688016255695,0.0026693053062548113,0.0,0.01,3,1,0.8,0.7,cleaned_invariant,"{'clf__estimator__gamma': 0, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 3, 'clf__estimator__min_child_weight': 1, 'clf__estimator__subsample': 0.8, 'clf__threshold': 0.7, 'feature_selector__feature_set': 'cleaned_invariant'}",0.7477333333333334,0.9780585897527427,0.7642966751918159,1.0,1.0,1.0,0.9150147663796487,0.11279850347658851,356,0.78,0.9782608695652174,0.8043478260869565,1.0,1.0,1.0,0.9271014492753623,0.09597497135750624,221
1.8310027917226155,0.41147817924392743,0.01577440897623698,0.002473015705141541,0.0,0.01,3,1,0.8,0.7,cleaned_invariant+speed,"{'clf__estimator__gamma': 0, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 3, 'clf__estimator__min_child_weight': 1, 'clf__estimator__subsample': 0.8, 'clf__threshold': 0.7, 'feature_selector__feature_set': 'cleaned_invariant+speed'}",0.7477333333333334,0.9780585897527427,0.7642966751918159,1.0,1.0,1.0,0.9150147663796487,0.11279850347658851,356,0.78,0.9782608695652174,0.8043478260869565,1.0,1.0,1.0,0.9271014492753623,0.09597497135750624,221
2.391791661580404,0.35442198703078454,0.02442137400309245,0.006716478158635008,0.0,0.01,3,1,0.8,0.8,basic,"{'clf__estimator__gamma': 0, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 3, 'clf__estimator__min_child_weight': 1, 'clf__estimator__subsample': 0.8, 'clf__threshold': 0.8, 'feature_selector__feature_set': 'basic'}",0.8120056100981767,1.0,0.7642966751918159,1.0,0.9743589743589742,1.0,0.9251102099414945,0.09823825309426112,128,0.82,1.0,0.8043478260869565,1.0,0.95,1.0,0.9290579710144927,0.08463957338563771,201
2.441251754760742,0.29923130484366134,0.031977216402689614,0.00771985783758104,0.0,0.01,3,1,0.8,0.8,cleaned,"{'clf__estimator__gamma': 0, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 3, 'clf__estimator__min_child_weight': 1, 'clf__estimator__subsample': 0.8, 'clf__threshold': 0.8, 'feature_selector__feature_set': 'cleaned'}",0.7189473684210526,1.0,0.796840318579449,1.0,0.9743589743589742,0.975609756097561,0.9109594029095062,0.11101607727750182,507,0.76,1.0,0.8260869565217391,1.0,0.95,0.9523809523809523,0.9147446514837819,0.09037189246320423,740
2.531252463658651,0.2383354895181935,0.024343570073445637,0.008322703748488432,0.0,0.01,3,1,0.8,0.8,cleaned+speed,"{'clf__estimator__gamma': 0, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 3, 'clf__estimator__min_child_weight': 1, 'clf__estimator__subsample': 0.8, 'clf__threshold': 0.8, 'feature_selector__feature_set': 'cleaned+speed'}",0.7189473684210526,0.9784333111075345,0.796840318579449,1.0,1.0,0.975609756097561,0.9116384590342661,0.11141354825507971,487,0.76,0.9782608695652174,0.8260869565217391,1.0,1.0,0.9523809523809523,0.9194547964113182,0.09279074240212383,467
1.87077530225118,0.185723138624376,0.022388656934102375,0.011919917271454859,0.0,0.01,3,1,0.8,0.8,invariant,"{'clf__estimator__gamma': 0, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 3, 'clf__estimator__min_child_weight': 1, 'clf__estimator__subsample': 0.8, 'clf__threshold': 0.8, 'feature_selector__feature_set': 'invariant'}",0.8377183600713012,1.0,0.7642966751918159,0.975609756097561,1.0,1.0,0.9296041318934464,0.09376637857138068,64,0.84,1.0,0.8043478260869565,0.9523809523809523,1.0,1.0,0.9327881297446514,0.08066673605408255,127
1.838782827059428,0.281139180520895,0.02406354745229085,0.009600833969091513,0.0,0.01,3,1,0.8,0.8,cleaned_invariant,"{'clf__estimator__gamma': 0, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 3, 'clf__estimator__min_child_weight': 1, 'clf__estimator__subsample': 0.8, 'clf__threshold': 0.8, 'feature_selector__feature_set': 'cleaned_invariant'}",0.8731428571428572,1.0,0.796840318579449,1.0,0.9743589743589742,0.975609756097561,0.9366586510298069,0.07587948570610593,26,0.88,1.0,0.8260869565217391,1.0,0.95,0.9523809523809523,0.9347446514837819,0.06306578222800124,67
