mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__degree,param_clf__gamma,param_clf__kernel,param_embedding__n_estimators_tabpfn,param_feature_selector__feature_set,params,split0_test_weighted_f1,split1_test_weighted_f1,split2_test_weighted_f1,split3_test_weighted_f1,mean_test_weighted_f1,std_test_weighted_f1,rank_test_weighted_f1,split0_test_acc,split1_test_acc,split2_test_acc,split3_test_acc,mean_test_acc,std_test_acc,rank_test_acc
0.006636142730712891,0.00047805413278907336,0.0036630630493164062,0.0002058627426785339,0.1,2,scale,poly,1,cleaned_invariant,"{'clf__C': 0.1, 'clf__degree': 2, 'clf__gamma': 'scale', 'clf__kernel': 'poly', 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned_invariant'}",0.45,1.0,0.8486024844720498,0.7366189719130896,0.7588053640962849,0.2013028589645779,43,0.6,1.0,0.8412698412698413,0.7407407407407407,0.7955026455026455,0.14588861745908632,59
0.006562590599060059,0.0002613186452854348,0.003718435764312744,0.00033093011405331454,0.1,2,scale,poly,1,cleaned_invariant+speed,"{'clf__C': 0.1, 'clf__degree': 2, 'clf__gamma': 'scale', 'clf__kernel': 'poly', 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned_invariant+speed'}",0.6070175438596492,0.8979711669612767,0.7884210526315789,0.6793516560958421,0.7431903548870867,0.11025122417832009,69,0.68,0.9213483146067416,0.7777777777777778,0.7407407407407407,0.7799667082813151,0.08877720613705262,77
0.007774949073791504,0.0006282937678233307,0.004681587219238281,0.0002506214212077661,0.1,2,auto,rbf,1,basic,"{'clf__C': 0.1, 'clf__degree': 2, 'clf__gamma': 'auto', 'clf__kernel': 'rbf', 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'basic'}",0.45,0.8510072468585864,0.5952380952380952,0.5333333333333333,0.6073946688575037,0.14979405332562828,109,0.6,0.898876404494382,0.7142857142857143,0.6666666666666666,0.7199571963616908,0.1109885785361504,109
0.008021712303161621,0.000985464276645435,0.0047640204429626465,0.0001398190684387315,0.1,2,auto,rbf,1,cleaned,"{'clf__C': 0.1, 'clf__degree': 2, 'clf__gamma': 'auto', 'clf__kernel': 'rbf', 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned'}",0.45,0.8510072468585864,0.5952380952380952,0.5333333333333333,0.6073946688575037,0.14979405332562828,109,0.6,0.898876404494382,0.7142857142857143,0.6666666666666666,0.7199571963616908,0.1109885785361504,109
0.007827401161193848,0.0009241502173706779,0.004667699337005615,0.00030364866003177436,0.1,2,auto,rbf,1,cleaned+speed,"{'clf__C': 0.1, 'clf__degree': 2, 'clf__gamma': 'auto', 'clf__kernel': 'rbf', 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned+speed'}",0.45,0.8510072468585864,0.5952380952380952,0.5333333333333333,0.6073946688575037,0.14979405332562828,109,0.6,0.898876404494382,0.7142857142857143,0.6666666666666666,0.7199571963616908,0.1109885785361504,109
0.006901085376739502,0.00034013029532320384,0.003888249397277832,0.00031158501225733243,0.1,2,auto,rbf,1,invariant,"{'clf__C': 0.1, 'clf__degree': 2, 'clf__gamma': 'auto', 'clf__kernel': 'rbf', 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'invariant'}",0.45,0.8510072468585864,0.5952380952380952,0.5333333333333333,0.6073946688575037,0.14979405332562828,109,0.6,0.898876404494382,0.7142857142857143,0.6666666666666666,0.7199571963616908,0.1109885785361504,109
0.006984531879425049,0.00047206855708294886,0.003915011882781982,0.00018026300231020217,0.1,2,auto,rbf,1,cleaned_invariant,"{'clf__C': 0.1, 'clf__degree': 2, 'clf__gamma': 'auto', 'clf__kernel': 'rbf', 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned_invariant'}",0.45,0.8510072468585864,0.5952380952380952,0.5333333333333333,0.6073946688575037,0.14979405332562828,109,0.6,0.898876404494382,0.7142857142857143,0.6666666666666666,0.7199571963616908,0.1109885785361504,109
0.006641864776611328,0.000233939354418363,0.0037584900856018066,0.0003330763602262987,0.1,2,auto,rbf,1,cleaned_invariant+speed,"{'clf__C': 0.1, 'clf__degree': 2, 'clf__gamma': 'auto', 'clf__kernel': 'rbf', 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned_invariant+speed'}",0.45,0.8510072468585864,0.5952380952380952,0.5333333333333333,0.6073946688575037,0.14979405332562828,109,0.6,0.898876404494382,0.7142857142857143,0.6666666666666666,0.7199571963616908,0.1109885785361504,109
0.007672131061553955,0.0006159007070226754,0.004432499408721924,8.815853391410846e-05,0.1,2,auto,poly,1,basic,"{'clf__C': 0.1, 'clf__degree': 2, 'clf__gamma': 'auto', 'clf__kernel': 'poly', 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'basic'}",0.45,0.8510072468585864,0.9212615504750336,0.9634085213032579,0.7964193296592195,0.20399581055125973,11,0.6,0.898876404494382,0.9206349206349206,0.9629629629629629,0.8456185720230663,0.1436680534133315,5
0.007920682430267334,0.0007104571302232118,0.004618048667907715,0.0004727265833557191,0.1,2,auto,poly,1,cleaned,"{'clf__C': 0.1, 'clf__degree': 2, 'clf__gamma': 'auto', 'clf__kernel': 'poly', 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned'}",0.5342657342657343,0.8510072468585864,0.9212615504750336,0.8902255639097744,0.7991900238772822,0.15496679561973148,9,0.64,0.898876404494382,0.9206349206349206,0.8888888888888888,0.8371000535045479,0.11437318974531378,11
