mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__balance_probabilities,param_clf__n_estimators,param_feature_selector__feature_set,params,split0_test_weighted_f1,split1_test_weighted_f1,split2_test_weighted_f1,split3_test_weighted_f1,split4_test_weighted_f1,split5_test_weighted_f1,mean_test_weighted_f1,std_test_weighted_f1,rank_test_weighted_f1,split0_test_acc,split1_test_acc,split2_test_acc,split3_test_acc,split4_test_acc,split5_test_acc,mean_test_acc,std_test_acc,rank_test_acc
3.2867124875386557,1.5108725907316054,168.4646249214808,8.747802416667428,True,8,cleaned+speed,"{'clf__balance_probabilities': True, 'clf__n_estimators': 8, 'feature_selector__feature_set': 'cleaned+speed'}",0.9594295900178252,0.9784333111075345,0.8752717391304349,1.0,1.0,1.0,0.9688557733759658,0.04443805085621483,44,0.96,0.9782608695652174,0.8695652173913043,1.0,1.0,1.0,0.9679710144927536,0.046423210485161764,46
3.9080260197321572,2.558212996938693,174.62820466359457,6.170871890869005,True,8,invariant,"{'clf__balance_probabilities': True, 'clf__n_estimators': 8, 'feature_selector__feature_set': 'invariant'}",0.9386160108548168,0.9784333111075345,0.9354886659234486,1.0,1.0,1.0,0.9754229979809667,0.028197677942327592,37,0.94,0.9782608695652174,0.9347826086956522,1.0,1.0,1.0,0.9755072463768116,0.028066967655732668,34
3.919303059577942,3.1467219580217938,160.90491195519766,5.051174700984061,True,8,cleaned_invariant,"{'clf__balance_probabilities': True, 'clf__n_estimators': 8, 'feature_selector__feature_set': 'cleaned_invariant'}",0.9386160108548168,0.9784333111075345,0.9565217391304348,1.0,1.0,1.0,0.978928510182131,0.02401190420928401,29,0.94,0.9782608695652174,0.9565217391304348,1.0,1.0,1.0,0.9791304347826086,0.023628078092687264,28
10.890323519706726,5.486441130890426,152.57322251796722,3.821764401488169,True,8,cleaned_invariant+speed,"{'clf__balance_probabilities': True, 'clf__n_estimators': 8, 'feature_selector__feature_set': 'cleaned_invariant+speed'}",0.9798681318681318,0.9784333111075345,0.9565217391304348,1.0,1.0,1.0,0.9858038636843501,0.016081001392690173,2,0.98,0.9782608695652174,0.9565217391304348,1.0,1.0,1.0,0.9857971014492753,0.01608630368175258,2
7.665340781211853,4.877159890815576,321.9505639076233,7.765808049133382,True,16,basic,"{'clf__balance_probabilities': True, 'clf__n_estimators': 16, 'feature_selector__feature_set': 'basic'}",0.9594295900178252,0.9784333111075345,0.9160355306217858,1.0,1.0,1.0,0.9756497386245243,0.030560052845578486,34,0.96,0.9782608695652174,0.9130434782608695,1.0,1.0,1.0,0.9752173913043478,0.03148798792782595,36
8.429990768432617,5.30594521972113,340.92909049987793,30.799305905910575,True,16,cleaned,"{'clf__balance_probabilities': True, 'clf__n_estimators': 16, 'feature_selector__feature_set': 'cleaned'}",0.9594295900178252,0.9784333111075345,0.9160355306217858,1.0,1.0,1.0,0.9756497386245243,0.030560052845578486,34,0.96,0.9782608695652174,0.9130434782608695,1.0,1.0,1.0,0.9752173913043478,0.03148798792782595,36
8.683332522710165,8.171744342422341,364.8005375067393,19.089494139404874,True,16,cleaned+speed,"{'clf__balance_probabilities': True, 'clf__n_estimators': 16, 'feature_selector__feature_set': 'cleaned+speed'}",0.9798681318681318,0.9784333111075345,0.8956153863840158,1.0,1.0,1.0,0.9756528048932803,0.036990643606714016,33,0.98,0.9782608695652174,0.8913043478260869,1.0,1.0,1.0,0.974927536231884,0.03854772789921577,38
3.14195187886556,1.5957170461712593,354.83287966251373,7.62814308774835,True,16,invariant,"{'clf__balance_probabilities': True, 'clf__n_estimators': 16, 'feature_selector__feature_set': 'invariant'}",0.9594295900178252,0.9784333111075345,0.9354886659234486,1.0,1.0,1.0,0.9788919278414681,0.02449315618271022,32,0.96,0.9782608695652174,0.9347826086956522,1.0,1.0,1.0,0.978840579710145,0.024629154534780286,32
11.651747345924377,8.917398741199206,339.43088535467786,20.418095933031918,True,16,cleaned_invariant,"{'clf__balance_probabilities': True, 'clf__n_estimators': 16, 'feature_selector__feature_set': 'cleaned_invariant'}",0.9386160108548168,0.9784333111075345,0.9573951863354037,1.0,1.0,1.0,0.9790740847162924,0.02387789339462311,28,0.94,0.9782608695652174,0.9565217391304348,1.0,1.0,1.0,0.9791304347826086,0.023628078092687264,28
7.321495493253072,6.365519470528334,307.4358783165614,43.292338087449565,True,16,cleaned_invariant+speed,"{'clf__balance_probabilities': True, 'clf__n_estimators': 16, 'feature_selector__feature_set': 'cleaned_invariant+speed'}",0.9798681318681318,0.9784333111075345,0.9354886659234486,1.0,1.0,1.0,0.9822983514831858,0.022920283038256637,26,0.98,0.9782608695652174,0.9347826086956522,1.0,1.0,1.0,0.9821739130434782,0.023163482983337026,25
1.894413709640503,0.5804815069759958,52.18099784851074,4.723381729978052,False,2,basic,"{'clf__balance_probabilities': False, 'clf__n_estimators': 2, 'feature_selector__feature_set': 'basic'}",0.8955586722767649,1.0,0.9573951863354037,1.0,1.0,1.0,0.9754923097686947,0.038985894460145214,36,0.9,1.0,0.9565217391304348,1.0,1.0,1.0,0.9760869565217392,0.037548540313135106,33
4.819486697514852,4.069056408722509,58.2605748573939,1.420968126698336,False,2,cleaned,"{'clf__balance_probabilities': False, 'clf__n_estimators': 2, 'feature_selector__feature_set': 'cleaned'}",0.9173529411764706,1.0,0.9784962219744828,1.0,1.0,1.0,0.9826415271918255,0.03023532517921672,3,0.92,1.0,0.9782608695652174,1.0,1.0,1.0,0.9830434782608695,0.029290066618573578,5
5.149843096733093,3.9695082968340243,39.758488376935325,1.6459831402988079,False,2,cleaned+speed,"{'clf__balance_probabilities': False, 'clf__n_estimators': 2, 'feature_selector__feature_set': 'cleaned+speed'}",0.9173529411764706,1.0,0.9573951863354037,1.0,1.0,1.0,0.9791246879186457,0.03170445434690864,27,0.92,1.0,0.9565217391304348,1.0,1.0,1.0,0.9794202898550725,0.030954839014136273,27
6.100486119588216,10.298636763011192,33.21258803208669,5.350788611611175,False,2,invariant,"{'clf__balance_probabilities': False, 'clf__n_estimators': 2, 'feature_selector__feature_set': 'invariant'}",0.9173529411764706,1.0,0.9779883192731994,1.0,1.0,1.0,0.9825568767416116,0.030247520908207138,12,0.92,1.0,0.9782608695652174,1.0,1.0,1.0,0.9830434782608695,0.029290066618573578,5
3.8914234240849814,4.32432318456143,37.0026650428772,2.3201309334552582,False,2,cleaned_invariant,"{'clf__balance_probabilities': False, 'clf__n_estimators': 2, 'feature_selector__feature_set': 'cleaned_invariant'}",0.9173529411764706,1.0,0.9779883192731994,1.0,1.0,1.0,0.9825568767416116,0.030247520908207138,12,0.92,1.0,0.9782608695652174,1.0,1.0,1.0,0.9830434782608695,0.029290066618573578,5
