param_feature_selector__feature_set,split0_test_weighted_f1,split1_test_weighted_f1,split2_test_weighted_f1,split3_test_weighted_f1,mean_test_weighted_f1,std_test_weighted_f1,rank_test_weighted_f1,split0_test_acc,split1_test_acc,split2_test_acc,split3_test_acc,mean_test_acc,std_test_acc,rank_test_acc,model
cleaned,0.8731428571428572,0.8902929487637133,0.6691066231590088,0.95,0.8970904048442633,0.11297233435032307,156,0.88,0.8913043478260869,0.6521739130434783,0.9047619047619048,0.888040027605245,0.11623095818367613,171,LogisticRegression_PCA
cleaned,0.8010958904109589,1.0,0.7513348588863463,1.0,0.9254051248828842,0.10646660263047591,57,0.82,1.0,0.7391304347826086,1.0,0.9265217391304348,0.10650399142302565,69,LogisticRegression_PCA
cleaned,0.8010958904109589,1.0,0.8345533115795043,1.0,0.9392748669984106,0.08641971307939864,10,0.82,1.0,0.8260869565217391,1.0,0.9410144927536231,0.08343660897271776,18,LogisticRegression_PCA
cleaned+speed,0.5926143421795596,0.6630222900245784,0.16888614516271278,0.6875,0.6107679079330967,0.20787517984878082,343,0.66,0.6521739130434783,0.30434782608695654,0.5238095238095238,0.5682298136645962,0.12671757123394137,343,LogisticRegression_PCA
cleaned+speed,0.4995121951219512,0.7468944099378882,0.7720461802996808,0.8333333333333334,0.7915257566242476,0.15209220144483587,283,0.64,0.7391304347826086,0.7608695652173914,0.7142857142857143,0.7765079365079365,0.09647713725557988,289,LogisticRegression_PCA
cleaned+speed,0.8731428571428572,0.8902929487637133,0.6691066231590088,0.95,0.8970904048442633,0.11297233435032307,156,0.88,0.8913043478260869,0.6521739130434783,0.9047619047619048,0.888040027605245,0.11623095818367613,171,LogisticRegression_PCA
cleaned+speed,0.8010958904109589,1.0,0.7513348588863463,1.0,0.9254051248828842,0.10646660263047591,57,0.82,1.0,0.7391304347826086,1.0,0.9265217391304348,0.10650399142302565,69,LogisticRegression_PCA
cleaned+speed,0.8010958904109589,1.0,0.8345533115795043,1.0,0.9392748669984106,0.08641971307939864,10,0.82,1.0,0.8260869565217391,1.0,0.9410144927536231,0.08343660897271776,18,LogisticRegression_PCA
basic,0.6357260806216609,0.5898859081097748,0.1245394252026529,0.5517241379310345,0.49450160858033015,0.17683235652212081,358,0.66,0.5869565217391305,0.2826086956521739,0.38095238095238093,0.4410386473429952,0.14268407536932817,358,LogisticRegression_PCA
basic,0.5840000000000001,0.7051445037715061,0.7958412098298677,0.7647058823529411,0.7716518960290158,0.10840362890985314,305,0.68,0.6956521739130435,0.8043478260869565,0.6190476190476191,0.7343650793650793,0.07954955044397037,311,LogisticRegression_PCA
basic,0.8071491015055853,0.9112965838509316,0.9319470699432892,0.8947368421052632,0.9113512957592103,0.053205120844678766,109,0.82,0.9130434782608695,0.9347826086956522,0.8095238095238095,0.888288474810214,0.05459961610764032,169,LogisticRegression_PCA
basic,0.8010958904109589,0.9565217391304348,0.8345533115795043,0.975609756097561,0.9279634495364099,0.07988023021000468,48,0.82,0.9565217391304348,0.8260869565217391,0.9523809523809523,0.9258316080055211,0.07505328921281912,73,LogisticRegression_PCA
basic,0.8500048567265662,0.9784333111075345,0.8956153863840158,0.975609756097561,0.9499438850526128,0.0568931875989632,1,0.86,0.9782608695652174,0.8913043478260869,0.9523809523809523,0.9469910282953761,0.05368923200951351,1,LogisticRegression_PCA
cleaned,0.6194285714285714,0.5709815546772069,0.1245394252026529,0.6,0.49668060848754814,0.17694561804109096,354,0.64,0.5652173913043478,0.2826086956521739,0.42857142857142855,0.44201863354037263,0.13194800892694145,354,LogisticRegression_PCA
cleaned,0.4995121951219512,0.6622073578595318,0.7518299673692566,0.8333333333333334,0.7695546996356045,0.15492744479013204,307,0.64,0.6521739130434783,0.7391304347826086,0.7142857142857143,0.750455486542443,0.09750380160974435,306,LogisticRegression_PCA
cleaned,0.8731428571428572,0.8902929487637133,0.6691066231590088,0.9230769230769231,0.8926032253570838,0.1113040544059219,165,0.88,0.8913043478260869,0.6521739130434783,0.8571428571428571,0.8801035196687371,0.11644376243445782,186,LogisticRegression_PCA
cleaned,0.8010958904109589,1.0,0.7079431438127091,0.975609756097561,0.9141081317202048,0.1163260201871387,98,0.82,1.0,0.6956521739130435,0.9523809523809523,0.9113388543823326,0.11556410954284076,123,LogisticRegression_PCA
cleaned,0.8010958904109589,1.0,0.8140568813337691,1.0,0.935858795290788,0.0907864925171866,26,0.82,1.0,0.8043478260869565,1.0,0.937391304347826,0.08865728070243355,29,LogisticRegression_PCA
cleaned+speed,0.6194285714285714,0.5709815546772069,0.1245394252026529,0.6,0.49668060848754814,0.17694561804109096,354,0.64,0.5652173913043478,0.2826086956521739,0.42857142857142855,0.44201863354037263,0.13194800892694145,354,LogisticRegression_PCA
cleaned+speed,0.4995121951219512,0.6622073578595318,0.7518299673692566,0.8333333333333334,0.7695546996356045,0.15492744479013204,307,0.64,0.6521739130434783,0.7391304347826086,0.7142857142857143,0.750455486542443,0.09750380160974435,306,LogisticRegression_PCA
cleaned+speed,0.8731428571428572,0.8902929487637133,0.6691066231590088,0.9230769230769231,0.8926032253570838,0.1113040544059219,165,0.88,0.8913043478260869,0.6521739130434783,0.8571428571428571,0.8801035196687371,0.11644376243445782,186,LogisticRegression_PCA
cleaned+speed,0.8010958904109589,1.0,0.7079431438127091,0.975609756097561,0.9141081317202048,0.1163260201871387,98,0.82,1.0,0.6956521739130435,0.9523809523809523,0.9113388543823326,0.11556410954284076,123,LogisticRegression_PCA
cleaned+speed,0.8010958904109589,1.0,0.8140568813337691,1.0,0.935858795290788,0.0907864925171866,26,0.82,1.0,0.8043478260869565,1.0,0.937391304347826,0.08865728070243355,29,LogisticRegression_PCA
basic,0.4995121951219512,0.5905320366132724,0.5993395707209687,1.0,0.781563967076032,0.22075440070525404,228,0.64,0.6956521739130435,0.717391304347826,1.0,0.8421739130434783,0.15949965086588438,144,RandomForest
cleaned,0.5435737491877842,0.6338277919863597,0.5993395707209687,1.0,0.7961235186491855,0.20556510325369096,193,0.66,0.717391304347826,0.717391304347826,1.0,0.8491304347826087,0.15207760927847444,112,RandomForest
cleaned+speed,0.5435737491877842,0.6338277919863597,0.5993395707209687,1.0,0.7961235186491855,0.20556510325369096,193,0.66,0.717391304347826,0.717391304347826,1.0,0.8491304347826087,0.15207760927847444,112,RandomForest
basic,0.5435737491877842,0.6733254994124559,0.8270900598727312,1.0,0.8406648847454953,0.17917074046861686,50,0.66,0.7391304347826086,0.8478260869565217,1.0,0.8744927536231883,0.13680729543725406,31,RandomForest
cleaned,0.5435737491877842,0.6733254994124559,0.796840318579449,1.0,0.8356232611966149,0.17990587092592755,74,0.66,0.7391304347826086,0.8260869565217391,1.0,0.8708695652173913,0.13775017339717394,42,RandomForest
cleaned+speed,0.5435737491877842,0.6733254994124559,0.796840318579449,1.0,0.8356232611966149,0.17990587092592755,74,0.66,0.7391304347826086,0.8260869565217391,1.0,0.8708695652173913,0.13775017339717394,42,RandomForest
basic,0.6213381555153706,0.6733254994124559,0.5410535117056856,1.0,0.8059528611055854,0.19782447954422322,171,0.7,0.7391304347826086,0.5217391304347826,1.0,0.8268115942028986,0.18566145085376043,265,RandomForest
cleaned,0.5840000000000001,0.6733254994124559,0.6033384682592601,1.0,0.8101106612786193,0.19181798418325813,167,0.68,0.7391304347826086,0.5869565217391305,1.0,0.8343478260869565,0.17147108048581883,248,RandomForest
cleaned+speed,0.5840000000000001,0.6733254994124559,0.6033384682592601,1.0,0.8101106612786193,0.19181798418325813,167,0.68,0.7391304347826086,0.5869565217391305,1.0,0.8343478260869565,0.17147108048581883,248,RandomForest
basic,0.6068997668997669,0.6568759600012538,0.3342391304347826,1.0,0.7622707689055607,0.25066684251872834,341,0.68,0.717391304347826,0.34782608695652173,1.0,0.7829330572808834,0.2335086421242495,319,RandomForest
cleaned,0.6213381555153706,0.6920289855072465,0.4183163737280296,1.0,0.7802805857917745,0.21963115042766287,294,0.7,0.7391304347826086,0.41304347826086957,1.0,0.7928226363008971,0.2057937572253378,310,RandomForest
cleaned+speed,0.6213381555153706,0.6920289855072465,0.4183163737280296,1.0,0.7802805857917745,0.21963115042766287,294,0.7,0.7391304347826086,0.41304347826086957,1.0,0.7928226363008971,0.2057937572253378,310,RandomForest
basic,0.6068997668997669,0.6887208569628229,0.20543478260869563,1.0,0.7375690634717099,0.2806818680626221,368,0.68,0.717391304347826,0.2608695652173913,1.0,0.7521704623878538,0.24887576920571913,351,RandomForest
cleaned,0.6068997668997669,0.7650255754475702,0.23972303661655542,0.975609756097561,0.7519361849034047,0.26529865012240816,354,0.68,0.782608695652174,0.2826086956521739,0.9523809523809523,0.7587267080745342,0.23411903057395952,336,RandomForest
cleaned+speed,0.6068997668997669,0.7650255754475702,0.23972303661655542,0.975609756097561,0.7519361849034047,0.26529865012240816,354,0.68,0.782608695652174,0.2826086956521739,0.9523809523809523,0.7587267080745342,0.23411903057395952,336,RandomForest
basic,0.4995121951219512,0.5426312817617166,0.5993395707209687,1.0,0.7735805079341062,0.2282572556423897,302,0.64,0.6739130434782609,0.717391304347826,1.0,0.8385507246376811,0.16299548407943013,210,RandomForest
cleaned,0.4995121951219512,0.5426312817617166,0.5993395707209687,1.0,0.7735805079341062,0.2282572556423897,302,0.64,0.6739130434782609,0.717391304347826,1.0,0.8385507246376811,0.16299548407943013,210,RandomForest
cleaned+speed,0.4995121951219512,0.5426312817617166,0.5993395707209687,1.0,0.7735805079341062,0.2282572556423897,302,0.64,0.6739130434782609,0.717391304347826,1.0,0.8385507246376811,0.16299548407943013,210,RandomForest
basic,0.4995121951219512,0.5905320366132724,0.6473960821786909,1.0,0.7895733856523192,0.21478881821442392,204,0.64,0.6956521739130435,0.7391304347826086,1.0,0.8457971014492753,0.15684882624781132,119,RandomForest
cleaned,0.4995121951219512,0.5905320366132724,0.5993395707209687,1.0,0.781563967076032,0.22075440070525404,228,0.64,0.6956521739130435,0.717391304347826,1.0,0.8421739130434783,0.15949965086588438,144,RandomForest
cleaned+speed,0.4995121951219512,0.5905320366132724,0.5993395707209687,1.0,0.781563967076032,0.22075440070525404,228,0.64,0.6956521739130435,0.717391304347826,1.0,0.8421739130434783,0.15949965086588438,144,RandomForest
basic,0.4995121951219512,0.6733254994124559,0.7320971867007672,1.0,0.8134241062221226,0.1917931562486656,149,0.64,0.7391304347826086,0.7391304347826086,1.0,0.8451069703243617,0.1437720011899498,139,RandomForest
cleaned,0.4995121951219512,0.6733254994124559,0.7675447990290568,1.0,0.8233970822605773,0.19326499480408887,114,0.64,0.7391304347826086,0.7608695652173914,1.0,0.8566666666666666,0.1480819751744303,89,RandomForest
cleaned+speed,0.4995121951219512,0.6733254994124559,0.7675447990290568,1.0,0.8233970822605773,0.19326499480408887,114,0.64,0.7391304347826086,0.7608695652173914,1.0,0.8566666666666666,0.1480819751744303,89,RandomForest
basic,0.6213381555153706,0.6920289855072465,0.44441699604743085,1.0,0.7846254779210972,0.21206864067498182,224,0.7,0.7391304347826086,0.43478260869565216,1.0,0.7960489993098689,0.19694125143077268,307,RandomForest
cleaned,0.6213381555153706,0.6733254994124559,0.4183163737280296,1.0,0.7771633381093094,0.22099011877608782,298,0.7,0.7391304347826086,0.41304347826086957,1.0,0.7928226363008971,0.2057937572253378,310,RandomForest
cleaned+speed,0.6213381555153706,0.6733254994124559,0.4183163737280296,1.0,0.7771633381093094,0.22099011877608782,298,0.7,0.7391304347826086,0.41304347826086957,1.0,0.7928226363008971,0.2057937572253378,310,RandomForest
basic,0.6068997668997669,0.7458792991563918,0.21701268378872976,0.95,0.7361933618162534,0.26532391845065645,370,0.68,0.7608695652173914,0.2826086956521739,0.9047619047619048,0.7388336783988958,0.22103059845884362,357,RandomForest
cleaned,0.6213381555153706,0.7269686834904227,0.28580042833676417,0.9230769230769231,0.7469238607964092,0.24248757665135126,360,0.7,0.7391304347826086,0.32608695652173914,0.8571428571428571,0.7461870255348516,0.20722935049346222,353,RandomForest
cleaned+speed,0.6213381555153706,0.7269686834904227,0.28580042833676417,0.9230769230769231,0.7469238607964092,0.24248757665135126,360,0.7,0.7391304347826086,0.32608695652173914,0.8571428571428571,0.7461870255348516,0.20722935049346222,353,RandomForest
basic,0.4995121951219512,0.5426312817617166,0.5993395707209687,1.0,0.7735805079341062,0.2282572556423897,302,0.64,0.6739130434782609,0.717391304347826,1.0,0.8385507246376811,0.16299548407943013,210,RandomForest
cleaned,0.4995121951219512,0.5426312817617166,0.5993395707209687,1.0,0.7735805079341062,0.2282572556423897,302,0.64,0.6739130434782609,0.717391304347826,1.0,0.8385507246376811,0.16299548407943013,210,RandomForest
cleaned+speed,0.4995121951219512,0.5426312817617166,0.5993395707209687,1.0,0.7735805079341062,0.2282572556423897,302,0.64,0.6739130434782609,0.717391304347826,1.0,0.8385507246376811,0.16299548407943013,210,RandomForest
basic,0.4995121951219512,0.5426312817617166,0.5993395707209687,1.0,0.7735805079341062,0.2282572556423897,302,0.64,0.6739130434782609,0.717391304347826,1.0,0.8385507246376811,0.16299548407943013,210,RandomForest
cleaned,0.4995121951219512,0.5426312817617166,0.5993395707209687,1.0,0.7735805079341062,0.2282572556423897,302,0.64,0.6739130434782609,0.717391304347826,1.0,0.8385507246376811,0.16299548407943013,210,RandomForest
cleaned+speed,0.4995121951219512,0.5426312817617166,0.5993395707209687,1.0,0.7735805079341062,0.2282572556423897,302,0.64,0.6739130434782609,0.717391304347826,1.0,0.8385507246376811,0.16299548407943013,210,RandomForest
basic,0.4995121951219512,0.5905320366132724,0.5993395707209687,1.0,0.781563967076032,0.22075440070525404,228,0.64,0.6956521739130435,0.717391304347826,1.0,0.8421739130434783,0.15949965086588438,144,RandomForest
cleaned,0.4995121951219512,0.5905320366132724,0.5993395707209687,1.0,0.781563967076032,0.22075440070525404,228,0.64,0.6956521739130435,0.717391304347826,1.0,0.8421739130434783,0.15949965086588438,144,RandomForest
cleaned+speed,0.4995121951219512,0.5905320366132724,0.5993395707209687,1.0,0.781563967076032,0.22075440070525404,228,0.64,0.6956521739130435,0.717391304347826,1.0,0.8421739130434783,0.15949965086588438,144,RandomForest
basic,0.4995121951219512,0.6568759600012538,0.7138481505515898,1.0,0.8033675060218884,0.19121164132303162,180,0.64,0.717391304347826,0.717391304347826,1.0,0.8295272601794341,0.14126641101184734,262,RandomForest
cleaned,0.4995121951219512,0.6733254994124559,0.7504725897920604,0.975609756097561,0.8038798357971672,0.17909114716754237,174,0.64,0.7391304347826086,0.7608695652173914,0.9523809523809523,0.8245238095238095,0.1182672135692011,279,RandomForest
cleaned+speed,0.4995121951219512,0.6733254994124559,0.7504725897920604,0.975609756097561,0.8038798357971672,0.17909114716754237,174,0.64,0.7391304347826086,0.7608695652173914,0.9523809523809523,0.8245238095238095,0.1182672135692011,279,RandomForest
basic,0.6068997668997669,0.7979933110367894,0.3786231884057971,0.8648648648648648,0.753137745889462,0.20114114042254747,345,0.68,0.8043478260869565,0.391304347826087,0.7619047619047619,0.7324499654934438,0.16772474972133297,361,RandomForest
cleaned,0.6213381555153706,0.7531029357116313,0.43478260869565216,0.8333333333333334,0.7521670628975903,0.17876972367748759,348,0.7,0.7608695652173914,0.43478260869565216,0.7142857142857143,0.7278467908902692,0.14960540611131729,364,RandomForest
cleaned+speed,0.6213381555153706,0.7531029357116313,0.43478260869565216,0.8333333333333334,0.7521670628975903,0.17876972367748759,348,0.7,0.7608695652173914,0.43478260869565216,0.7142857142857143,0.7278467908902692,0.14960540611131729,364,RandomForest
basic,0.4995121951219512,0.5426312817617166,0.5993395707209687,1.0,0.7735805079341062,0.2282572556423897,302,0.64,0.6739130434782609,0.717391304347826,1.0,0.8385507246376811,0.16299548407943013,210,RandomForest
cleaned,0.4995121951219512,0.5426312817617166,0.5993395707209687,1.0,0.7735805079341062,0.2282572556423897,302,0.64,0.6739130434782609,0.717391304347826,1.0,0.8385507246376811,0.16299548407943013,210,RandomForest
cleaned+speed,0.4995121951219512,0.5426312817617166,0.5993395707209687,1.0,0.7735805079341062,0.2282572556423897,302,0.64,0.6739130434782609,0.717391304347826,1.0,0.8385507246376811,0.16299548407943013,210,RandomForest
basic,0.5435737491877842,0.6338277919863597,0.796840318579449,1.0,0.8290403099589322,0.18633194876946185,92,0.66,0.717391304347826,0.8260869565217391,1.0,0.8672463768115941,0.14140501802281694,62,RandomForest
cleaned,0.5435737491877842,0.6338277919863597,0.7289759725400459,1.0,0.8177295856190318,0.18996754462321314,134,0.66,0.717391304347826,0.782608695652174,1.0,0.86,0.14441067254204368,87,RandomForest
cleaned+speed,0.5435737491877842,0.6338277919863597,0.7289759725400459,1.0,0.8177295856190318,0.18996754462321314,134,0.66,0.717391304347826,0.782608695652174,1.0,0.86,0.14441067254204368,87,RandomForest
basic,0.6213381555153706,0.6733254994124559,0.5855580981439106,1.0,0.8133702921786229,0.18836101187514,151,0.7,0.7391304347826086,0.5652173913043478,1.0,0.8340579710144927,0.1741016489381734,252,RandomForest
cleaned,0.5840000000000001,0.6733254994124559,0.6591614906832298,1.0,0.819414498349281,0.18270029115500802,132,0.68,0.7391304347826086,0.6521739130434783,1.0,0.8452173913043478,0.15689167233923343,137,RandomForest
cleaned+speed,0.5840000000000001,0.6733254994124559,0.6591614906832298,1.0,0.819414498349281,0.18270029115500802,132,0.68,0.7391304347826086,0.6521739130434783,1.0,0.8452173913043478,0.15689167233923343,137,RandomForest
basic,0.6213381555153706,0.6568759600012538,0.36330558125192725,1.0,0.7695215754776855,0.2409604881629628,340,0.7,0.717391304347826,0.3695652173913043,1.0,0.7898895790200138,0.2253534001115135,318,RandomForest
cleaned,0.6213381555153706,0.6733254994124559,0.44441699604743085,1.0,0.7857817345121364,0.2175743506901457,222,0.7,0.7391304347826086,0.43478260869565216,1.0,0.8043823326432022,0.20420315558003319,299,RandomForest
cleaned+speed,0.6213381555153706,0.6733254994124559,0.44441699604743085,1.0,0.7857817345121364,0.2175743506901457,222,0.7,0.7391304347826086,0.43478260869565216,1.0,0.8043823326432022,0.20420315558003319,299,RandomForest
basic,0.6068997668997669,0.6887208569628229,0.20543478260869563,0.95,0.7292357301383766,0.2734148575685075,375,0.68,0.717391304347826,0.2608695652173913,0.9047619047619048,0.7362974465148379,0.23522607698472522,360,RandomForest
cleaned,0.6068997668997669,0.7066064370412196,0.31801242236024846,0.975609756097561,0.7552478927929617,0.24153861471956278,343,0.68,0.7391304347826086,0.34782608695652173,0.9523809523809523,0.7623498964803312,0.21242888267779686,330,RandomForest
cleaned+speed,0.6068997668997669,0.7066064370412196,0.31801242236024846,0.975609756097561,0.7552478927929617,0.24153861471956278,343,0.68,0.7391304347826086,0.34782608695652173,0.9523809523809523,0.7623498964803312,0.21242888267779686,330,RandomForest
basic,0.4995121951219512,0.5426312817617166,0.5993395707209687,1.0,0.7735805079341062,0.2282572556423897,302,0.64,0.6739130434782609,0.717391304347826,1.0,0.8385507246376811,0.16299548407943013,210,RandomForest
cleaned,0.4995121951219512,0.5426312817617166,0.5993395707209687,1.0,0.7735805079341062,0.2282572556423897,302,0.64,0.6739130434782609,0.717391304347826,1.0,0.8385507246376811,0.16299548407943013,210,RandomForest
cleaned+speed,0.4995121951219512,0.5426312817617166,0.5993395707209687,1.0,0.7735805079341062,0.2282572556423897,302,0.64,0.6739130434782609,0.717391304347826,1.0,0.8385507246376811,0.16299548407943013,210,RandomForest
basic,0.4995121951219512,0.5905320366132724,0.6473960821786909,1.0,0.7895733856523192,0.21478881821442392,204,0.64,0.6956521739130435,0.7391304347826086,1.0,0.8457971014492753,0.15684882624781132,119,RandomForest
cleaned,0.4995121951219512,0.5426312817617166,0.5993395707209687,1.0,0.7735805079341062,0.2282572556423897,302,0.64,0.6739130434782609,0.717391304347826,1.0,0.8385507246376811,0.16299548407943013,210,RandomForest
cleaned+speed,0.4995121951219512,0.5426312817617166,0.5993395707209687,1.0,0.7735805079341062,0.2282572556423897,302,0.64,0.6739130434782609,0.717391304347826,1.0,0.8385507246376811,0.16299548407943013,210,RandomForest
basic,0.4995121951219512,0.6733254994124559,0.782608695652174,1.0,0.821842691047357,0.18912869294475734,131,0.64,0.7391304347826086,0.782608695652174,1.0,0.8523533471359558,0.13927327953055202,106,RandomForest
cleaned,0.4995121951219512,0.6733254994124559,0.7634584417193113,1.0,0.822716022708953,0.19346771019769293,129,0.64,0.7391304347826086,0.7608695652173914,1.0,0.8566666666666666,0.1480819751744303,89,RandomForest
cleaned+speed,0.4995121951219512,0.6733254994124559,0.7634584417193113,1.0,0.822716022708953,0.19346771019769293,129,0.64,0.7391304347826086,0.7608695652173914,1.0,0.8566666666666666,0.1480819751744303,89,RandomForest
basic,0.6213381555153706,0.6920289855072465,0.44441699604743085,1.0,0.7846254779210972,0.21206864067498182,224,0.7,0.7391304347826086,0.43478260869565216,1.0,0.7960489993098689,0.19694125143077268,307,RandomForest
cleaned,0.6213381555153706,0.6733254994124559,0.4183163737280296,1.0,0.7814316307922362,0.22450647903208518,292,0.7,0.7391304347826086,0.41304347826086957,1.0,0.800759144237405,0.21081467000459878,301,RandomForest
cleaned+speed,0.6213381555153706,0.6733254994124559,0.4183163737280296,1.0,0.7814316307922362,0.22450647903208518,292,0.7,0.7391304347826086,0.41304347826086957,1.0,0.800759144237405,0.21081467000459878,301,RandomForest
basic,0.6068997668997669,0.7458792991563918,0.21701268378872976,0.95,0.7361933618162534,0.26532391845065645,370,0.68,0.7608695652173914,0.2826086956521739,0.9047619047619048,0.7388336783988958,0.22103059845884362,357,RandomForest
cleaned,0.6213381555153706,0.7269686834904227,0.28580042833676417,0.95,0.7514110402835886,0.24593039573085249,358,0.7,0.7391304347826086,0.32608695652173914,0.9047619047619048,0.7541235334713595,0.21217951874153887,349,RandomForest
cleaned+speed,0.6213381555153706,0.7269686834904227,0.28580042833676417,0.95,0.7514110402835886,0.24593039573085249,358,0.7,0.7391304347826086,0.32608695652173914,0.9047619047619048,0.7541235334713595,0.21217951874153887,349,RandomForest
basic,0.4995121951219512,0.5426312817617166,0.5993395707209687,1.0,0.7735805079341062,0.2282572556423897,302,0.64,0.6739130434782609,0.717391304347826,1.0,0.8385507246376811,0.16299548407943013,210,RandomForest
cleaned,0.4995121951219512,0.5426312817617166,0.5993395707209687,1.0,0.7735805079341062,0.2282572556423897,302,0.64,0.6739130434782609,0.717391304347826,1.0,0.8385507246376811,0.16299548407943013,210,RandomForest
cleaned+speed,0.4995121951219512,0.5426312817617166,0.5993395707209687,1.0,0.7735805079341062,0.2282572556423897,302,0.64,0.6739130434782609,0.717391304347826,1.0,0.8385507246376811,0.16299548407943013,210,RandomForest
basic,0.4995121951219512,0.5426312817617166,0.5993395707209687,1.0,0.7735805079341062,0.2282572556423897,302,0.64,0.6739130434782609,0.717391304347826,1.0,0.8385507246376811,0.16299548407943013,210,RandomForest
cleaned,0.4995121951219512,0.5426312817617166,0.5993395707209687,1.0,0.7735805079341062,0.2282572556423897,302,0.64,0.6739130434782609,0.717391304347826,1.0,0.8385507246376811,0.16299548407943013,210,RandomForest
cleaned+speed,0.4995121951219512,0.5426312817617166,0.5993395707209687,1.0,0.7735805079341062,0.2282572556423897,302,0.64,0.6739130434782609,0.717391304347826,1.0,0.8385507246376811,0.16299548407943013,210,RandomForest
basic,0.4995121951219512,0.5905320366132724,0.5993395707209687,1.0,0.781563967076032,0.22075440070525404,228,0.64,0.6956521739130435,0.717391304347826,1.0,0.8421739130434783,0.15949965086588438,144,RandomForest
cleaned,0.4995121951219512,0.5905320366132724,0.5993395707209687,1.0,0.781563967076032,0.22075440070525404,228,0.64,0.6956521739130435,0.717391304347826,1.0,0.8421739130434783,0.15949965086588438,144,RandomForest
cleaned+speed,0.4995121951219512,0.5905320366132724,0.5993395707209687,1.0,0.781563967076032,0.22075440070525404,228,0.64,0.6956521739130435,0.717391304347826,1.0,0.8421739130434783,0.15949965086588438,144,RandomForest
basic,0.4995121951219512,0.6568759600012538,0.7138481505515898,1.0,0.8033675060218884,0.19121164132303162,180,0.64,0.717391304347826,0.717391304347826,1.0,0.8295272601794341,0.14126641101184734,262,RandomForest
cleaned,0.4995121951219512,0.6733254994124559,0.7504725897920604,0.975609756097561,0.8038798357971672,0.17909114716754237,174,0.64,0.7391304347826086,0.7608695652173914,0.9523809523809523,0.8245238095238095,0.1182672135692011,279,RandomForest
cleaned+speed,0.4995121951219512,0.6733254994124559,0.7504725897920604,0.975609756097561,0.8038798357971672,0.17909114716754237,174,0.64,0.7391304347826086,0.7608695652173914,0.9523809523809523,0.8245238095238095,0.1182672135692011,279,RandomForest
basic,0.6068997668997669,0.7979933110367894,0.3786231884057971,0.8648648648648648,0.753137745889462,0.20114114042254747,345,0.68,0.8043478260869565,0.391304347826087,0.7619047619047619,0.7324499654934438,0.16772474972133297,361,RandomForest
cleaned,0.6213381555153706,0.7531029357116313,0.43478260869565216,0.8333333333333334,0.7521670628975903,0.17876972367748759,348,0.7,0.7608695652173914,0.43478260869565216,0.7142857142857143,0.7278467908902692,0.14960540611131729,364,RandomForest
cleaned+speed,0.6213381555153706,0.7531029357116313,0.43478260869565216,0.8333333333333334,0.7521670628975903,0.17876972367748759,348,0.7,0.7608695652173914,0.43478260869565216,0.7142857142857143,0.7278467908902692,0.14960540611131729,364,RandomForest
basic,0.4995121951219512,0.5905320366132724,0.5993395707209687,1.0,0.781563967076032,0.22075440070525404,228,0.64,0.6956521739130435,0.717391304347826,1.0,0.8421739130434783,0.15949965086588438,144,RandomForest
cleaned,0.5435737491877842,0.6338277919863597,0.5993395707209687,1.0,0.7961235186491855,0.20556510325369096,193,0.66,0.717391304347826,0.717391304347826,1.0,0.8491304347826087,0.15207760927847444,112,RandomForest
cleaned+speed,0.5435737491877842,0.6338277919863597,0.5993395707209687,1.0,0.7961235186491855,0.20556510325369096,193,0.66,0.717391304347826,0.717391304347826,1.0,0.8491304347826087,0.15207760927847444,112,RandomForest
basic,0.5435737491877842,0.6733254994124559,0.8270900598727312,1.0,0.8406648847454953,0.17917074046861686,50,0.66,0.7391304347826086,0.8478260869565217,1.0,0.8744927536231883,0.13680729543725406,31,RandomForest
cleaned,0.5435737491877842,0.6733254994124559,0.796840318579449,1.0,0.8356232611966149,0.17990587092592755,74,0.66,0.7391304347826086,0.8260869565217391,1.0,0.8708695652173913,0.13775017339717394,42,RandomForest
cleaned+speed,0.5435737491877842,0.6733254994124559,0.796840318579449,1.0,0.8356232611966149,0.17990587092592755,74,0.66,0.7391304347826086,0.8260869565217391,1.0,0.8708695652173913,0.13775017339717394,42,RandomForest
basic,0.6213381555153706,0.6733254994124559,0.5410535117056856,1.0,0.8059528611055854,0.19782447954422322,171,0.7,0.7391304347826086,0.5217391304347826,1.0,0.8268115942028986,0.18566145085376043,265,RandomForest
cleaned,0.5840000000000001,0.6733254994124559,0.6033384682592601,1.0,0.8101106612786193,0.19181798418325813,167,0.68,0.7391304347826086,0.5869565217391305,1.0,0.8343478260869565,0.17147108048581883,248,RandomForest
cleaned+speed,0.5840000000000001,0.6733254994124559,0.6033384682592601,1.0,0.8101106612786193,0.19181798418325813,167,0.68,0.7391304347826086,0.5869565217391305,1.0,0.8343478260869565,0.17147108048581883,248,RandomForest
basic,0.6068997668997669,0.6568759600012538,0.3342391304347826,1.0,0.7622707689055607,0.25066684251872834,341,0.68,0.717391304347826,0.34782608695652173,1.0,0.7829330572808834,0.2335086421242495,319,RandomForest
cleaned,0.6213381555153706,0.6920289855072465,0.4183163737280296,1.0,0.7802805857917745,0.21963115042766287,294,0.7,0.7391304347826086,0.41304347826086957,1.0,0.7928226363008971,0.2057937572253378,310,RandomForest
cleaned+speed,0.6213381555153706,0.6920289855072465,0.4183163737280296,1.0,0.7802805857917745,0.21963115042766287,294,0.7,0.7391304347826086,0.41304347826086957,1.0,0.7928226363008971,0.2057937572253378,310,RandomForest
