mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__estimator__class_weight,param_clf__estimator__max_depth,param_clf__estimator__min_samples_leaf,param_clf__threshold,param_feature_selector__feature_set,params,split0_test_weighted_f1,split1_test_weighted_f1,split2_test_weighted_f1,split3_test_weighted_f1,split4_test_weighted_f1,split5_test_weighted_f1,mean_test_weighted_f1,std_test_weighted_f1,rank_test_weighted_f1,split0_test_acc,split1_test_acc,split2_test_acc,split3_test_acc,split4_test_acc,split5_test_acc,mean_test_acc,std_test_acc,rank_test_acc
0.5382862091064453,0.13266562215307723,0.059010704358418785,0.010189431097560505,,5,5,0.8,basic,"{'clf__estimator__class_weight': None, 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 5, 'clf__threshold': 0.8, 'feature_selector__feature_set': 'basic'}",0.7623076923076922,0.8734472049689441,0.29891304347826086,0.6875,0.918918918918919,0.8947368421052632,0.7393039502965132,0.21274879780483452,1039,0.76,0.8695652173913043,0.34782608695652173,0.5238095238095238,0.85,0.8095238095238095,0.6934541062801932,0.19220660948685928,1033
0.4916415611902873,0.04071064146017444,0.061170101165771484,0.021834216575405258,,5,5,0.8,cleaned,"{'clf__estimator__class_weight': None, 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 5, 'clf__threshold': 0.8, 'feature_selector__feature_set': 'cleaned'}",0.7646753246753246,0.8315111450122892,0.2521739130434783,0.7272727272727273,0.918918918918919,0.8648648648648648,0.7265694822979337,0.22122401055869506,1052,0.76,0.8260869565217391,0.30434782608695654,0.5714285714285714,0.85,0.7619047619047619,0.6789613526570047,0.18984450963278598,1042
0.503175695737203,0.03377783030936122,0.05107700824737549,0.007487122762850951,,5,5,0.8,cleaned+speed,"{'clf__estimator__class_weight': None, 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 5, 'clf__threshold': 0.8, 'feature_selector__feature_set': 'cleaned+speed'}",0.7245088566827697,0.8734472049689441,0.2521739130434783,0.6875,0.918918918918919,0.8648648648648648,0.7202356264131625,0.22510668004147333,1058,0.72,0.8695652173913043,0.30434782608695654,0.5238095238095238,0.85,0.7619047619047619,0.6716045548654245,0.19926133647860764,1045
0.5106192827224731,0.0489759330321435,0.049698591232299805,0.014910285183270904,,5,5,0.8,invariant,"{'clf__estimator__class_weight': None, 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 5, 'clf__threshold': 0.8, 'feature_selector__feature_set': 'invariant'}",0.7623076923076922,0.8525371221023395,0.7107487922705313,0.7647058823529411,0.8235294117647058,0.8648648648648648,0.7964489609438458,0.05489040098426619,544,0.76,0.8478260869565217,0.6956521739130435,0.6190476190476191,0.7,0.7619047619047619,0.7307384403036576,0.07093169581963464,989
0.4926187992095947,0.0629054250427784,0.04888768990834554,0.004526059236964535,,5,5,0.8,cleaned_invariant,"{'clf__estimator__class_weight': None, 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 5, 'clf__threshold': 0.8, 'feature_selector__feature_set': 'cleaned_invariant'}",0.7434443998394219,0.8315111450122892,0.7520703933747412,0.6875,0.918918918918919,0.8648648648648648,0.7997182870017059,0.07905026792940247,540,0.74,0.8260869565217391,0.7391304347826086,0.5238095238095238,0.85,0.7619047619047619,0.7401552795031057,0.10545908854943682,975
0.4851069450378418,0.02953561103291401,0.04434009393056234,0.01667076072341515,,5,5,0.8,cleaned_invariant+speed,"{'clf__estimator__class_weight': None, 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 5, 'clf__threshold': 0.8, 'feature_selector__feature_set': 'cleaned_invariant+speed'}",0.7245088566827697,0.8103110998927242,0.7298331966092426,0.7272727272727273,0.918918918918919,0.8648648648648648,0.7959516107068745,0.07557412611947524,552,0.72,0.8043478260869565,0.717391304347826,0.5714285714285714,0.85,0.7619047619047619,0.7375120772946859,0.08756978399120773,983
0.4735962152481079,0.023656966483823136,0.04622201124827067,0.00990754511816005,,5,10,0.2,basic,"{'clf__estimator__class_weight': None, 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 10, 'clf__threshold': 0.2, 'feature_selector__feature_set': 'basic'}",0.4995121951219512,0.5426312817617166,0.5993395707209687,1.0,1.0,1.0,0.7735805079341062,0.2282572556423897,708,0.64,0.6739130434782609,0.717391304347826,1.0,1.0,1.0,0.8385507246376811,0.16299548407943013,551
0.4515403111775716,0.024392595792964936,0.057499090830485024,0.015184773508290892,,5,10,0.2,cleaned,"{'clf__estimator__class_weight': None, 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 10, 'clf__threshold': 0.2, 'feature_selector__feature_set': 'cleaned'}",0.4995121951219512,0.5426312817617166,0.5993395707209687,1.0,1.0,1.0,0.7735805079341062,0.2282572556423897,708,0.64,0.6739130434782609,0.717391304347826,1.0,1.0,1.0,0.8385507246376811,0.16299548407943013,551
0.45754651228586835,0.05168059173943226,0.05056154727935791,0.007946507922571453,,5,10,0.2,cleaned+speed,"{'clf__estimator__class_weight': None, 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 10, 'clf__threshold': 0.2, 'feature_selector__feature_set': 'cleaned+speed'}",0.4995121951219512,0.5426312817617166,0.5993395707209687,1.0,1.0,1.0,0.7735805079341062,0.2282572556423897,708,0.64,0.6739130434782609,0.717391304347826,1.0,1.0,1.0,0.8385507246376811,0.16299548407943013,551
0.46201082070668537,0.03354334361216857,0.04706339041392008,0.006354195117825555,,5,10,0.2,invariant,"{'clf__estimator__class_weight': None, 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 10, 'clf__threshold': 0.2, 'feature_selector__feature_set': 'invariant'}",0.4995121951219512,0.5426312817617166,0.5993395707209687,1.0,1.0,1.0,0.7735805079341062,0.2282572556423897,708,0.64,0.6739130434782609,0.717391304347826,1.0,1.0,1.0,0.8385507246376811,0.16299548407943013,551
0.4545216957728068,0.019183783752247618,0.05142430464426676,0.012988874106074808,,5,10,0.2,cleaned_invariant,"{'clf__estimator__class_weight': None, 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 10, 'clf__threshold': 0.2, 'feature_selector__feature_set': 'cleaned_invariant'}",0.4995121951219512,0.5426312817617166,0.5993395707209687,1.0,1.0,1.0,0.7735805079341062,0.2282572556423897,708,0.64,0.6739130434782609,0.717391304347826,1.0,1.0,1.0,0.8385507246376811,0.16299548407943013,551
0.42603309949239093,0.031201250191122257,0.06099522113800049,0.013506663161562937,,5,10,0.2,cleaned_invariant+speed,"{'clf__estimator__class_weight': None, 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 10, 'clf__threshold': 0.2, 'feature_selector__feature_set': 'cleaned_invariant+speed'}",0.4995121951219512,0.5426312817617166,0.5993395707209687,1.0,1.0,1.0,0.7735805079341062,0.2282572556423897,708,0.64,0.6739130434782609,0.717391304347826,1.0,1.0,1.0,0.8385507246376811,0.16299548407943013,551
0.4746897220611572,0.047618205655433496,0.0637131929397583,0.011707898382081779,,5,10,0.3,basic,"{'clf__estimator__class_weight': None, 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 10, 'clf__threshold': 0.3, 'feature_selector__feature_set': 'basic'}",0.4995121951219512,0.5426312817617166,0.5993395707209687,1.0,1.0,1.0,0.7735805079341062,0.2282572556423897,708,0.64,0.6739130434782609,0.717391304347826,1.0,1.0,1.0,0.8385507246376811,0.16299548407943013,551
0.48604782422383624,0.037414890768827404,0.060514609018961586,0.012939329854254208,,5,10,0.3,cleaned,"{'clf__estimator__class_weight': None, 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 10, 'clf__threshold': 0.3, 'feature_selector__feature_set': 'cleaned'}",0.4995121951219512,0.5426312817617166,0.5993395707209687,1.0,1.0,1.0,0.7735805079341062,0.2282572556423897,708,0.64,0.6739130434782609,0.717391304347826,1.0,1.0,1.0,0.8385507246376811,0.16299548407943013,551
0.4647438923517863,0.06105026787027492,0.04973196983337402,0.009663133802942828,,5,10,0.3,cleaned+speed,"{'clf__estimator__class_weight': None, 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 10, 'clf__threshold': 0.3, 'feature_selector__feature_set': 'cleaned+speed'}",0.4995121951219512,0.5426312817617166,0.5993395707209687,1.0,1.0,1.0,0.7735805079341062,0.2282572556423897,708,0.64,0.6739130434782609,0.717391304347826,1.0,1.0,1.0,0.8385507246376811,0.16299548407943013,551
0.4851403633753459,0.08898285277151223,0.06511819362640381,0.03413235738265646,,5,10,0.3,invariant,"{'clf__estimator__class_weight': None, 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 10, 'clf__threshold': 0.3, 'feature_selector__feature_set': 'invariant'}",0.4995121951219512,0.5426312817617166,0.5993395707209687,1.0,1.0,1.0,0.7735805079341062,0.2282572556423897,708,0.64,0.6739130434782609,0.717391304347826,1.0,1.0,1.0,0.8385507246376811,0.16299548407943013,551
0.5097664594650269,0.04363602190748574,0.0498042106628418,0.00958568840577321,,5,10,0.3,cleaned_invariant,"{'clf__estimator__class_weight': None, 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 10, 'clf__threshold': 0.3, 'feature_selector__feature_set': 'cleaned_invariant'}",0.4995121951219512,0.5426312817617166,0.5993395707209687,1.0,1.0,1.0,0.7735805079341062,0.2282572556423897,708,0.64,0.6739130434782609,0.717391304347826,1.0,1.0,1.0,0.8385507246376811,0.16299548407943013,551
0.43225324153900146,0.029008171521300474,0.05349254608154297,0.008160521241639584,,5,10,0.3,cleaned_invariant+speed,"{'clf__estimator__class_weight': None, 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 10, 'clf__threshold': 0.3, 'feature_selector__feature_set': 'cleaned_invariant+speed'}",0.4995121951219512,0.5426312817617166,0.5993395707209687,1.0,1.0,1.0,0.7735805079341062,0.2282572556423897,708,0.64,0.6739130434782609,0.717391304347826,1.0,1.0,1.0,0.8385507246376811,0.16299548407943013,551
0.4861321449279785,0.0442129900955491,0.047163963317871094,0.007890760578996747,,5,10,0.4,basic,"{'clf__estimator__class_weight': None, 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 10, 'clf__threshold': 0.4, 'feature_selector__feature_set': 'basic'}",0.4995121951219512,0.5426312817617166,0.5993395707209687,1.0,1.0,1.0,0.7735805079341062,0.2282572556423897,708,0.64,0.6739130434782609,0.717391304347826,1.0,1.0,1.0,0.8385507246376811,0.16299548407943013,551
0.4858850638071696,0.050524768971000916,0.060213287671407066,0.019737628660732986,,5,10,0.4,cleaned,"{'clf__estimator__class_weight': None, 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 10, 'clf__threshold': 0.4, 'feature_selector__feature_set': 'cleaned'}",0.4995121951219512,0.5426312817617166,0.5993395707209687,1.0,1.0,1.0,0.7735805079341062,0.2282572556423897,708,0.64,0.6739130434782609,0.717391304347826,1.0,1.0,1.0,0.8385507246376811,0.16299548407943013,551
0.4658780097961426,0.024121509509237967,0.03720386823018392,0.0030365680393239715,,5,10,0.4,cleaned+speed,"{'clf__estimator__class_weight': None, 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 10, 'clf__threshold': 0.4, 'feature_selector__feature_set': 'cleaned+speed'}",0.4995121951219512,0.5426312817617166,0.5993395707209687,1.0,1.0,1.0,0.7735805079341062,0.2282572556423897,708,0.64,0.6739130434782609,0.717391304347826,1.0,1.0,1.0,0.8385507246376811,0.16299548407943013,551
0.44036396344502765,0.011818820702428916,0.04427945613861084,0.006258160062948252,,5,10,0.4,invariant,"{'clf__estimator__class_weight': None, 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 10, 'clf__threshold': 0.4, 'feature_selector__feature_set': 'invariant'}",0.4995121951219512,0.5426312817617166,0.5993395707209687,1.0,1.0,1.0,0.7735805079341062,0.2282572556423897,708,0.64,0.6739130434782609,0.717391304347826,1.0,1.0,1.0,0.8385507246376811,0.16299548407943013,551
0.43694273630777997,0.03470575087149727,0.05047965049743652,0.002754464788904567,,5,10,0.4,cleaned_invariant,"{'clf__estimator__class_weight': None, 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 10, 'clf__threshold': 0.4, 'feature_selector__feature_set': 'cleaned_invariant'}",0.4995121951219512,0.5426312817617166,0.5993395707209687,1.0,1.0,1.0,0.7735805079341062,0.2282572556423897,708,0.64,0.6739130434782609,0.717391304347826,1.0,1.0,1.0,0.8385507246376811,0.16299548407943013,551
0.44268139203389484,0.04263803284309112,0.04250033696492513,0.010018338982594886,,5,10,0.4,cleaned_invariant+speed,"{'clf__estimator__class_weight': None, 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 10, 'clf__threshold': 0.4, 'feature_selector__feature_set': 'cleaned_invariant+speed'}",0.4995121951219512,0.5426312817617166,0.5993395707209687,1.0,1.0,1.0,0.7735805079341062,0.2282572556423897,708,0.64,0.6739130434782609,0.717391304347826,1.0,1.0,1.0,0.8385507246376811,0.16299548407943013,551
0.4678613344828288,0.02957163859766194,0.04934068520863851,0.011675993200717048,,5,10,0.5,basic,"{'clf__estimator__class_weight': None, 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 10, 'clf__threshold': 0.5, 'feature_selector__feature_set': 'basic'}",0.4995121951219512,0.6338277919863597,0.5993395707209687,1.0,1.0,1.0,0.7887799263048799,0.21502534391425368,597,0.64,0.717391304347826,0.717391304347826,1.0,1.0,1.0,0.8457971014492753,0.15634584856857978,446
0.49483899275461835,0.033143201316417556,0.05967326958974203,0.010724634459927248,,5,10,0.5,cleaned,"{'clf__estimator__class_weight': None, 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 10, 'clf__threshold': 0.5, 'feature_selector__feature_set': 'cleaned'}",0.4995121951219512,0.6338277919863597,0.5993395707209687,1.0,1.0,1.0,0.7887799263048799,0.21502534391425368,597,0.64,0.717391304347826,0.717391304347826,1.0,1.0,1.0,0.8457971014492753,0.15634584856857978,446
0.4439687331517537,0.03927549071824039,0.0524986187616984,0.01034713045928186,,5,10,0.5,cleaned+speed,"{'clf__estimator__class_weight': None, 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 10, 'clf__threshold': 0.5, 'feature_selector__feature_set': 'cleaned+speed'}",0.4995121951219512,0.5905320366132724,0.5993395707209687,1.0,1.0,1.0,0.781563967076032,0.22075440070525404,647,0.64,0.6956521739130435,0.717391304347826,1.0,1.0,1.0,0.8421739130434783,0.15949965086588438,502
0.48654448986053467,0.09186415492191033,0.052164673805236816,0.015111339478162858,,5,10,0.5,invariant,"{'clf__estimator__class_weight': None, 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 10, 'clf__threshold': 0.5, 'feature_selector__feature_set': 'invariant'}",0.4995121951219512,0.5426312817617166,0.5993395707209687,1.0,1.0,1.0,0.7735805079341062,0.2282572556423897,708,0.64,0.6739130434782609,0.717391304347826,1.0,1.0,1.0,0.8385507246376811,0.16299548407943013,551
0.4591328303019206,0.07468332347364538,0.04647529125213623,0.013009722658149347,,5,10,0.5,cleaned_invariant,"{'clf__estimator__class_weight': None, 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 10, 'clf__threshold': 0.5, 'feature_selector__feature_set': 'cleaned_invariant'}",0.4995121951219512,0.5426312817617166,0.5993395707209687,1.0,1.0,1.0,0.7735805079341062,0.2282572556423897,708,0.64,0.6739130434782609,0.717391304347826,1.0,1.0,1.0,0.8385507246376811,0.16299548407943013,551
0.4457826614379883,0.04095686167461184,0.05338958899180094,0.013418239925802291,,5,10,0.5,cleaned_invariant+speed,"{'clf__estimator__class_weight': None, 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 10, 'clf__threshold': 0.5, 'feature_selector__feature_set': 'cleaned_invariant+speed'}",0.4995121951219512,0.5905320366132724,0.5993395707209687,1.0,1.0,1.0,0.781563967076032,0.22075440070525404,647,0.64,0.6956521739130435,0.717391304347826,1.0,1.0,1.0,0.8421739130434783,0.15949965086588438,502
0.48706332842508954,0.11577403297414708,0.05448607603708903,0.01400769850546402,,5,10,0.6,basic,"{'clf__estimator__class_weight': None, 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 10, 'clf__threshold': 0.6, 'feature_selector__feature_set': 'basic'}",0.5840000000000001,0.7748228501443443,0.7642966751918159,0.975609756097561,1.0,0.975609756097561,0.8457231729218804,0.15149176979748077,326,0.68,0.8043478260869565,0.8043478260869565,0.9523809523809523,1.0,0.9523809523809523,0.865576259489303,0.11186021159522165,244
0.4698808590571086,0.02770957269341422,0.057983954747517906,0.012218948267855962,,5,10,0.6,cleaned,"{'clf__estimator__class_weight': None, 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 10, 'clf__threshold': 0.6, 'feature_selector__feature_set': 'cleaned'}",0.5435737491877842,0.7096642738472149,0.7289759725400459,1.0,1.0,1.0,0.8303689992625074,0.17954837848732005,375,0.66,0.7608695652173914,0.782608695652174,1.0,1.0,1.0,0.8672463768115941,0.13802246026611828,235
0.46182072162628174,0.04129795992153637,0.051648457845052086,0.006862583706330603,,5,10,0.6,cleaned+speed,"{'clf__estimator__class_weight': None, 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 10, 'clf__threshold': 0.6, 'feature_selector__feature_set': 'cleaned+speed'}",0.5435737491877842,0.7433574879227053,0.796840318579449,1.0,1.0,0.975609756097561,0.84323021863125,0.1676297783241023,334,0.66,0.782608695652174,0.8260869565217391,1.0,1.0,0.9523809523809523,0.8701794340924777,0.1253342355455799,204
0.45451172192891437,0.027070114561417814,0.050762176513671875,0.008648311089514584,,5,10,0.6,invariant,"{'clf__estimator__class_weight': None, 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 10, 'clf__threshold': 0.6, 'feature_selector__feature_set': 'invariant'}",0.4995121951219512,0.7433574879227053,0.6473960821786909,0.975609756097561,1.0,0.975609756097561,0.8069142129030782,0.19069171701210255,486,0.64,0.782608695652174,0.7391304347826086,0.9523809523809523,1.0,0.9523809523809523,0.844416839199448,0.1317891858910203,494
0.4372958342234294,0.03211489602182827,0.051755269368489586,0.016752599423411216,,5,10,0.6,cleaned_invariant,"{'clf__estimator__class_weight': None, 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 10, 'clf__threshold': 0.6, 'feature_selector__feature_set': 'cleaned_invariant'}",0.4995121951219512,0.7433574879227053,0.6473960821786909,0.975609756097561,1.0,0.975609756097561,0.8069142129030782,0.19069171701210255,486,0.64,0.782608695652174,0.7391304347826086,0.9523809523809523,1.0,0.9523809523809523,0.844416839199448,0.1317891858910203,494
0.4348391691843669,0.06996358268747563,0.06944616635640462,0.033574505857855416,,5,10,0.6,cleaned_invariant+speed,"{'clf__estimator__class_weight': None, 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 10, 'clf__threshold': 0.6, 'feature_selector__feature_set': 'cleaned_invariant+speed'}",0.5435737491877842,0.7748228501443443,0.6473960821786909,1.0,1.0,0.975609756097561,0.82356707293473,0.18128366886882738,400,0.66,0.8043478260869565,0.7391304347826086,1.0,1.0,0.9523809523809523,0.8593098688750863,0.13256319180808523,297
0.47163232167561847,0.023496320968244985,0.05289947986602783,0.012878086832052556,,5,10,0.7,basic,"{'clf__estimator__class_weight': None, 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 10, 'clf__threshold': 0.7, 'feature_selector__feature_set': 'basic'}",0.7933823529411765,0.8464101282691986,0.8213981244671781,0.8333333333333334,0.9473684210526315,0.95,0.8653153933439198,0.06108400223995174,175,0.8,0.8478260869565217,0.8260869565217391,0.7142857142857143,0.9,0.9047619047619048,0.83216011042098,0.06465836262651921,876
0.48751787344614667,0.03775750293743818,0.04619324207305908,0.0061060115322092625,,5,10,0.7,cleaned,"{'clf__estimator__class_weight': None, 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 10, 'clf__threshold': 0.7, 'feature_selector__feature_set': 'cleaned'}",0.7933823529411765,0.8902929487637133,0.8660485933503835,0.8648648648648648,0.9473684210526315,0.95,0.8853261968287951,0.05369756288462781,66,0.8,0.8913043478260869,0.8695652173913043,0.7619047619047619,0.9,0.9047619047619048,0.8545893719806764,0.05434781513249312,351
0.47080806891123456,0.028124696764173562,0.049993435541788735,0.024339242038604336,,5,10,0.7,cleaned+speed,"{'clf__estimator__class_weight': None, 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 10, 'clf__threshold': 0.7, 'feature_selector__feature_set': 'cleaned+speed'}",0.8120056100981767,0.8490331777527418,0.7675447990290568,0.8648648648648648,0.9473684210526315,0.95,0.8651361454662454,0.0665461303717321,180,0.82,0.8478260869565217,0.7608695652173914,0.7619047619047619,0.9,0.9047619047619048,0.8325603864734301,0.05814315203433869,873
0.47877705097198486,0.07919666326789254,0.04238247871398926,0.008699430932914849,,5,10,0.7,invariant,"{'clf__estimator__class_weight': None, 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 10, 'clf__threshold': 0.7, 'feature_selector__feature_set': 'invariant'}",0.8607807807807808,0.9130434782608695,0.8554347826086957,0.8648648648648648,0.918918918918919,0.975609756097561,0.8981087635886151,0.042782620814641105,34,0.86,0.9130434782608695,0.8695652173913043,0.7619047619047619,0.85,0.9523809523809523,0.867815734989648,0.05887204456694909,221
0.4307657480239868,0.031176219679057673,0.04570631186167399,0.006046524483512834,,5,10,0.7,cleaned_invariant,"{'clf__estimator__class_weight': None, 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 10, 'clf__threshold': 0.7, 'feature_selector__feature_set': 'cleaned_invariant'}",0.7749253731343283,0.9130434782608695,0.882191700930219,0.8947368421052632,0.918918918918919,0.9230769230769231,0.8844822060710871,0.05099720459454956,73,0.78,0.9130434782608695,0.8913043478260869,0.8095238095238095,0.85,0.8571428571428571,0.8501690821256037,0.045221123699004544,403
0.452770471572876,0.03182504467289854,0.05085130532582601,0.015851550994397893,,5,10,0.7,cleaned_invariant+speed,"{'clf__estimator__class_weight': None, 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 10, 'clf__threshold': 0.7, 'feature_selector__feature_set': 'cleaned_invariant+speed'}",0.7702290790088827,0.8714673913043479,0.8554347826086957,0.8947368421052632,0.9473684210526315,0.95,0.8815394193466369,0.06105649052405564,98,0.78,0.8695652173913043,0.8695652173913043,0.8095238095238095,0.9,0.9047619047619048,0.8555693581780539,0.045856074059063764,344
0.4495691458384196,0.03384845070962787,0.04700648784637451,0.007163520122851068,,5,10,0.8,basic,"{'clf__estimator__class_weight': None, 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 10, 'clf__threshold': 0.8, 'feature_selector__feature_set': 'basic'}",0.7039743075070253,0.8525371221023395,0.3593740140089607,0.6,0.75,0.8,0.6776475739363876,0.16269175627866364,1081,0.7,0.8478260869565217,0.41304347826086957,0.42857142857142855,0.6,0.6666666666666666,0.609351276742581,0.1525767739441157,1081
0.45998676617940265,0.0293727579025059,0.06764455636342366,0.026973794527118594,,5,10,0.8,cleaned,"{'clf__estimator__class_weight': None, 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 10, 'clf__threshold': 0.8, 'feature_selector__feature_set': 'cleaned'}",0.6617687074829931,0.8103110998927242,0.39239130434782604,0.6451612903225806,0.75,0.8333333333333334,0.6821609558965762,0.14698580034457637,1074,0.66,0.8043478260869565,0.43478260869565216,0.47619047619047616,0.6,0.7142857142857143,0.6149344375431333,0.12890992885424402,1072
0.5003747940063477,0.08971618520971444,0.06259230772654216,0.018373691396740034,,5,10,0.8,cleaned+speed,"{'clf__estimator__class_weight': None, 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 10, 'clf__threshold': 0.8, 'feature_selector__feature_set': 'cleaned+speed'}",0.683076923076923,0.8315111450122892,0.3248580388168488,0.6,0.75,0.8333333333333334,0.670463240039899,0.17481243256676698,1092,0.68,0.8260869565217391,0.391304347826087,0.42857142857142855,0.6,0.7142857142857143,0.6067080745341615,0.15451438830179065,1088
0.42738568782806396,0.012951542994308795,0.0436097780863444,0.004613098629765427,,5,10,0.8,invariant,"{'clf__estimator__class_weight': None, 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 10, 'clf__threshold': 0.8, 'feature_selector__feature_set': 'invariant'}",0.7015606242496999,0.8103110998927242,0.793391994478951,0.6875,0.7096774193548387,0.6451612903225806,0.7246004047164658,0.058479549119782016,1053,0.7,0.8043478260869565,0.782608695652174,0.5238095238095238,0.55,0.47619047619047616,0.6394927536231885,0.12869841430638965,1060
0.46103282769521076,0.014243569100472926,0.04213833808898926,0.006820875669275561,,5,10,0.8,cleaned_invariant,"{'clf__estimator__class_weight': None, 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 10, 'clf__threshold': 0.8, 'feature_selector__feature_set': 'cleaned_invariant'}",0.683076923076923,0.7888795986622074,0.793391994478951,0.6451612903225806,0.7878787878787878,0.7647058823529411,0.7438490794620652,0.0581498126320208,1033,0.68,0.782608695652174,0.782608695652174,0.47619047619047616,0.65,0.6190476190476191,0.6650759144237405,0.10478090920613421,1046
0.4822682539621989,0.060432050029713025,0.05419027805328369,0.0078030023639388485,,5,10,0.8,cleaned_invariant+speed,"{'clf__estimator__class_weight': None, 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 10, 'clf__threshold': 0.8, 'feature_selector__feature_set': 'cleaned_invariant+speed'}",0.7039743075070253,0.7888795986622074,0.7725029377203291,0.6875,0.888888888888889,0.8333333333333334,0.779179844351964,0.06972374986382894,697,0.7,0.782608695652174,0.7608695652173914,0.5238095238095238,0.8,0.7142857142857143,0.7135955831608006,0.09189434767809364,1014
0.5654842058817545,0.0626083523001116,0.05976339181264242,0.009952645833936923,,10,1,0.2,basic,"{'clf__estimator__class_weight': None, 'clf__estimator__max_depth': 10, 'clf__estimator__min_samples_leaf': 1, 'clf__threshold': 0.2, 'feature_selector__feature_set': 'basic'}",0.4995121951219512,0.5426312817617166,0.5993395707209687,1.0,1.0,1.0,0.7735805079341062,0.2282572556423897,708,0.64,0.6739130434782609,0.717391304347826,1.0,1.0,1.0,0.8385507246376811,0.16299548407943013,551
0.6244415044784546,0.10948903644921172,0.051726182301839195,0.01034113386867099,,10,1,0.2,cleaned,"{'clf__estimator__class_weight': None, 'clf__estimator__max_depth': 10, 'clf__estimator__min_samples_leaf': 1, 'clf__threshold': 0.2, 'feature_selector__feature_set': 'cleaned'}",0.4995121951219512,0.5426312817617166,0.5993395707209687,1.0,1.0,1.0,0.7735805079341062,0.2282572556423897,708,0.64,0.6739130434782609,0.717391304347826,1.0,1.0,1.0,0.8385507246376811,0.16299548407943013,551
0.5647677977879842,0.028518067968126743,0.05353172620137533,0.00603596916160813,,10,1,0.2,cleaned+speed,"{'clf__estimator__class_weight': None, 'clf__estimator__max_depth': 10, 'clf__estimator__min_samples_leaf': 1, 'clf__threshold': 0.2, 'feature_selector__feature_set': 'cleaned+speed'}",0.4995121951219512,0.5426312817617166,0.5993395707209687,1.0,1.0,1.0,0.7735805079341062,0.2282572556423897,708,0.64,0.6739130434782609,0.717391304347826,1.0,1.0,1.0,0.8385507246376811,0.16299548407943013,551
